 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.703118175	0.296751675	0.0001010794659	2.16245403e-05	6.4064172245e-06	9.8222246365e-07	2.259364665e-08	8.296775e-09	8.4408172e-09	6.08657135e-09	4.61553575e-09	4.048518665e-09	5.57589402e-09	4.7133421e-09	4.165491035e-09	4.009250325e-09
k	0.653750728333	0.267587904333	0.0352139754126	0.0412176715246	0.00171840232489	0.00050286120613	8.11824581132e-06	1.78257217667e-07	1.142525002e-07	1.37711090167e-08	2.15139401667e-09	1.46202294033e-09	2.1213445e-09	2.14751323e-09	1.57836466167e-09	1.42914511833e-09
è	0.517815806111	0.376369880778	0.0475006227375	0.0553193708415	0.00231266935163	0.000670308516137	1.08628526971e-05	2.50892893556e-07	1.70347371733e-07	2.24587353389e-08	3.89631427222e-09	1.08669832211e-09	2.83663198e-09	2.21523010667e-09	6.01314207223e-10	7.05191842777e-10
c	0.30129709537	0.623898540259	0.0506993735125	0.0221709332805	0.00169469969388	0.000235405906139	3.72640010903e-06	1.11731738185e-07	8.2634931911e-08	1.44225543863e-08	4.36634560407e-09	9.55803157703e-10	3.05417594333e-09	2.22613601889e-09	2.74108675741e-10	4.56918995259e-10
c	0.46640997179	0.468256436753	0.0525520946042	0.0112234647268	0.00146576830769	9.08476643463e-05	1.30224061134e-06	4.93063282617e-08	3.1905161657e-08	4.98947531877e-09	1.50963887569e-09	3.27372657234e-10	1.05573093644e-09	7.65947198297e-10	1.0115515258e-10	1.59088437753e-10
i	0.472750442597	0.400995902251	0.0571650736347	0.0683640212089	0.000693045578963	3.10119229721e-05	4.4439145378e-07	1.77085577539e-08	1.1113271339e-08	1.81115911626e-09	5.47840877563e-10	1.20608181411e-10	4.0030822848e-10	3.04953264766e-10	5.22151915267e-11	6.26268675843e-11
a	0.206287107866	0.369217456084	0.186021543212	0.228045723736	0.0100963292597	0.000330417653547	1.37770550959e-06	2.2932923718e-08	9.44052754633e-09	9.48557112087e-10	2.46188327188e-10	5.25676624703e-11	1.6130818916e-10	1.78754436255e-10	3.80607661756e-11	3.11379441948e-11
a	0.119606552955	0.200633544028	0.288955621071	0.335392204579	0.0422805774199	0.0130435749045	8.07770924032e-05	6.43767968024e-06	7.19055126849e-07	5.50099168403e-09	3.46858435729e-10	6.62843048234e-11	1.7767045172e-10	2.22753043418e-10	7.52275643919e-11	4.61174430649e-11
r	0.150266736318	0.124260100676	0.298685737024	0.274822308193	0.0452250198066	0.0949337316348	0.0055043577408	0.00625982517823	3.89778300423e-05	2.50260998856e-06	2.67780306195e-07	3.03249232583e-08	3.87994656671e-07	3.45266676545e-08	2.18969748131e-10	5.48681774102e-09
è	0.135502884773	0.073262991892	0.272139122341	0.238315729398	0.0906519372689	0.174358383878	0.00737345908027	0.00833976369841	5.13721292474e-05	3.36932462285e-06	3.63024694732e-07	4.52895557528e-08	5.22453545557e-07	4.97008118848e-08	2.04719217604e-09	1.09033635803e-08
