 	voglio	che	Maria	viene	domani	</S>
t	0.99734685	0.002652554235	3.271343e-07	2.708579338e-07	2.05864636e-08	3.899654175e-08
è	0.98837025	0.0116284853117	1.0052519e-06	2.22755980467e-07	8.79948942667e-08	2.64029010833e-08
l	0.85598303	0.144014931104	1.76752956667e-06	2.14800872156e-07	1.20835005422e-07	2.46960758611e-08
o	0.561847276667	0.437921543701	0.000229361581856	1.22544537605e-06	6.47109209141e-07	4.6930019787e-08
e	0.291327657222	0.4513892579	0.195123751727	0.0105496226547	0.0515416713881	6.81314744499e-05
M	0.327957197407	0.306353105967	0.259892260349	0.0354123108849	0.0688199147627	0.00156527367148
a	0.329767232469	0.284435491989	0.200555716556	0.128304160295	0.0297554592209	0.0271819578905
r	0.154341434156	0.272506830663	0.181106068352	0.232365620098	0.0169756247403	0.14270444263
ì	0.101469341385	0.251603943554	0.298568432284	0.175628587033	0.0139968465801	0.15873288421
a	0.0681878511283	0.159448671185	0.399463407428	0.186828906011	0.0918437355267	0.0942274714033
n	0.0565544143761	0.0971704970617	0.316590099143	0.22488114867	0.207446858509	0.0973570138011
a	0.052824399792	0.0673125610206	0.287387423048	0.250464766223	0.231026229503	0.1109846346
r	0.0462146015973	0.0529033866735	0.159762227016	0.329186875408	0.147176112501	0.2647567982
t	0.348237560532	0.0402631872245	0.0584643604387	0.218397288869	0.055629554167	0.2790080784
i	0.434279747177	0.0210757734082	0.0730644889129	0.140683583356	0.122553125389	0.2083433318
à	0.154530512726	0.0175291698027	0.101313281304	0.161018541119	0.26220177513	0.303406727267
v	0.0725574375753	0.0270478549342	0.061888274268	0.130500802373	0.21184964171	0.496155999089
v	0.312021519192	0.0270542193114	0.0237729115327	0.073890802181	0.0779562474367	0.485304309696
r	0.665834533064	0.0220133767705	0.0081185743029	0.0252616197837	0.0268632442289	0.251908609899
i	0.528543633021	0.0337790515902	0.0029007423963	0.0211412785946	0.010368254293	0.403266966633
</S>	0.289526524511	0.0405057007951	0.00171473886815	0.0290485577973	0.0072779691465	0.631926433317
