 	la	pasta	vuole	sale	</S>
i	0.576367685	0.4230924455	0.000525428425	7.527691e-06	6.842629335e-06
p	0.359071651667	0.635492961833	0.00529135239167	0.000136628389333	7.36292111167e-06
à	0.321782993889	0.662696407278	0.0153382171306	0.000178711680311	3.63772257056e-06
s	0.285655431296	0.698727342426	0.0154174797102	0.000192255320637	7.45406005685e-06
t	0.187352789765	0.805618157475	0.00682192552673	0.000198629921546	8.47579173895e-06
a	0.0980644125883	0.684111989158	0.216479356799	0.00129963171185	4.4611523633e-05
ì	0.0811189318628	0.358144773053	0.5296222856	0.0279983189706	0.00311566359121
t	0.0902762149543	0.232188607684	0.613158861867	0.0548831509902	0.00949313019707
e	0.0967070016514	0.169550439228	0.476529257289	0.236172511663	0.021040784399
l	0.0814136058838	0.115183723076	0.308008249096	0.387823747221	0.107570677133
e	0.0675634882946	0.087280913692	0.205786359699	0.428884622407	0.210484615711
à	0.0435436617649	0.0516196572307	0.147433846566	0.517997157469	0.239405651904
l	0.0328970435883	0.0370504440769	0.120809938855	0.511132275823	0.298110250635
a	0.0335166275294	0.0355539736923	0.082217536285	0.398766398608	0.449945426878
</S>	0.0363413007647	0.0375446978461	0.0656416331425	0.313060624304	0.547411728439
