 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.96816258	0.03122836415	0.000591688875	1.721388595e-05	1.04086235e-07	2.1858987e-08	3.4584541e-08	1.32403705e-08	1.4154687e-08
d	0.892626843333	0.0931896927167	0.014170590575	1.273524395e-05	1.50796938333e-07	1.22605699e-08	1.62723519333e-08	5.20810453333e-09	5.14734093333e-09
ì	0.759602164444	0.216318504239	0.0240676611917	1.15336712167e-05	1.39134905111e-07	2.46617815333e-08	1.38083172444e-08	9.09663121111e-09	2.40876937778e-09
s	0.547094788148	0.426659424746	0.0261376097306	0.000108067885639	9.65828757037e-08	3.01358801778e-08	1.31330133815e-08	9.93746282704e-09	1.36421778593e-09
o	0.300313142716	0.661718074915	0.0378167292435	0.000151969605213	9.78125635679e-08	1.53681830593e-08	6.39928942717e-09	4.51170453235e-09	8.00685688643e-10
n	0.196022980905	0.701420381638	0.0892419830812	0.0132896539617	2.49926536112e-05	3.32354326864e-08	6.85251447572e-09	3.07108484412e-09	6.38035112881e-10
t	0.273126146968	0.564450527213	0.140952151027	0.0214170818206	5.29699578704e-05	4.51147362562e-07	7.07649638159e-07	4.41622294804e-09	7.9235062096e-10
a	0.250812721323	0.378196485738	0.325074980342	0.0458300477735	8.40784626235e-05	6.76884054187e-07	9.8103147272e-07	6.41045631601e-09	8.9474050032e-10
t	0.116715641441	0.235290168579	0.497116826781	0.142552285925	0.00795093637421	0.000371041334251	2.93626528424e-06	1.03825918272e-07	1.05751079344e-09
i	0.0688712268137	0.163627729526	0.49375994226	0.262527388642	0.0107146942747	0.000495225629984	3.58787769808e-06	1.40636250091e-07	2.12491819781e-09
k	0.0773175732712	0.148981876509	0.435749320753	0.310745836214	0.0212443469082	0.00580465006189	0.000149665201169	6.5615126607e-06	9.97135777326e-08
i	0.0788311444237	0.133737265503	0.343557846918	0.401939078738	0.0341270696361	0.0075999623873	0.000198759537223	8.70940413223e-06	1.38075717911e-07
a	0.0576313224746	0.0855633351677	0.281471832306	0.543260042913	0.028917225212	0.00307648569577	7.66606779077e-05	3.01976686274e-06	7.4644374637e-08
t	0.0566873318249	0.0830231317226	0.222439397435	0.554670674304	0.0500228097373	0.0307793590986	0.0022445299013	0.000128536638528	4.20725801488e-06
è	0.0532897619416	0.0764315339075	0.161983055812	0.464414541435	0.200397086579	0.0403379820995	0.0029696996871	0.000170338222946	5.95575260496e-06
r	0.0407206566472	0.0524736293025	0.134956281937	0.407342127145	0.343377922193	0.0195514440998	0.00151727328237	5.80793169187e-05	2.54885150165e-06
a	0.0449253002157	0.0522689444342	0.124774050646	0.347586579048	0.410280207398	0.0173997776999	0.00273511009412	2.21419999396e-05	7.87585820055e-06
t	0.0477996940719	0.0541632301447	0.0941224035487	0.261943769683	0.431757182466	0.0954304912333	0.0145465850314	0.000219891058447	1.67516754002e-05
i	0.0563130906906	0.0623182687149	0.0863883611829	0.204405826561	0.420909294155	0.133410302078	0.0356857723438	0.000302990771149	0.000266074009133
n	0.0606739212302	0.0635540262383	0.076668678061	0.14539030552	0.424086771385	0.149138639026	0.0797295514479	0.000392642388716	0.000365451756378
ì	0.0504447927434	0.0518747787461	0.0612687870203	0.11412296384	0.441847510462	0.189331746342	0.0894911304826	0.000478832296239	0.00113945510546
c	0.0570654475811	0.0579561829154	0.0655269390068	0.108762544613	0.442921323487	0.171783798781	0.0941050768275	0.000460160525413	0.00141850308849
h	0.043900769527	0.0565113399718	0.0651687563356	0.102227742871	0.286701306162	0.15974730626	0.284085788942	0.000382344772471	0.00127460141616
a	0.027609500509	0.0439762939906	0.0514549754452	0.0774105252903	0.145964000387	0.15962065542	0.447515849647	0.0290793201382	0.0173688392387
p	0.0282094691697	0.0375958109969	0.0408765641484	0.0547315277634	0.109622801462	0.165089328473	0.494577916549	0.0394186340461	0.0298779217462
à	0.0270590783899	0.0340947246656	0.0358066037161	0.0446927642545	0.0845084184873	0.147774638158	0.469579965516	0.046897978682	0.109585815915
r	0.02574206913	0.0289333158885	0.0302267079054	0.0367016714182	0.0868205794958	0.150585161386	0.430916348505	0.0571570322273	0.152917113972
o	0.0260657860433	0.0279839072962	0.0289380976351	0.0335195238061	0.0744702511653	0.124950662795	0.352828772835	0.132786793409	0.198456203324
n	0.0327190453478	0.0334649130987	0.0339354942117	0.0369955569354	0.0652662283884	0.0979398465983	0.306847274278	0.184588926136	0.208242724441
t	0.0547066117826	0.0686294643662	0.0599346760706	0.0779981646451	0.0658246717961	0.0839677555328	0.335483758093	0.0982141461787	0.155240768147
a	0.0533656002609	0.0716278911221	0.0598063146902	0.0817398458817	0.0453502962654	0.0468757321776	0.224634029364	0.155958054526	0.260642249382
s	0.035113564087	0.0455992467074	0.0422227138967	0.0499619839606	0.0363068704218	0.0455517590592	0.171135606455	0.253867584842	0.320240689794
t	0.0720804623623	0.0672499942358	0.0474239269656	0.0776193389869	0.0484393318073	0.0375661570197	0.139204441152	0.165090811147	0.345325563265
i	0.0820138127874	0.0677310970786	0.0419024999885	0.079371017329	0.0485627916024	0.0243443500066	0.0748767860507	0.149236423249	0.431961241088
n	0.0519342885958	0.0474061953595	0.0387974129962	0.0520019361097	0.0473634815341	0.0449492616689	0.120644478684	0.253873724416	0.343029220363
a	0.0427757705319	0.0414859061198	0.0386126956654	0.0437043953699	0.047550290178	0.052020980223	0.133233239561	0.332903174805	0.267713533454
g	0.0316281015106	0.0341885270399	0.0332101732218	0.0354636171233	0.0318177143927	0.0364735824077	0.083182453187	0.281750081602	0.432285751151
l	0.0638541631702	0.05520604368	0.0332485844073	0.0803363937078	0.0453339361309	0.0217305199692	0.0521194450623	0.126861710657	0.521309203717
i	0.0722962900567	0.0569420568933	0.0280502238024	0.0897169209026	0.0509833370436	0.0165025098231	0.0420717490208	0.159849520342	0.483587364572
s	0.0481353870189	0.0775168432978	0.0664260169341	0.0959646799675	0.0424854740145	0.0287604626077	0.0508436576736	0.171304909481	0.418562564857
ì	0.047555577673	0.0918361024326	0.086655798978	0.105476369322	0.0468387120048	0.0396876162026	0.0564226505579	0.22413412586	0.301393054952
a	0.0368146412243	0.0515690134775	0.049852005326	0.0562885581073	0.0381541450016	0.0371672947342	0.057346500186	0.34348530862	0.329322518317
</S>	0.0296190826121	0.0369996587388	0.036153141163	0.0394334825536	0.0309485630008	0.0310395273671	0.047222235093	0.32543653931	0.423147759159
