 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.9843568	0.0156090252	2.70924875e-05	6.7073721555e-06	6.45376122e-08	3.166561274e-07	1.13004288e-08	7.6626563e-09	7.00782175e-09
k	0.817575133333	0.1613767324	0.0196807192075	0.00136530366382	1.73805656553e-06	3.84402750733e-07	1.78042384667e-08	5.5344113e-09	3.41345796e-09
à	0.563072991111	0.408468987467	0.0266369879358	0.00181827477928	2.34076310518e-06	4.23826434911e-07	2.76902531556e-08	5.66425876667e-09	2.87147719667e-09
j	0.42357296037	0.544886605822	0.0308865258453	0.000652779847767	8.70807711727e-07	2.57799516304e-07	1.84574333085e-08	4.40764542222e-09	2.60908212122e-09
o	0.32081368679	0.642413211941	0.0365013759484	0.000271186737589	3.51433703909e-07	1.93673130101e-07	6.77288519283e-09	2.62503427407e-09	1.06809611274e-09
t	0.217456155597	0.632593280647	0.148595539316	0.0013497238042	7.45157774636e-07	4.5430914247e-06	8.45772256428e-09	4.18500022469e-09	5.5276355158e-10
r	0.158349408532	0.641076460216	0.198857764105	0.0017086633974	9.25838738212e-07	6.77807630823e-06	1.07669179881e-08	5.01674650823e-09	1.98530934193e-10
a	0.136781631511	0.580554836739	0.277789762368	0.00485664502847	1.00764326927e-05	6.98857426941e-06	7.87600934627e-08	3.77846676941e-09	7.1711505644e-09
ù	0.11104964417	0.378846922246	0.482678070789	0.0273382943428	7.11443128976e-05	1.56415787565e-05	2.47550311154e-07	9.70892825647e-09	4.34541311881e-08
d	0.08540301639	0.275817104082	0.55115850693	0.0871280081143	0.000235407974299	0.000257422282919	4.57621937051e-07	2.39298377522e-08	4.90164707627e-08
i	0.0768536834633	0.181815538027	0.429958768977	0.309519416038	0.00136083412477	0.000491064510973	6.47335579017e-07	2.28646249174e-08	2.48246679542e-08
a	0.0753394691544	0.116151362676	0.205769858992	0.561853815346	0.0394197170416	0.00145817105366	7.58684332634e-06	3.13992123058e-08	2.74516319847e-08
a	0.0781936997181	0.0946756725587	0.0926379313307	0.567183658449	0.155039205681	0.0118942571179	0.000372136624442	2.9384126941e-06	5.30093379328e-07
s	0.0736665692394	0.0824034591862	0.0625242707769	0.388723069483	0.330503951894	0.0608088960393	0.00127904960815	8.62416732314e-05	4.50669619311e-06
ò	0.0556045657465	0.0614576030621	0.0567828249256	0.282206206494	0.445929677298	0.0939985053464	0.00389943376938	0.00011480777341	6.38517123104e-06
z	0.0415349635822	0.044818300354	0.0537616549752	0.302049845498	0.448115745766	0.103636101782	0.00603490282313	4.274110307e-05	5.78248707701e-06
i	0.0403324015274	0.0422791577847	0.0518188969917	0.238298065166	0.356264361922	0.193034137261	0.077718794841	0.000175220070623	7.89914535257e-05
g	0.0390318058425	0.0401306512616	0.0450815463306	0.141981455055	0.313034733974	0.313964389087	0.104590043614	0.00190540992354	0.000279909137842
r	0.0274435286142	0.0385978664205	0.0283443526102	0.097859811685	0.270098971325	0.490363639696	0.044515501538	0.00244197072118	0.000334284495947
à	0.0283890248714	0.0426426204735	0.0268817260367	0.0778410405617	0.234190983775	0.497887613232	0.0813927821793	0.00985823565373	0.000915940215316
t	0.0326689286238	0.0377533638245	0.0335389580122	0.0839623068539	0.285813454592	0.344209004411	0.162994007393	0.0153002792179	0.00375970050511
s	0.0273387328746	0.0346676556082	0.0241183720041	0.077265623618	0.239443564864	0.448924278137	0.135974773464	0.00826360929597	0.00400340474837
i	0.0301751026249	0.0380773598694	0.0252561953347	0.062037074206	0.143029419955	0.425046182712	0.178590135488	0.0801452379887	0.0176432791628
i	0.0338598365416	0.0365502412898	0.0319332031116	0.047236861402	0.0860623473183	0.193120549237	0.293390925163	0.246996855996	0.0308491503876
n	0.0332662521805	0.0341993604299	0.0304729177039	0.0409446834673	0.0667512967728	0.097778316079	0.340781921721	0.310690075332	0.0451151707959
ì	0.0318020350602	0.0321489944766	0.029142272568	0.0373329901558	0.0580825075909	0.0680532000263	0.340785653907	0.347975448444	0.0546769055986
t	0.0293738300201	0.0295699734922	0.0282732515227	0.0336846650519	0.0524671858636	0.0720281366754	0.334555897969	0.374998202815	0.0450488338662
t	0.0357945690067	0.0440650921641	0.0265342351742	0.030396365684	0.0431092699545	0.128579845558	0.298339532656	0.358381207605	0.0347998462887
a	0.0348127533356	0.0457095357214	0.0230802197247	0.0247198065613	0.0282885359848	0.125773550186	0.180950887552	0.377684122535	0.15898058043
</S>	0.0278563961678	0.0333156503607	0.0219823508624	0.0230405302806	0.0258121249924	0.075874542593	0.125167658776	0.376086161267	0.290864590215
