 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.98255	0.0075153428	0.0089077342	0.000993803462	3.2131179e-05	5.4691892e-07	4.3693907e-07
c	0.671946363333	0.319381357933	0.0082783972	0.000376089888667	1.70941469333e-05	3.91736393333e-07	3.203066063e-07
h	0.334009077778	0.608518852644	0.0547535810667	0.00243295818956	0.000285227091578	1.80616047778e-07	1.07365900823e-07
a	0.220591299259	0.706445617548	0.0694967550222	0.00309258928635	0.000373617498043	7.90768433993e-08	3.60125170843e-08
n	0.153039573086	0.806528939183	0.0389485730074	0.00135013021862	0.000132642156864	1.0647221194e-07	1.93465834148e-08
a	0.128318297695	0.748012946394	0.122051804336	0.00156135680621	5.5465591788e-05	1.20342865647e-07	1.44230117049e-08
v	0.055486827665	0.476249886798	0.274444968112	0.189165892602	0.00464850371343	3.95482421688e-06	1.0363277135e-08
o	0.030325577655	0.289943366933	0.416675466037	0.256858985867	0.00619113063548	5.46541278563e-06	2.9130277045e-08
r	0.0263133922183	0.376042965644	0.432484065346	0.139261426956	0.0256306052762	0.000264963240642	2.58402657768e-06
à	0.0274506304061	0.355635731881	0.428434741782	0.155946842319	0.0321761294354	0.000352122002014	3.77778159256e-06
s	0.033077666802	0.310781537294	0.510064457261	0.132649010773	0.0131912083218	0.000216253402471	1.98189159309e-05
o	0.036719198934	0.242451715765	0.44012258242	0.270848700258	0.00965125560727	0.000178289625824	2.82331046436e-05
o	0.0464707343113	0.131928813255	0.29067026414	0.509585720086	0.0209877418691	8.52153619413e-05	0.000271491440881
t	0.0361611782371	0.092942069085	0.296052284713	0.508965713362	0.058140548623	0.00709929172898	0.000638864160294
s	0.014073131679	0.0541065414517	0.372767491571	0.478699904454	0.0700136108743	0.00952590657633	0.000813385120098
o	0.017351391693	0.0313809155739	0.28149631719	0.448801121485	0.211572321625	0.00848362902544	0.000914286740033
m	0.021083093231	0.0324003051913	0.14941834373	0.386270190495	0.276016617208	0.0353931408418	0.0994183069467
ì	0.0255823487437	0.0353104433971	0.10430849991	0.331139840165	0.326606612403	0.0442057402806	0.132846506849
k	0.0273386269146	0.0344040354657	0.0735381273033	0.280166613388	0.397513054134	0.0504318034269	0.136607706816
u	0.0405504253049	0.0416641711552	0.0735056191011	0.234371527796	0.331496228045	0.079977767809	0.198434225605
à	0.048718239435	0.0448618620517	0.0635177020337	0.151302542599	0.314499486015	0.213948035936	0.163152091868
i	0.0349634878117	0.0341812303506	0.0422381263446	0.0961786641997	0.236711028672	0.432784801979	0.122942653956
m	0.0239071370706	0.0282418029502	0.0442982364482	0.0737319613999	0.154605001557	0.552877623993	0.122338264652
è	0.0172801498235	0.0231181381501	0.0416352864827	0.0600944888	0.108186792519	0.511751257998	0.237933924884
r	0.0193583002745	0.0219770733834	0.0297556558276	0.0423292646	0.0879952608397	0.433063375999	0.365521111628
i	0.0238494714248	0.0243197477945	0.0296317202759	0.0386404808667	0.0757166336132	0.356900935333	0.450941020543
</S>	0.0303106397124	0.0290126363972	0.033675552138	0.0393378794334	0.0627276418066	0.291858122667	0.513077510271
