 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.99625612	0.00373746862	4.602053e-06	1.87992473e-06	2.4113295e-08	3.46804507e-09	3.048198472e-09	2.669312847e-09	2.3746204768e-09
ò	0.99002772	0.00996772220667	3.66777423333e-06	8.9038154e-07	4.96512416667e-08	1.80540357367e-08	9.623665372e-09	8.44776551367e-09	3.14168034347e-09
z	0.89479785	0.105025490402	0.000172660253411	3.91742409e-06	7.48587972222e-08	2.35388577789e-08	1.19120430173e-08	1.05737740579e-08	3.41806225116e-09
i	0.80025336	0.199505016801	0.00023658110547	4.98209671333e-06	5.84228867407e-08	1.1110031793e-08	4.67205083243e-09	4.3817837393e-09	1.64015728705e-09
m	0.572270071667	0.2637023256	0.162400913356	0.00161744301559	9.24903943991e-06	2.3833579931e-08	3.90320297748e-09	2.5904720131e-09	1.04374795368e-09
i	0.300020232222	0.4801357352	0.217653067119	0.00217748906186	1.35077171466e-05	3.9704294977e-08	3.83818055916e-09	1.90501607103e-09	6.44746619227e-10
n	0.184855697407	0.6598020784	0.15189035504	0.00316721164395	0.000284477996382	2.64271707326e-07	1.60084303197e-08	1.27701914368e-09	4.99176066742e-10
o	0.0988687748023	0.7111294128	0.18052987168	0.00904247244798	0.000429144475461	3.50006182442e-07	2.07528851066e-08	6.38244647893e-10	2.85304029247e-10
m	0.0828137926008	0.542632004267	0.345910113893	0.0157232474827	0.0127585827852	0.000156677209891	5.5433597877e-06	2.9980901496e-08	1.07457309975e-09
i	0.0768585815336	0.338636118089	0.470343704631	0.0969848454942	0.0169601961851	0.00020911554673	7.39095662123e-06	4.12060232653e-08	2.21214419992e-09
l	0.0718723478445	0.27401913603	0.50564274821	0.124678636831	0.023338011985	0.00043623241901	1.27164415657e-05	1.85020825522e-07	4.62466289997e-09
ì	0.0887561046148	0.25532338201	0.540099529403	0.083369957277	0.0318874713283	0.00054794335967	1.52174877219e-05	2.66880017174e-07	1.26175946633e-07
s	0.0766262295383	0.267827204003	0.448735936468	0.173967165759	0.0319306214428	0.000892880073223	1.95839444406e-05	1.71438277725e-07	1.68836117211e-07
i	0.0540700995128	0.192943912668	0.335395012156	0.360334568586	0.0561661154809	0.00106584487774	2.42381554802e-05	1.09288969242e-07	7.73811774037e-08
a	0.0585579848376	0.123312562223	0.218174687385	0.448291156195	0.14973996516	0.00189267297925	3.08013684934e-05	6.06390420807e-08	1.33817795801e-07
t	0.0526365706125	0.0849654954077	0.147957855795	0.364856218732	0.328354168387	0.0197473268264	0.00142226496416	5.01885972664e-05	9.95968333193e-06
ù	0.0492522125375	0.0668162251359	0.109049771932	0.284211922911	0.452391096129	0.0359454506088	0.00225153362139	6.78374339888e-05	1.3960760144e-05
t	0.0474885165125	0.060178592712	0.0952142839773	0.28563060097	0.46254652871	0.0476805418696	0.00123096588046	2.38543004629e-05	6.11872348133e-06
t	0.0380424231708	0.0422639722373	0.0733317923258	0.339268790323	0.423422166237	0.0830120472899	0.000646750680153	9.27074928763e-06	2.77706009378e-06
o	0.0447119597236	0.0427451164124	0.0614065284419	0.289762952108	0.377642335412	0.172615075763	0.0109080689067	0.000170521427996	3.74122525646e-05
p	0.0448477039079	0.0459952264708	0.0586449251473	0.169373609369	0.378208518471	0.280952118588	0.0210765133022	0.000496548092665	0.000404845215522
r	0.0272489353026	0.0315708924903	0.0401337700491	0.124122383123	0.447843342824	0.307429499529	0.0205456657674	0.000538346984222	0.000567184015174
à	0.0278218617675	0.0332113534968	0.0389347893497	0.113341807708	0.490076680941	0.238378303176	0.0560464275891	0.00101944524807	0.00116932644839
m	0.0335311342558	0.0378121244989	0.0437708997832	0.0974644025693	0.396927290314	0.262535644392	0.122565025863	0.00320757301602	0.00218590154946
m	0.0289740520853	0.0333964794996	0.0298163765944	0.0952403741898	0.290037903438	0.394018388131	0.123040338621	0.00374779270534	0.00172830828315
a	0.0306828610284	0.0338311064999	0.0264201911981	0.0890571597299	0.210325489813	0.373263486044	0.218459812874	0.00803460080178	0.00992532029438
m	0.0319136596761	0.0358400308333	0.0337948513994	0.0602753515766	0.136380111938	0.280293125348	0.371148454291	0.0201651499339	0.0301893050981
e	0.0302613492254	0.0343693329444	0.0338630817998	0.0466909751922	0.096172450646	0.206383578449	0.403796668097	0.072462377978	0.076000218366
t	0.0257351590751	0.0307147646481	0.0301931242666	0.0385359863974	0.065887505882	0.14126122815	0.416851359366	0.125746042659	0.125074836122
i	0.022635478025	0.0278791118827	0.0272935670889	0.0337662254658	0.051202166294	0.107690534717	0.379151496455	0.198122450886	0.152258978707
n	0.0243338830083	0.0261816626276	0.0260723630296	0.0291149531553	0.0405926374313	0.074712049239	0.309406728818	0.316936306962	0.152649422902
A	0.0262606370028	0.0269682445425	0.0270180090099	0.0289080423851	0.0383453264771	0.0647159307463	0.291760306273	0.334402668987	0.161620837634
n	0.0275172260009	0.0278230111808	0.0279764943366	0.029493782795	0.0383211428257	0.0629325435821	0.299014522091	0.290876692996	0.196044615878
n	0.040925977667	0.0577275010603	0.0284350574455	0.041018826265	0.0549593276086	0.0587924788607	0.30514109403	0.237723154332	0.175276601959
a	0.0431587542223	0.0654240400201	0.0262658931485	0.042189302755	0.0556144782029	0.0460767029536	0.240784856677	0.248393661444	0.232092310653
</S>	0.0308753146111	0.04202287651	0.0224696825742	0.0306045173775	0.0384365326014	0.0365666249768	0.170615816339	0.305446080722	0.322962555326
