 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.98452222	0.01545285525	2.4624192e-05	9.59933464e-08	2.5126443585e-07	1.664501394e-08	6.4290656877e-09
ò	0.96026964	0.0397151210833	1.50223956667e-05	1.37102969733e-07	1.0088038685e-07	1.39336146067e-08	1.30400523544e-08
p	0.896604413333	0.103314110361	8.12482305556e-05	1.83226824578e-07	5.681541695e-08	1.62251083356e-08	1.52763755898e-08
u	0.641713477778	0.358182413454	0.000103994607185	1.02320464193e-07	2.801389755e-08	9.11767121187e-09	5.29449023493e-09
o	0.334530985926	0.511671514485	0.153657997599	0.000138714683116	8.06081387417e-07	6.48021603729e-09	4.93448731164e-09
G	0.229042915309	0.396457991495	0.340729252533	0.017820532741	0.0144767078417	0.00146185594071	1.07566271661e-05
i	0.18514044177	0.399810630498	0.370001834178	0.023779663927	0.0193021248118	0.0019503135239	1.49591431554e-05
o	0.135255503923	0.383610556833	0.461865528059	0.0121424706557	0.00646593973187	0.0006526475373	7.31466088513e-06
v	0.118853527974	0.260963472278	0.534176509353	0.0538497908852	0.024872109174	0.00722519446477	5.9363992695e-05
à	0.0971718073247	0.180059237426	0.567849913118	0.112746820295	0.0325844363913	0.00950976988826	7.80287242317e-05
n	0.0679086514416	0.145924215809	0.635132464373	0.110498416765	0.0370761087971	0.00342244612942	3.76888980772e-05
n	0.0957387781472	0.217792068603	0.567742438124	0.0796601639217	0.037721117099	0.00131801345381	2.73595003591e-05
i	0.103141414049	0.210370589534	0.418002266041	0.223431122974	0.0382656531997	0.00632699979527	0.000461908557786
j	0.067272580683	0.109114626511	0.310908675347	0.415447140991	0.0751108177332	0.0213344545984	0.000811689919262
ù	0.052805685561	0.070982708837	0.235733808449	0.454604006997	0.151952009244	0.0309693268661	0.00295246513975
r	0.035751667187	0.047609622279	0.19999537615	0.420285385666	0.244518839748	0.0397116209554	0.0121274897133
i	0.0351106250623	0.043492725093	0.163405538717	0.324840241889	0.361978356583	0.0474658203185	0.0237067022378
s	0.0371830046874	0.041195113031	0.105536112906	0.286095537296	0.412444412194	0.0861452801062	0.0314005597459
e	0.0440579785625	0.0463030940103	0.0865962376353	0.251102932432	0.369898280731	0.131261703369	0.0707797899153
è	0.0463813035208	0.0475158823368	0.0675814758784	0.171881979477	0.317106683577	0.26715693779	0.0823757566384
s	0.0340887465069	0.0347800317789	0.0472268686261	0.134023921826	0.256826851192	0.44349369593	0.0495598755461
s	0.031193982169	0.028270089593	0.042316693542	0.0844312496087	0.408597017064	0.374730608643	0.030460317182
u	0.029375546723	0.0251342621977	0.0374301378473	0.0454853888696	0.406107732355	0.259908196214	0.196558701061
</S>	0.0289002223615	0.0268172560989	0.0336192279237	0.0424857794348	0.234508106177	0.260005023107	0.373664370531
