 	il	morto	vuole	pianto	</S>
o	0.62053515	0.3791749875	0.0002716126245	1.81043817e-05	1.03246125e-07
p	0.579391116667	0.4115670725	0.00886311389117	0.0001753927927	3.23849660833e-06
e	0.557879215556	0.430074084167	0.0118142826371	0.000228006318767	4.37437265611e-06
s	0.368565988519	0.600805461389	0.0260702505524	0.00394637306079	0.000611938727172
a	0.27003779284	0.67922778713	0.0446972968508	0.0052211906236	0.000815977147124
m	0.19138936428	0.72137269571	0.0590056456169	0.0236818611445	0.00455047855377
m	0.331014698093	0.54976905857	0.0813175718723	0.0308445412815	0.00705412751792
è	0.373193539364	0.465304979523	0.146242353957	0.0116154449405	0.00364365546597
n	0.203339473121	0.512332459841	0.269269597986	0.0104068575935	0.00465160811532
o	0.108805066374	0.38402501328	0.448873772662	0.0513903281978	0.00690581757177
t	0.0839480407913	0.24150355776	0.508813930887	0.0767077173993	0.0890267353906
è	0.0723332812638	0.168932077587	0.432042623629	0.1906865538	0.136005441797
l	0.0528326247546	0.125454520862	0.478223234543	0.2366069666	0.106882620599
i	0.0498575175849	0.103641054954	0.414569658181	0.3112035642	0.1207281602
g	0.0499019765283	0.074068566318	0.253510332727	0.363091624733	0.2594274634
l	0.123696213509	0.065465430106	0.248146244242	0.296020711578	0.2666713788
a	0.13583213117	0.0466354900353	0.210178111414	0.361948630526	0.2454056206
m	0.0598378070567	0.0319650460118	0.125177350471	0.397268690175	0.385751086867
m	0.0793814690189	0.0259281420039	0.0971469934903	0.487148750058	0.310394618956
è	0.0872582310063	0.0247728910013	0.0771025178301	0.496758940019	0.314107412985
n	0.0469631636688	0.0271806810004	0.06925721761	0.445717070006	0.410881877662
o	0.0333918245563	0.0276932040001	0.0635409242033	0.413092390002	0.462281665887
</S>	0.0313484542782	0.028728888	0.0506638121016	0.355828445001	0.533430407943
