 	lo	posso	finire	di	scrivere	</S>
o	0.771336555	0.225351845	0.00329574315	1.47563835e-05	9.6035365e-07	1.51043725e-07
s	0.530658501667	0.464537381667	0.00471490178333	8.84867168333e-05	6.0348335e-07	1.10943564333e-07
ò	0.337272613889	0.651135603889	0.0114824668278	0.000108874025178	3.3838905e-07	8.50285574443e-08
z	0.26971501463	0.703513677963	0.0265562602759	0.000214805441293	1.59079281333e-07	7.77966528148e-08
o	0.19724123021	0.597967285988	0.204478178092	0.000313209093764	8.10879802777e-08	3.45711069383e-08
s	0.134811055403	0.479285235329	0.385335252697	0.000414232157921	0.000153424472682	8.06462324646e-07
p	0.175531595134	0.55915954511	0.264691220712	0.000410949635974	0.000205502214061	1.20405105822e-06
i	0.170797395045	0.468007151703	0.332902450051	0.0281570236487	0.000134527001187	1.46750256941e-06
c	0.0978349526817	0.236334432234	0.595783736684	0.0690895898829	0.000669707140396	0.00028761180579
c	0.158999935227	0.257870672411	0.521879155561	0.0594241946276	0.00137470791347	0.000451377925263
è	0.178623751076	0.256056740804	0.461041475187	0.101527029543	0.00222083407116	0.000530193108421
t	0.108135005025	0.158590968601	0.574827071729	0.144243236514	0.0127517182571	0.00145199290281
s	0.206184417008	0.281029564534	0.41331458591	0.082334986838	0.0156211697857	0.00151523932427
i	0.219621357336	0.291752358178	0.16054132397	0.178521853613	0.123670843629	0.0258922472648
à	0.0933273007787	0.118391182726	0.0905489813233	0.372389551204	0.285135487876	0.0402075164216
t	0.0577318635929	0.067078818242	0.0755713804411	0.426731603735	0.340739285959	0.0321470718072
s	0.191024104531	0.123533660081	0.0594552204804	0.312641077912	0.285887061986	0.0274588794357
e	0.225405361844	0.13190185136	0.0354982351601	0.167255865971	0.288850063995	0.151088616312
g	0.0966379402813	0.06558454412	0.0356586490534	0.114644955324	0.464542814665	0.222931102104
r	0.0531599617604	0.0728807403733	0.0280363564211	0.066078196308	0.669146381555	0.110698360235
à	0.0313895689201	0.0680210417911	0.0171147772104	0.0527387579693	0.650116230518	0.180619596278
t	0.0243998273067	0.036687995597	0.0211414900701	0.0849985189898	0.506552603506	0.326219535426
s	0.0446683341022	0.0483912218657	0.0151663668567	0.0713535239966	0.584536124502	0.235884436142
i	0.0564369557007	0.0575808122886	0.0158835347856	0.0446461249989	0.550419418167	0.275033186381
</S>	0.0460481493504	0.0470920886443	0.0236175858928	0.0464284139994	0.409716039084	0.42709774319
