 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.99857256	0.0014254658625	1.888311275e-06	4.55157285e-08	4.9256013e-09	7.94265215e-09	1.363469053e-09	1.3517001831e-09	1.3057010665e-09	1.3822848525e-09	1.3613949475e-09	1.29616148e-09
ù	0.99680921	0.00318828265417	2.289588275e-06	2.08590621833e-07	6.99999496667e-09	5.72564748333e-09	1.61402993197e-08	1.17621021164e-08	1.56336803998e-08	7.533468725e-10	1.1478874475e-09	7.09998113333e-10
s	0.94966957	0.0503098936514	2.02956117583e-05	2.60920610778e-07	6.80498856556e-09	4.73072406111e-09	2.12100443566e-08	1.52678337468e-08	2.04620446533e-08	5.882219175e-10	1.11085365917e-09	5.17035518111e-10
o	0.930656723333	0.0693138502171	2.93675785861e-05	9.83720017593e-08	2.85201126519e-09	2.25928042037e-09	7.55533533553e-09	5.41331165693e-09	7.2155160711e-09	5.04622579167e-10	6.59130073057e-10	4.21573233037e-10
t	0.752426207778	0.243856065739	0.00371642119753	1.32319026192e-06	4.13987325506e-09	2.81256130679e-09	3.21342011184e-09	2.27925093898e-09	2.8154571737e-09	5.17912143056e-10	5.58733334352e-10	3.92991420679e-10
r	0.667467935926	0.327577279913	0.00495296957751	1.81561033397e-06	8.29559741835e-09	1.47978267689e-08	2.57755850395e-09	1.13669966633e-09	1.29243026457e-09	5.15821907685e-10	2.89828411451e-10	1.42992764226e-10
a	0.624854961975	0.371748284638	0.00339332547084	3.32692185799e-06	5.54338448061e-08	3.50317002563e-08	4.32549726798e-09	1.70529795544e-09	2.28641947819e-09	5.93286379228e-10	3.5261733715e-10	2.51149349075e-10
v	0.394629283992	0.565138774879	0.0400575472569	0.000174234317953	8.02253209354e-08	3.15764519854e-08	1.3089862756e-08	2.87514778515e-09	2.70615609273e-09	4.36270976409e-10	4.33955625717e-10	2.84998281025e-10
ù	0.283708374664	0.64093991496	0.0748422607523	0.000508091699318	9.99462089645e-07	2.67765612562e-07	3.75068475853e-08	1.72687456617e-08	1.61280436309e-08	1.57285974214e-09	3.13624448857e-09	1.49265479168e-09
d	0.192272008221	0.58670473832	0.217698771917	0.00332263858311	1.42000495655e-06	3.45962037687e-07	3.67897263618e-08	2.09987023206e-08	2.0796157277e-08	1.93128142738e-09	3.99009963152e-09	1.90417581456e-09
i	0.144144736074	0.424966856107	0.426727800639	0.00415976636104	6.7872486885e-07	1.46323389396e-07	1.53196452873e-08	8.2664256402e-09	8.864363759e-09	8.28543029127e-10	1.53118492917e-09	8.5206347552e-10
ì	0.117376322025	0.300906752036	0.579004340213	0.00270897938701	3.46994584628e-06	1.18989149799e-07	1.91785794291e-08	1.27026886467e-08	1.30159605197e-08	1.44967131638e-09	2.63602755972e-09	1.83542771184e-09
r	0.0816157390083	0.203457610679	0.694135546738	0.0207453418957	4.54229626154e-05	2.149444066e-07	8.52553348097e-08	1.89154745489e-08	7.47394615066e-08	3.44974223879e-09	3.22412501991e-09	2.14288175728e-09
t	0.192063718003	0.196650696893	0.568534598913	0.0424527886319	0.000113947434205	0.000181139739326	1.36571051827e-06	1.78368006516e-07	6.91109527169e-07	9.0769524968e-07	1.68089435066e-08	1.33535273909e-09
e	0.256834556001	0.207288245631	0.479978332971	0.0555317708773	0.000121077526735	0.000241836009875	1.87429219609e-06	2.41859965505e-07	8.59220509056e-07	1.20788443639e-06	2.19604507022e-08	2.3116499797e-09
g	0.150576236	0.154783488544	0.421001864324	0.271206656959	0.00234336678425	8.50009763917e-05	2.4940487887e-06	1.33856715168e-07	3.59842939685e-07	4.12320784963e-07	1.01827597674e-08	2.25484628323e-09
r	0.0806359526667	0.095962762848	0.215023147108	0.581018918986	0.0271846440281	0.000171169308464	2.6325527129e-06	1.10054005056e-07	2.55543046562e-07	4.28589627988e-07	1.25940489225e-08	8.78927681077e-10
a	0.0717888575556	0.0822944659493	0.261525588036	0.547398406329	0.0367456943427	0.000235264709488	1.05384671876e-05	5.06062661685e-07	2.54240052187e-07	4.30893601329e-07	1.36787554742e-08	1.40482927237e-08
m	0.0662660605185	0.0758186236498	0.304347682679	0.489823505443	0.0633037077809	0.000281948923163	0.000127723046396	6.55070725389e-06	1.44698377241e-05	9.33311864578e-06	3.78408559991e-07	2.09879802412e-08
m	0.11396134484	0.0816221078833	0.171947090893	0.474717458481	0.150587122594	0.00683484212772	0.000225552942132	3.5151770418e-05	5.31209705747e-05	1.49805538819e-05	1.20730552e-06	1.55156450804e-08
è	0.14122914028	0.0955160192944	0.164948473631	0.414555569494	0.174218877531	0.00924734954257	0.000177449160711	4.22953261393e-05	5.55537141916e-05	8.09355356063e-06	1.133463558e-06	4.76489926935e-08
n	0.0830664630933	0.0700276970981	0.250536744544	0.478427906498	0.113799723844	0.00382264974752	0.000266940366904	2.00014709464e-05	2.76953457305e-05	3.73494182021e-06	4.002922295e-07	5.27012879145e-08
o	0.0686371120311	0.0624996730327	0.262035881515	0.528440635499	0.074959075948	0.00197406328251	0.00141604605563	1.47431732155e-05	2.06411819102e-05	2.00961825007e-06	1.39545326333e-07	3.53986576548e-08
p	0.0637201540104	0.0591446796776	0.161906494505	0.472609095166	0.210549665316	0.0251970973942	0.00596849921854	0.000681982194405	7.22493556367e-05	0.000139865571027	1.00608420331e-05	2.53013615885e-07
o	0.0566628813368	0.0549563885592	0.099073250835	0.353168065055	0.383072081772	0.0413468504647	0.0104539327395	0.000961022648135	0.000100071861212	0.000191456640342	1.3450288961e-05	6.69155248628e-07
d	0.0494142157789	0.0493691695197	0.081752618945	0.284872608352	0.433623613924	0.0822007731549	0.0147009685798	0.00346901159938	0.000231726209737	0.000257463680114	0.00010661246627	1.31256194954e-06
d	0.032867836593	0.0271113266732	0.042717580915	0.199235909451	0.533294184641	0.147720711052	0.0120456323266	0.00432836093979	0.000260959787912	0.000278137041038	0.00013820983779	1.17670780485e-06
h	0.0421367881977	0.0178335737244	0.067576864905	0.12369318315	0.621419408214	0.121238750351	0.00418959685887	0.00165846587326	9.13880196373e-05	0.000114270269679	4.728448453e-05	4.3488234995e-07
ù	0.0785227393992	0.0560394192415	0.174210368302	0.134713944383	0.458274019405	0.0723223067837	0.0196147605696	0.00529270477775	0.000685228912212	0.00027902043156	3.35844710767e-05	1.19338462766e-05
c	0.0927795397997	0.0871628377472	0.192664582767	0.178815901461	0.325637343135	0.0776518255946	0.0371349451899	0.00679090375925	0.000982740617404	0.000334466171187	2.88168485589e-05	1.61133494255e-05
h	0.0661890679332	0.0599511645824	0.100171710256	0.158098215487	0.397331714378	0.189271265198	0.0253986955633	0.00299279272975	0.000434586412135	0.000140416068396	1.4208429053e-05	6.1512497085e-06
r	0.0506072883111	0.0361365021941	0.0473656694187	0.118760648496	0.474899351459	0.260454998399	0.00982798485443	0.00171208411992	0.000152449821512	6.9946385132e-05	1.0284445851e-05	2.79853633617e-06
ò	0.0684917091037	0.055673047398	0.0661537831396	0.125845447832	0.446511787153	0.163700039133	0.0394562107848	0.01301552594	0.0198686081316	0.00110056296338	9.48185267837e-05	8.84519126454e-05
n	0.0743904483679	0.070256154466	0.0804805230465	0.121067765944	0.338810509051	0.132705379378	0.133942903595	0.01982175898	0.0268098003772	0.00146170355446	0.000128079117928	0.000124948954882
u	0.0580680751226	0.0566286901553	0.0629098896822	0.0886365313147	0.219715115684	0.131648065459	0.213502071198	0.110792194327	0.0532500251257	0.00348885641815	0.000974459464976	0.000386004075627
a	0.0498516800409	0.0492337643851	0.0520221452274	0.0629178931049	0.113866811228	0.075694924153	0.292671857066	0.219939324776	0.0736869650419	0.00705383280605	0.00151455802166	0.00154623952521
m	0.0446538546803	0.040903527795	0.0364465804091	0.067513281035	0.158430300409	0.183867268051	0.253589625689	0.168713282592	0.0370699005473	0.00589497080202	0.00127260537389	0.0016448285484
p	0.0494599235601	0.0273277045983	0.0175179358697	0.0549380416783	0.163049971803	0.47247480935	0.108000536896	0.081057950864	0.0137020319491	0.00303062506734	0.00693893195796	0.00250155695613
ì	0.0432921878534	0.0184826048661	0.0129971860232	0.0276411525594	0.079813755601	0.43653782645	0.113409020632	0.107481982621	0.10190887355	0.0172087379558	0.0368618706527	0.00436478285204
a	0.0237810452845	0.015485230622	0.0140631093411	0.0204429328531	0.0486636352003	0.166493276483	0.175415543544	0.193185730874	0.218431401183	0.0443989846519	0.0731588468842	0.00648025281735
t	0.0227983790948	0.0182610745407	0.0168438971137	0.0267818422844	0.0440864417334	0.0901883984943	0.198467774515	0.302219663625	0.163506622394	0.0442126452173	0.0656672289614	0.00696603970578
t	0.0479736676983	0.0286086361802	0.0156505816046	0.0294467597615	0.0545208872445	0.279316744831	0.145416526672	0.275614031208	0.0579244123313	0.0236337360724	0.0355518976538	0.00634207000193
o	0.0527852788994	0.0301744757267	0.0145783191015	0.0227002072538	0.0460848194148	0.324347412277	0.0760387320573	0.179657483736	0.0946625369771	0.0640271693575	0.0838779005513	0.0110656066673
p	0.0311523719665	0.0226401832422	0.0157129660338	0.0234128884179	0.0362909801383	0.135705372759	0.0982237853524	0.249052774579	0.109398834659	0.140673669786	0.112670962184	0.0250651982224
o	0.0224876393222	0.0186759697474	0.0146235973446	0.0221175871393	0.0310434017128	0.070345072253	0.0977688541175	0.253627531526	0.106769110553	0.181048339929	0.144389796061	0.0371031177408
è	0.0169441204407	0.0156342905825	0.0143637932815	0.0171117057131	0.0219314609043	0.036928344751	0.0698830670392	0.184169790509	0.179514293518	0.196531366643	0.213412328687	0.0335754662469
t	0.0149830558136	0.0141612018608	0.0140264675938	0.016070314571	0.0201972093014	0.028047875917	0.0727933323464	0.192697326836	0.200449681173	0.166883310214	0.223328489562	0.036361725749
a	0.0166040652712	0.0159200076203	0.0161554461979	0.0178967985237	0.0208285551005	0.0253700629723	0.0606094481155	0.161032665612	0.172470800391	0.173314641405	0.264509669854	0.055287803583
d	0.0169333527571	0.0163842332068	0.0161677872326	0.0180125615079	0.0201957253668	0.0231682103241	0.0490855483718	0.135888135204	0.11818468813	0.251555000468	0.260239166618	0.074185567861
i	0.017249717919	0.0167026077356	0.0163633019109	0.018281920836	0.0201463697889	0.0225031407747	0.0441181324573	0.121929265068	0.0884222440433	0.264931946823	0.260734992206	0.108616339287
