 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.73054	0.260764115	0.0083641863	0.000329983721	1.635257675e-06	1.092977965e-08	5.37229881e-08	3.421172353e-08	8.64458865e-09
a	0.602346263333	0.394244065	0.00308627018333	0.000322706105873	6.73661712933e-07	4.49887622667e-09	1.92842168e-08	1.149831537e-08	3.04144980333e-09
p	0.493717671111	0.467078911667	0.00809151794444	0.0291084070342	0.00198319801044	5.68337620532e-06	1.4471831441e-05	3.83040702967e-08	9.82201960878e-08
e	0.46317012037	0.483851397222	0.0109679677815	0.0393393346781	0.00264411944105	7.58399984511e-06	1.9295071163e-05	4.75685110989e-08	1.30268017063e-07
d	0.305919193457	0.633749252407	0.0142799837272	0.0427515338927	0.00298513925126	0.000170608613725	0.00014404801107	4.34652513663e-08	1.88452440721e-07
ì	0.223110471152	0.567116717469	0.117918573909	0.0882923246309	0.00315057541042	0.000225168620542	0.0001858963593	4.38122117888e-08	2.1157782024e-07
a	0.148159883717	0.447772159156	0.26498817797	0.137513771544	0.00142808346347	7.54963315607e-05	6.23330769e-05	1.69221966163e-08	7.48437082667e-08
m	0.200286341239	0.388530926385	0.231575692657	0.144760260515	0.0346083498212	0.000130245539267	0.000108086687157	3.24788935588e-08	8.93965676089e-08
i	0.197861420413	0.278960566795	0.276151524219	0.193907466838	0.0528394629404	0.000153019621756	0.000126312167386	5.51114511863e-08	1.72293372536e-07
n	0.096088393471	0.139440293598	0.297529156073	0.369306445613	0.0739233673135	0.0230722413959	0.000639435994129	2.08544297062e-07	4.45203910845e-07
c	0.12264812449	0.103328021199	0.128901554024	0.426528921871	0.185770255771	0.031587767232	0.00123450519804	2.65378429021e-07	5.94793060282e-07
i	0.12416257583	0.077339902733	0.151314365341	0.378692213957	0.252986611924	0.013999669844	0.00150349293268	1.34738843007e-07	1.01528467676e-06
à	0.05536079961	0.0476314232443	0.27816118178	0.389825284652	0.199893305975	0.0269261906147	0.00219592241089	5.17218051002e-07	5.34145322559e-06
e	0.0409242625367	0.0450008957481	0.31120722726	0.406946958217	0.162349587325	0.0314915468716	0.0020671278603	9.46471050334e-07	1.14231914085e-05
n	0.0433388968456	0.0464791755827	0.232049215753	0.393872689406	0.180252445775	0.0910256322905	0.0129668474434	1.41981128344e-06	1.36703824695e-05
i	0.0463026956152	0.0481950841942	0.139098018584	0.310760533135	0.234741295258	0.19273773743	0.0276765991478	1.40912093611e-05	0.00047394802849
n	0.0443737105384	0.0456042697314	0.084438615528	0.213914924378	0.248303771753	0.297578069143	0.0648848717159	0.000164126810454	0.000737647696163
d	0.121288902179	0.0352891705771	0.035870204086	0.124784855459	0.167185723918	0.252816482048	0.261864047239	0.000417396446818	0.000483244558721
ì	0.140721059393	0.0257650005257	0.0430781509387	0.0985536958197	0.156862081306	0.197212556349	0.334742975746	0.000566558868939	0.00249794722624
n	0.056224836131	0.0190327335086	0.0897618303129	0.14981336194	0.223742887102	0.19367176745	0.256684501915	0.000661564476313	0.0104065367421
n	0.024995672377	0.0144121421695	0.074795339691	0.12286326598	0.292337955701	0.0866533619167	0.371429100638	0.000544629508771	0.0119685313474
u	0.019148799459	0.0167913977232	0.0383088271503	0.0655568399933	0.258120918567	0.110165264739	0.470831826879	0.00159629581959	0.0194797988825
t	0.0267604874863	0.0239784302411	0.0272945433834	0.0489679403311	0.156141874522	0.207597784913	0.46991886896	0.0152714054399	0.0240686097942
t	0.0238999094954	0.0203933254137	0.0106826201445	0.0443894904437	0.171808116507	0.162277673971	0.53322585632	0.0194603041466	0.0138626632647
e	0.0250182038318	0.0237782808046	0.0180506417315	0.0488705561479	0.161483613169	0.091378773657	0.489312352107	0.0189104810489	0.123197097588
m	0.0359926599439	0.0289037252682	0.0208238562438	0.0343432781826	0.0915571480563	0.100141591219	0.390884537369	0.117335669016	0.180017572529
a	0.0363600633146	0.0270069064227	0.0180683784146	0.0253204531942	0.0628598726854	0.097592267073	0.33158130579	0.166352446339	0.234858364176
n	0.0302752807715	0.0274540308076	0.0263044841382	0.0326122397314	0.0576259582285	0.146452992358	0.294390068597	0.124345345446	0.260539618059
i	0.0244965999238	0.0237642476025	0.0253881823794	0.0311840149105	0.0517205560762	0.165024284119	0.271516482866	0.208800538482	0.198105092686
c	0.0282016633079	0.0279033542008	0.0281245857931	0.0321431466368	0.0435693086921	0.118055764706	0.196236154289	0.292216726161	0.233549294229
h	0.0286944717693	0.0317636624003	0.0222755900977	0.0347698188789	0.0948742328974	0.0750637232353	0.25066890143	0.235746715387	0.226142888076
ò	0.0223661462564	0.0266289594668	0.0153012401992	0.0296697649596	0.105755277299	0.0599703960784	0.270703470477	0.160541098462	0.309063652692
t	0.0280831947521	0.0282501888223	0.0201390253997	0.0278774939865	0.0606231207663	0.0744435586928	0.184353313492	0.205215732821	0.371014390897
t	0.0243708631507	0.0256241409408	0.0142007288199	0.0397576793288	0.0794527089221	0.0522599433976	0.269876314497	0.21799556594	0.276462110299
o	0.0182035426169	0.0220613813136	0.01384708896	0.0435281317763	0.0803056743074	0.0307827782992	0.268600914832	0.181144943647	0.341525606766
</S>	0.0219543728085	0.0253526221568	0.02044760998	0.0362177858882	0.0548850441537	0.0315909691496	0.153713622416	0.196268921824	0.459569123383
