 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.430898376	0.074271591	0.451105497	0.04370607405	1.6483581e-05	1.307469293e-06	4.9399186e-07	3.665506985e-08	1.414039875e-07	1.87077274e-08	6.04023935e-09	6.8903021e-09	2.43622015e-09	1.88458575e-09
à	0.184450759333	0.0908163343333	0.563655975667	0.147548064683	0.013502410207	8.41233515967e-06	1.57615227833e-05	1.7656176985e-07	2.0447063875e-06	1.73070240667e-08	8.62236601667e-09	8.57768443333e-09	1.95250885e-09	1.40487738333e-09
b	0.157740109778	0.161565988111	0.406447958556	0.222496928228	0.0506189767357	0.000335793653387	0.000656484862928	2.26080048995e-06	0.000135349257196	5.41147613556e-08	1.94040020056e-08	2.31406064778e-08	2.24292131667e-09	2.00076336111e-09
b	0.346114176593	0.223341506037	0.236283336809	0.143289576023	0.0494991183762	0.000437011518702	0.000854539366216	2.80327301232e-06	0.000177796470566	5.68225875519e-08	1.80057336685e-08	2.46620511593e-08	1.68748261889e-09	1.55813979837e-09
e	0.403185282198	0.319126068679	0.16526078956	0.086187208621	0.0257239262564	0.000150510322307	0.000300883308979	1.10240771977e-06	6.4178201356e-05	2.71994046173e-08	9.28304555617e-09	1.20764750531e-08	7.45690792963e-10	6.21014137457e-10
t	0.286395267399	0.450769056226	0.161945749853	0.077327727207	0.0224110732521	0.000254635955936	0.000808008411326	1.26596455399e-05	7.57109867853e-05	6.95979998724e-08	1.35946921854e-08	3.69419016844e-08	5.86713687654e-10	3.17823067486e-10
o	0.221836032466	0.400641872075	0.120174659951	0.083190040069	0.170637788251	0.000801018385312	0.00253886337044	3.60775555133e-05	0.000143451642262	1.42681796624e-07	1.98991833951e-08	4.63672682948e-08	7.84186612551e-10	3.85857797495e-10
à	0.117497636155	0.197370782025	0.109981469984	0.123915513356	0.400743216084	0.0276221553284	0.0224958048901	7.50416678378e-05	0.000297754410754	5.80729528875e-07	3.55900701317e-08	2.66438474983e-08	1.53922230418e-09	4.6514238125e-09
t	0.109205227385	0.153022885342	0.109907189995	0.145623607785	0.400855738695	0.0433835724428	0.0329865569634	0.000601655802613	0.00440645478692	6.01637217629e-06	6.78467868711e-07	4.11239444833e-07	3.40492883473e-09	2.24276709375e-08
t	0.342694159128	0.187809188447	0.0899175389983	0.116783903262	0.217712978898	0.0218964293576	0.0168131545545	0.000736473126871	0.00562594338097	7.58426570543e-06	1.4818291229e-06	1.04992368161e-06	1.03971104449e-08	1.11403573646e-07
o	0.376531984709	0.145022938149	0.0506736253328	0.0712678660873	0.300951692299	0.0296852493292	0.0193986330848	0.00262510560162	0.00380797271232	2.87630458818e-05	4.51028870763e-06	1.47924726054e-06	2.57057864816e-08	1.40465934549e-07
k	0.246855979903	0.19137524805	0.0532687607776	0.0628977330291	0.352562507433	0.0448801757764	0.0294232530283	0.00884282273387	0.00975137270411	0.000124491755294	1.24524290692e-05	4.96609942018e-06	6.68471254939e-08	1.45239888183e-07
o	0.197685464634	0.199758452683	0.0470738815925	0.051019374343	0.237079739144	0.136478177925	0.0966500616761	0.015005317578	0.018487121568	0.000702461851765	4.22087893564e-05	1.71255401401e-05	9.30913498313e-08	5.01842662728e-07
r	0.090644394878	0.0937737958943	0.0349780001975	0.037565718781	0.318118789715	0.235354839308	0.125981097225	0.0300292291927	0.0306171125227	0.00275255481726	0.000132548011452	3.08756647134e-05	2.08013871277e-07	2.08216065876e-05
à	0.0509925109593	0.0544366606314	0.0271207757325	0.0293837315937	0.319926136572	0.251308486436	0.165086885742	0.0662829427309	0.0320281441742	0.00320702023909	0.000157619847151	3.95989732378e-05	8.64474223759e-07	2.85629231959e-05
s	0.0265011523198	0.0287946178771	0.0200417519108	0.0244210155312	0.264342535524	0.251513645479	0.248852595247	0.0927965522436	0.0367697947247	0.00530715901303	0.000567687782384	7.45051994126e-05	1.71109854125e-06	1.52039583986e-05
i	0.0189071487733	0.0206145946257	0.0177936023036	0.0220200045104	0.205340418508	0.228726401826	0.258324825082	0.123471560748	0.0910858582416	0.0118641698377	0.00152579676079	0.000302675689804	1.61214814708e-06	2.13010821329e-05
k	0.0448840129244	0.0465328462086	0.0213584781012	0.0201124218368	0.165020309503	0.204995070609	0.201824955027	0.143959690249	0.122967336081	0.0241126479459	0.0031107133536	0.000524136289935	1.41082304824e-05	0.000583251132044
o	0.0559705023081	0.0575680354029	0.0247777300337	0.0214961949456	0.143336523168	0.180077163536	0.172070181676	0.161978583416	0.135615542027	0.0363292393153	0.0081572963512	0.00153589857331	1.93031358275e-05	0.00106779584401
r	0.0436897887694	0.0447098301343	0.0225040196779	0.0195614899819	0.137954277723	0.208373884512	0.162549855225	0.152819306472	0.128945724009	0.0508568564384	0.0172413614504	0.0022424924911	0.000215007050943	0.008336099848
à	0.0363725760898	0.0371992093781	0.0186872405593	0.015972170994	0.133606917908	0.212579431504	0.148834029742	0.166484904157	0.11909556467	0.0728380154795	0.0207096148168	0.0045193754637	0.000318260293648	0.012782642116
s	0.0210836075299	0.0215121657927	0.0146391698531	0.0137699903313	0.0968014613027	0.188881803835	0.191660849914	0.189362454719	0.11276319289	0.10916626516	0.0249163299389	0.00691154595457	0.000464263907883	0.00806684653867
i	0.0165289681766	0.0167935582642	0.013726455951	0.0133246544438	0.0754002691009	0.150318614612	0.164481233305	0.156073541573	0.0866354322967	0.16073606172	0.0826733966463	0.0403318667849	0.000515348509294	0.0224605865129
s	0.0320256360589	0.0324668920881	0.0153223139837	0.0131507391479	0.070294928367	0.139695544871	0.104281057768	0.125368420524	0.0755097657656	0.16499458724	0.119656358882	0.0522992964283	0.0102141825431	0.044720296171
