 	forse	non	li	ha	a	casa	</S>
f	0.99769832	0.00226396325	3.594584485e-05	9.4297058775e-07	7.94452225e-07	3.6730985e-08	6.966439335e-09
ò	0.974248463333	0.0257115131167	3.884428485e-05	8.3359318775e-07	3.22123748333e-07	3.38628683333e-08	3.3384653335e-08
r	0.802201911111	0.197328203039	0.00046748915495	1.97110912925e-06	3.58668622778e-07	3.70189711111e-08	4.25033086783e-08
s	0.768787227037	0.230625373848	0.000585131318983	1.89915666642e-06	3.31977995593e-07	2.60532413704e-08	1.45793897061e-08
i	0.857795545679	0.141483670784	0.000718029673661	2.37820957881e-06	3.69810869864e-07	3.03030731235e-08	1.1545780482e-08
e	0.605980375226	0.298592240261	0.0935495000579	0.00187295742073	4.90800088995e-06	4.05228077078e-08	1.58382178273e-08
t	0.274547397409	0.312918660087	0.358948723353	0.0457228019069	0.00726065380763	0.000594739812996	7.02597502761e-06
u	0.148274018136	0.202747103362	0.565650797784	0.0722006426356	0.0103013049025	0.000803886687665	2.22288460092e-05
s	0.103227476045	0.161914227787	0.548603459261	0.161050479545	0.0226855299342	0.00243462897922	8.42189476697e-05
è	0.075690712015	0.108951434596	0.436820293087	0.332128073182	0.0425182719781	0.00376033509307	0.000130903432557
c	0.0595220673383	0.086250443532	0.315196824362	0.417817164394	0.116246455993	0.00476982896436	0.000197192424186
h	0.0821896324461	0.0899071611773	0.230306918121	0.361502768131	0.230839458664	0.00498408832145	0.000269944121395
i	0.089640451482	0.0858962420591	0.163681202707	0.312722529377	0.334265996221	0.00880290510715	0.00499067339713
è	0.0472241838273	0.0490754450197	0.105842362569	0.328041449792	0.36575785874	0.0918418587024	0.0122168624657
s	0.0358988429424	0.0386920733399	0.0824553008563	0.298846763264	0.352994176247	0.176844292901	0.0142685384886
s	0.0585659033141	0.0322144284466	0.128548818619	0.225349337755	0.420562895416	0.1247823593	0.0099762553962
u	0.0686275891047	0.0322786454822	0.140012047873	0.151464542585	0.395709728472	0.0824682881	0.129439177365
</S>	0.0583196415524	0.0405365692411	0.0975002364365	0.133061811292	0.318356239236	0.09948426405	0.252741248683
