 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.998388795	0.0015977095815	1.343510265e-05	2.3436651e-08	2.2609576e-09	8.38363525e-10	6.403878015e-10	6.228481755e-10	6.88100995e-10	6.41879366e-10	6.356896555e-10	6.44257635e-10	6.361911425e-10	6.2926985e-10	6.669549165e-10	6.578011885e-10	6.2893574e-10
ò	0.994822081667	0.00514453282717	3.33068779833e-05	5.67517376667e-08	1.14798582667e-08	1.2171447825e-08	6.91458003483e-09	2.02622000883e-09	2.361138695e-09	1.56864623267e-09	4.44357468833e-10	3.91938668333e-10	3.95346785833e-10	8.00199716667e-10	3.88842783167e-10	3.787129985e-10	2.69859406667e-10
t	0.929579660556	0.0701098019424	0.000309339065994	1.17067817922e-06	2.71158147556e-08	1.74880718417e-08	9.35631051161e-09	2.70368190294e-09	2.95623217167e-09	1.90050159756e-09	3.85600676278e-10	3.40730362778e-10	3.12057707944e-10	8.52243201222e-10	2.88834252389e-10	2.784003455e-10	1.44398765789e-10
t	0.911346186852	0.0882665229608	0.000385706841998	1.58782473641e-06	2.84783629185e-08	7.74642114723e-09	3.53129477054e-09	1.14534948765e-09	1.07029540556e-09	8.0450763252e-10	1.90422992093e-10	1.82783634259e-10	1.57104368648e-10	3.96656679407e-10	1.6068831213e-10	1.372793595e-10	6.4260433163e-11
e	0.744968335617	0.2548498733	0.000181107033999	6.9240500547e-07	1.80055673062e-08	4.44325358241e-09	1.51838499018e-09	6.21390249217e-10	5.35141726853e-10	5.4004931084e-10	2.28023027364e-10	1.99700398086e-10	2.09772926216e-10	3.82653359802e-10	2.19519247377e-10	1.876437015e-10	5.5920166721e-11
j	0.435049948539	0.540362047767	0.0245753140447	1.23929005518e-05	2.89477942102e-07	2.17851504275e-08	1.07308329673e-09	5.54428559739e-10	4.24009622284e-10	3.61596876947e-10	2.10194898121e-10	2.09916682695e-10	1.86289167739e-10	2.77854811267e-10	1.97968772459e-10	1.72218035167e-10	3.9854618507e-11
è	0.264742272846	0.700923315922	0.0343143686816	1.93322651839e-05	5.25461554034e-07	1.59972706809e-07	2.33952334322e-08	2.42242226325e-09	2.31652480409e-09	2.96000104565e-09	6.29211418374e-10	2.63153364232e-10	2.94118628246e-10	6.87334411756e-10	1.73814374153e-10	1.50728083056e-10	1.01541984436e-10
n	0.174974707615	0.759081971974	0.0659204368939	2.22660390613e-05	3.73543388011e-07	1.92737644603e-07	3.06668438341e-08	2.96464016108e-09	2.9185231147e-09	3.80429903188e-09	7.73314389458e-10	2.81054282744e-10	3.39367970415e-10	8.23117108585e-10	1.66487267051e-10	1.44774488352e-10	1.22973989812e-10
n	0.216751459205	0.699964690658	0.0832414366313	4.20658740204e-05	2.69608276004e-07	7.5607397201e-08	1.04017450914e-08	1.08852089703e-09	1.2357472849e-09	1.32970533396e-09	2.93147843819e-10	1.28218649248e-10	1.31401141805e-10	2.83588923362e-10	7.43743573503e-11	5.8753502784e-11	4.47662373707e-11
o	0.213409536402	0.687319630219	0.0986726032104	0.000596639886673	1.249746942e-06	3.156754024e-07	8.7221221538e-09	6.91657745677e-10	1.5561063283e-09	6.73825484653e-10	1.79107745273e-10	1.28986416749e-10	1.18889071268e-10	1.69639610287e-10	9.58743784501e-11	8.71311802613e-11	5.02763062236e-11
