 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.6809297	0.31868993	0.00010137285	0.00026275015145	1.4704390372e-05	1.086543095e-06	4.08990376e-07
p	0.5680644	0.422477023333	0.00921700559333	0.00017959260145	5.6834922372e-05	4.55926426167e-06	5.35011509333e-07
e	0.431024116667	0.553974964444	0.0147716376311	0.000152103324083	7.08544225607e-05	5.69623988056e-06	5.74098915611e-07
r	0.330131522222	0.646764401481	0.022777210977	0.000249477558294	7.52049759569e-05	1.97966170685e-06	1.9377116937e-07
i	0.250004340741	0.538881223827	0.210733564659	0.000303346586098	7.6727891219e-05	7.46045026283e-07	6.77144761233e-08
k	0.236510746914	0.430043151276	0.32540078822	0.00181028326203	0.00612168616297	0.000111982038679	1.36617772671e-06
o	0.204503198971	0.333285358759	0.449332786073	0.00454927542068	0.00817832243432	0.00014917857675	1.88988659224e-06
l	0.166219226324	0.255932901253	0.539272318691	0.00662427700689	0.0297041171914	0.00217179248944	7.53938069807e-05
ò	0.151293568108	0.223881933751	0.55567390623	0.0282301810023	0.0379333865971	0.00288545687181	0.000101597682327
s	0.0878237907027	0.138757867917	0.708213602077	0.0464899806674	0.0174691687324	0.0011726667826	7.29126894423e-05
o	0.0647017062342	0.101140252639	0.613431557359	0.201163688556	0.0188840152441	0.000606573400867	7.21821751474e-05
n	0.0594996437447	0.077416734213	0.47697420912	0.335656556185	0.049563979748	0.000758721923622	0.000130159888382
a	0.0512535202482	0.0617749857377	0.370587329707	0.386988072062	0.122132899916	0.00594371530787	0.00131948232279
n	0.0567418147494	0.0615660562459	0.255230823236	0.409440524021	0.185831756639	0.024975634436	0.00621336467426
a	0.0571642529165	0.0594932387486	0.188303742745	0.35687245134	0.285023065546	0.042107665812	0.0110355575581
r	0.0628098656388	0.0631221895829	0.143741579248	0.303836387113	0.344438155182	0.0620312519373	0.0200205555194
è	0.0619812365463	0.061705624861	0.118712881416	0.240164399038	0.355644538394	0.119959067312	0.0418322635065
t	0.0365827221821	0.0363879489537	0.0747596588053	0.242750466346	0.405165806131	0.117707335771	0.0866460745022
s	0.177260842727	0.0564957786512	0.0604137456018	0.171497074882	0.397354805377	0.0566178699237	0.0803599011674
i	0.223482007576	0.0628075162171	0.0441149645339	0.071315454394	0.323301088459	0.172172554641	0.102806463389
à	0.090057876192	0.036563668739	0.0330668638446	0.0647301714647	0.292479339486	0.361740441547	0.121361664463
t	0.0530332037307	0.034220671913	0.0371780869482	0.0769210838216	0.331292066495	0.379979870516	0.0873750081543
s	0.0761612059102	0.0616752496377	0.0332153473161	0.0541117725305	0.417227508832	0.288177686839	0.0694312147181
e	0.0760865893034	0.0640426138792	0.0229845111054	0.0240222684335	0.343796736277	0.281799318946	0.187267973573
n	0.0403676874345	0.0361888099597	0.0231952370351	0.0252229191445	0.187970212092	0.373744119649	0.313311027858
ì	0.0287397011448	0.0272097696532	0.0235156646784	0.0290929993815	0.135618257364	0.407204833216	0.348618752619
t	0.0252293520483	0.0240175798844	0.0238031815595	0.0283231674605	0.0901029124547	0.396721064405	0.411802690873
t	0.0406794906828	0.0237493106281	0.0218713265198	0.0186614119902	0.0771621974849	0.532245011468	0.285631209124
a	0.0482647775609	0.0268196662094	0.0236123415066	0.0140532431667	0.064259052495	0.536368987156	0.286621925208
</S>	0.0394884647804	0.0287959086047	0.0273065567533	0.0187540580834	0.0554885762475	0.405382093578	0.424784362604
