 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.628438395	0.36855314	0.0029904197	1.73168535e-05	6.406556515e-07	8.8934727685e-08	7.02035408e-08
a	0.702641221667	0.296080066667	0.001262336305	1.60937580647e-05	2.22492440177e-07	2.9901787285e-08	2.35850187783e-08
n	0.568839787222	0.418924075556	0.0115039153733	0.00073204997292	1.12878032069e-07	1.08599423617e-08	1.11002519044e-08
o	0.446086095741	0.505479385185	0.0472744507911	0.00115987895764	1.5967676069e-07	6.46221578723e-09	1.51435439681e-08
n	0.32248541858	0.491692018395	0.138181083597	0.0472797977192	0.000336622269074	1.97657444999e-05	5.31283013699e-06
ò	0.21254829786	0.336405572798	0.369483894532	0.0810722799064	0.000456399025358	2.63536929793e-05	7.189299109e-06
n	0.148677880953	0.234511910933	0.568018898177	0.0486042253021	0.000175640733119	8.8376402091e-06	2.56089289633e-06
t	0.364083836984	0.194805456978	0.421334369392	0.0193701449107	0.00040220070004	3.06960216637e-06	9.04737451443e-07
a	0.408908484328	0.139926465659	0.406892609797	0.0438004901136	0.000469969336013	1.10707153112e-06	8.78226639814e-07
t	0.258589633443	0.15065043522	0.494847586599	0.0801564733712	0.0157192218813	2.8548163626e-05	8.0770883466e-06
e	0.211516894481	0.14853541174	0.4287561122	0.19009862779	0.0210376652804	3.7738849162e-05	1.75086907822e-05
s	0.119647761494	0.10238825058	0.455423820733	0.28752816593	0.0329153347468	0.000104587024341	0.00199205606826
m	0.0670012259647	0.25607610686	0.423680656911	0.211745718643	0.0376495893823	0.00012776763998	0.00371893148942
à	0.0389220994549	0.296176178287	0.315074925637	0.322245146214	0.0251039425941	4.904381186e-05	0.00242864859647
n	0.0380215401516	0.127058043429	0.275681765212	0.496489698738	0.0612314408647	0.00027707817062	0.00124037137549
t	0.0597254117172	0.0790643478097	0.334854615071	0.437247282913	0.0845172919549	0.00132373902354	0.00326722500183
e	0.0706052559057	0.0646832446032	0.27840648169	0.409623207638	0.168742210652	0.00144321932785	0.00649633266728
a	0.0478237063019	0.0465452965344	0.151539490563	0.434837899213	0.309991340217	0.000611667879283	0.00865056855576
n	0.0511526211006	0.0512322305115	0.111764551854	0.400541193071	0.358672650072	0.00332175147643	0.0233149608519
o	0.0686346503669	0.0660571568372	0.0982433989513	0.326353284357	0.396262396691	0.00791503515881	0.0365340479506
ò	0.0627384514556	0.0592842862791	0.0825874663171	0.297191294786	0.457087455564	0.0076323387196	0.0334786836502
k	0.0582354934852	0.046692296093	0.061869716439	0.241852234929	0.429001908521	0.111090322907	0.0512580178834
a	0.0563869961617	0.0416422233643	0.0446535951463	0.131268329976	0.28875829284	0.260246214302	0.177044339294
v	0.0443756143872	0.0342976307881	0.0326361230488	0.070325074992	0.174287445613	0.409001931434	0.235076173098
r	0.0345846074624	0.048109928596	0.205223597016	0.0998551049973	0.116328564538	0.360007384811	0.135890844366
è	0.0282852281541	0.0545605308653	0.267938321339	0.114722244999	0.082763742846	0.156524334937	0.295205641455
c	0.034736665718	0.0433751196218	0.115330595113	0.072518578333	0.0924343276153	0.226707503979	0.414897210485
h	0.034217485906	0.0603111798739	0.151314090704	0.165345282778	0.0956537325384	0.24531621666	0.247842013495
i	0.021233004402	0.063223196958	0.160420681901	0.189677181926	0.0729106201795	0.12809770222	0.364437634498
</S>	0.012930156351	0.048822215979	0.0978984084505	0.114412147463	0.0575199790897	0.11186711311	0.556549992249
