 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.949095625	0.02294857995	0.0262318945	0.001691654878	2.45114265e-05	7.43439376e-06	8.04482615e-08	2.30663984e-07
n	0.745615518333	0.229168212317	0.0238995635	0.001297472778	1.63392631667e-05	2.78526270667e-06	2.94080805e-08	8.02504036167e-08
a	0.376107136111	0.496321304106	0.1257745425	0.00178185845933	1.39621368889e-05	1.17537714556e-06	1.06915619567e-08	2.69084404956e-08
v	0.17226297537	0.379987017202	0.218991320833	0.20755971692	0.0202240487781	0.000974505798345	4.05580456776e-07	2.08016915052e-08
o	0.115295195123	0.240321514901	0.330632900278	0.285488723973	0.0269621076504	0.00129901675651	5.38043177725e-07	2.03152782684e-08
r	0.0974585883743	0.318725031634	0.400922906759	0.151286606324	0.0303346606078	0.0012710639759	1.13257801804e-06	4.33022475228e-08
à	0.0809624684581	0.310897480545	0.34663196892	0.228549782108	0.0316929670259	0.00126386753263	1.35435266068e-06	1.25373861174e-07
s	0.0557110098194	0.287652283515	0.38794122964	0.252497204036	0.0150642384986	0.00113311438488	7.3235364156e-07	1.92792177058e-07
o	0.0542272059398	0.235363921172	0.33991902988	0.356926281345	0.0124004624995	0.00116213516163	7.2422673052e-07	2.54539985686e-07
o	0.0657458466466	0.150476537057	0.209254476627	0.529224463782	0.0394699144998	0.00580859068721	7.83603260173e-07	1.94098958786e-05
t	0.0883546388822	0.095187757019	0.179287305542	0.520896824594	0.0920687914999	0.0233105652291	0.000704534701453	0.000189566566626
s	0.0837816839607	0.038671607373	0.238998678514	0.517817261531	0.0897677655	0.029721974743	0.000950815649818	0.000290151938875
o	0.0573795323202	0.0263901871577	0.209900596838	0.402818633844	0.219540406833	0.0826480029143	0.00115612123261	0.000166476129292
m	0.0391732637734	0.0308415043859	0.103240482946	0.285992447948	0.332307805611	0.114319391638	0.0124275174109	0.0816975746428
ì	0.0345258919245	0.0329656181286	0.0675824993153	0.228726020983	0.34467952187	0.166323887879	0.016071946137	0.109124614748
k	0.0385712133082	0.0314049243762	0.0535586761051	0.154304905328	0.418079150623	0.21397839596	0.008272846379	0.081829888116
u	0.0485913994361	0.0373145441254	0.0565432633684	0.125448786776	0.367508843541	0.27423206532	0.00707814945967	0.0832829817053
à	0.0448496224787	0.0398681910418	0.0484966494561	0.0816571172587	0.27661478118	0.36519633844	0.0921119431532	0.0512054029018
i	0.0350295628262	0.0337689090139	0.0370096548187	0.0560558014196	0.207348623727	0.32110301948	0.262077041051	0.0476073989673
k	0.0400472102754	0.026709559338	0.0396034859396	0.0503612861399	0.136786679576	0.216291509827	0.411593713684	0.0786065443224
u	0.0413091154251	0.0222391937793	0.0398781963132	0.04692071538	0.0986510715253	0.145305379942	0.420132504561	0.185563811441
à	0.034319472475	0.0264190115931	0.0339848727711	0.0384957577933	0.0820575505084	0.145664029981	0.40930772152	0.22975157048
i	0.033351482825	0.030796229531	0.0334129515904	0.0365925359311	0.0719474618361	0.130144335327	0.481051927173	0.18270307016
m	0.046081224275	0.0258015747103	0.0415425438635	0.046724035977	0.0678988622787	0.0937456437757	0.520402975724	0.15780316672
è	0.0445950460917	0.0183185201034	0.0384985556212	0.0441608249923	0.0585117260929	0.0697144425919	0.463046338575	0.263154568907
r	0.0310049353639	0.0189244640345	0.0288342112071	0.0313142879974	0.0414137216976	0.0550565021973	0.387060749525	0.406391139636
i	0.0334957221213	0.0247233096782	0.0326344647357	0.0339530909991	0.0413881382325	0.0533983927324	0.318667863175	0.461739013212
</S>	0.0400546535607	0.0334107098391	0.0396487163679	0.0404385129996	0.0453696491163	0.0534886993662	0.255715416588	0.491873606606
