 	le	canzone	si	scrivono	alla	notte	</S>
a	0.993827075	0.00616031115	1.020003755e-05	1.7249925525e-06	6.3031307135e-07	2.781327425e-08	1.059586995e-08
t	0.764656258333	0.229136230717	0.00619994378555	3.80015848583e-06	2.33090170468e-06	1.43668763525e-06	7.99551761667e-09
r	0.666435762778	0.325220790239	0.00833381060185	4.74816179528e-06	3.00115942823e-06	1.91507964575e-06	6.15551010289e-09
a	0.654107237593	0.343001743413	0.00288687597528	2.31776466509e-06	1.19317262608e-06	6.50171397517e-07	4.63103126496e-09
ù	0.420981305864	0.575906394471	0.00310951225976	1.9934903217e-06	5.4318027536e-07	2.26760368106e-07	7.31775808832e-09
d	0.259195508621	0.627002944824	0.113774262587	2.33618094406e-05	3.73108100179e-06	1.49126966702e-07	9.34307136277e-09
i	0.179729602874	0.477633694941	0.342579504196	5.19105998135e-05	5.13218546726e-06	1.23016264567e-07	1.04837341209e-08
a	0.150465247625	0.267540171647	0.581347514732	0.000598046786605	3.67709256224e-05	1.20025581739e-05	2.37387619374e-07
g	0.117372989208	0.139257210549	0.517782621577	0.221385777462	0.00388884051521	0.000289024873725	2.35149227398e-05
r	0.085049509736	0.0791518998497	0.254298753859	0.575301392487	0.00574056187174	0.000425978784575	3.19066457133e-05
à	0.074563279912	0.0707095962832	0.362679777953	0.485863309829	0.00474191122391	0.00138631642153	5.58370367044e-05
f	0.0685306176373	0.0794222787611	0.476397692651	0.365467548943	0.00800764680797	0.00207193287384	0.000102313772235
u	0.0613119635458	0.0684899829204	0.314407530884	0.414781492981	0.137790239936	0.00307119745795	0.000147587387412
t	0.0620339288486	0.0622784149735	0.193523653628	0.45361990766	0.222260119979	0.00442576291932	0.0018581674158
t	0.0948485406162	0.0626639073245	0.109291520209	0.599893745887	0.127902058993	0.00297382071977	0.0024263479386
e	0.106435383539	0.0664722131082	0.0625721557363	0.485809225296	0.221326008664	0.0521085619866	0.00527638491287
t	0.0637791301797	0.0480695353694	0.0636341419121	0.288296941765	0.406126702888	0.0787757359955	0.0513177733043
s	0.0767862690599	0.0393960111231	0.0505817136374	0.255098247255	0.458144784296	0.0546491686652	0.0653438027681
e	0.0815111843533	0.0395065043744	0.0399116042125	0.192412509085	0.424444388099	0.158750607555	0.0634631879227
n	0.0476555657844	0.0312725031248	0.0434207204042	0.109979959695	0.3389232727	0.333769509185	0.0949784479742
ì	0.0335921182615	0.0257606917083	0.0419399301347	0.0771316732317	0.3017916909	0.417739946395	0.102043945991
t	0.0280139690872	0.0252875375694	0.0344233757116	0.0614421924106	0.278911053633	0.405018078798	0.16690377533
t	0.0382163476957	0.0229116971898	0.0284520265705	0.0748835654702	0.374441921211	0.305751216266	0.155343201777
a	0.0405130158986	0.0212121920633	0.0242943811902	0.0715711788234	0.350912145404	0.289970068755	0.201527010592
</S>	0.0309704854493	0.0213251755316	0.0231925140951	0.0484181399117	0.206266060202	0.347426324377	0.322401290296
