 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.99899155	0.001005195575	3.02417145e-06	2.5247296e-07	2.908452475e-08	1.82513525e-09	1.853643725e-09	1.2961106e-09	1.004191951e-09	4.3633427e-09	1.011265191e-09	1.0041066415e-09	1.053706965e-09	1.0053013575e-09	1.0028807055e-09	1.24969561e-09	9.979303695e-10
ò	0.986114936667	0.013866390725	1.774025135e-05	6.95374686667e-07	2.3265978375e-07	2.182139145e-08	8.667017425e-09	3.45589976667e-09	8.54704584333e-10	4.35732203333e-09	2.68137102433e-09	5.21144874833e-10	5.79836575e-10	5.05451090833e-10	5.02315038833e-10	6.1628756e-10	4.78217742833e-10
t	0.904109498889	0.0956928602417	0.000196272187117	9.32106202222e-07	4.25715374583e-07	3.084466515e-08	1.12784464083e-08	4.18290535556e-09	8.55905121444e-10	4.26102733778e-09	3.27127820811e-09	3.86072764944e-10	4.91028385e-10	3.85300043611e-10	3.47976770611e-10	4.23212646667e-10	3.00734333378e-10
t	0.889630732963	0.110128377581	0.000240130980872	4.73156874741e-07	2.73154654528e-07	1.33979308167e-08	4.28234873943e-09	1.64591762852e-09	3.44380060481e-10	1.81486693926e-09	1.18409409937e-09	1.87127181648e-10	2.70458525e-10	2.08577999537e-10	1.6755471787e-10	2.82682238889e-10	1.26065493559e-10
e	0.736141894321	0.261503356694	0.00235401121212	4.96157958914e-07	2.31976787843e-07	6.78841587223e-09	7.09568791648e-09	9.54048519507e-10	2.49830723494e-10	1.09181176309e-09	5.83671456457e-10	2.06775780549e-10	2.31150998333e-10	2.14203604846e-10	2.06584075957e-10	2.99832466296e-10	1.46225507853e-10
o	0.381215678107	0.580437552231	0.0383159779707	1.79511833196e-05	1.27961866159e-05	1.07864624574e-08	3.60868203055e-08	9.81322339836e-10	3.79768471165e-10	8.02696437697e-10	4.72145958819e-10	3.1526930685e-10	3.24466649444e-10	3.17862734949e-10	3.14330875319e-10	3.45798002099e-10	2.32279632618e-10
G	0.338931332702	0.52991099741	0.0560637893236	0.0622198294711	0.0127153757499	0.000157523419581	9.02056230102e-07	7.08323753799e-08	9.43962044372e-09	1.67495473713e-07	6.50278066627e-09	3.28912295617e-10	5.10239109815e-10	3.2469211165e-10	3.09091475106e-10	7.06796874033e-10	1.88348726873e-10
i	0.324751154234	0.430429545803	0.144533156441	0.083007499787	0.0170663229733	0.000210788156027	1.19380176337e-06	9.61040188933e-08	1.27679365146e-08	2.25305445704e-07	9.33215088876e-09	2.83162775206e-10	5.48231113272e-10	2.63292273883e-10	2.42549885035e-10	7.63165924678e-10	1.35272358291e-10
u	0.155247108078	0.403857015268	0.405922602147	0.0279138702757	0.00696000231443	9.38105948423e-05	5.23214827446e-06	1.67714850064e-07	1.34916075382e-08	1.59415426368e-07	1.45886219629e-08	2.62219201735e-10	4.85262361091e-10	2.19579677961e-10	2.08271595012e-10	3.88307561559e-10	1.81979702764e-10
v	0.115230882693	0.257091241756	0.393612566049	0.195206150475	0.0369721097048	0.00186775132495	1.88587767582e-05	2.42060593355e-07	2.32961415127e-08	1.65651657456e-07	2.0207013321e-08	2.08341747245e-10	5.38958620364e-10	1.6119699932e-10	1.52576866671e-10	3.4730460052e-10	1.36281072755e-10
à	0.100277193564	0.188789783919	0.40287488735	0.255388071158	0.0501953925683	0.00245454574065	1.97200453527e-05	1.66187384452e-07	1.21103203838e-07	1.06850374485e-07	2.2613017107e-08	2.39178751575e-09	5.04554720679e-09	7.99612189773e-10	6.0513838389e-10	1.67341442684e-09	2.54489286942e-09
n	0.0585789635213	0.175544817973	0.521285845783	0.169914101386	0.0732230901894	0.00144097184588	1.19218337176e-05	9.64413708173e-08	1.44905824679e-07	5.72082275283e-08	1.87021222223e-08	3.10645737292e-09	6.3897434156e-09	1.01074759326e-09	7.5188809463e-10	1.98489683128e-09	3.34505112927e-09
n	0.0891607341738	0.255160515991	0.347977465261	0.203456280462	0.103089700063	0.00112864008196	2.61275474059e-05	4.82420879606e-07	5.10036725597e-08	5.27351032094e-08	7.05077126077e-09	1.15806999531e-09	2.2560564752e-09	3.99742141087e-10	2.73830185877e-10	7.00511199427e-10	1.11828385742e-09
i	0.103875313725	0.251586721997	0.322591491754	0.160822263487	0.159266700021	0.00182855686065	2.82814636686e-05	6.41815243202e-07	2.63656397866e-08	6.75782997365e-08	4.46978442026e-09	5.70416395103e-10	9.90054215067e-10	2.36649950362e-10	1.42858672959e-10	2.97243879809e-10	4.76957094007e-10
ì	0.0638133369083	0.148861947332	0.496457500585	0.091226542829	0.195819116674	0.00377956428688	4.12054917562e-05	4.87835064401e-07	2.61163174596e-07	8.51054272455e-08	1.39569344734e-08	1.11571525837e-09	1.45944653836e-09	7.04976073454e-10	4.82461847653e-10	6.54983939936e-10	8.80113831336e-10
r	0.0451672956361	0.100564531111	0.454508100195	0.161466455943	0.229229692225	0.00876308109563	0.000297961570585	1.24385268813e-06	1.20932381153e-06	1.31860635749e-07	3.22730808824e-07	1.27940942612e-09	1.76751533279e-09	8.45082241151e-10	5.91457302551e-10	7.69699203312e-10	9.27286769112e-10
t	0.074494385212	0.0625331157037	0.255566863398	0.394135401981	0.203971854408	0.00869098130188	0.000586714523528	1.38054159294e-05	1.33223860718e-06	4.61087085525e-06	8.87484436275e-07	5.78891031537e-09	2.75726541976e-08	5.10399216372e-09	8.6584942085e-10	2.4417188911e-09	4.15480741704e-10
e	0.098086328404	0.0612830372346	0.181859024466	0.43362290066	0.204523621803	0.0196319310373	0.000966497641176	1.81514414765e-05	1.50567987239e-06	6.11088585842e-06	8.25138042092e-07	7.50638368846e-09	3.63867024325e-08	6.68513663457e-09	1.01180766028e-09	3.04984492037e-09	8.63757940568e-10
è	0.072220129468	0.0656100787449	0.184257864822	0.25870024022	0.368459423934	0.0495626503458	0.00116802329706	1.16866516588e-05	6.80867705746e-06	2.64934345947e-06	4.02951530697e-07	4.55021764615e-09	1.51239061775e-08	3.90402895819e-09	1.41434354009e-09	2.30418369679e-09	6.19956338019e-09
s	0.0554145914893	0.056992384915	0.151634074941	0.196620010073	0.447871374645	0.0857531867819	0.00565116458235	2.00303282196e-05	2.68638636858e-05	4.85053908649e-06	1.13000450636e-05	9.49042804872e-09	1.46712261059e-07	3.86482248606e-09	2.25346098003e-09	2.83326253226e-09	7.7950620934e-09
s	0.0878639588298	0.0414051916383	0.0922885983137	0.318749086691	0.357380441548	0.083365580594	0.0180848661941	0.000359375507073	2.98773098953e-05	0.000438310845362	3.22825496879e-05	5.2630417935e-07	1.03860042035e-06	4.08681637829e-07	8.68597009267e-08	3.72498066044e-07	4.8009817978e-09
u	0.104128572277	0.0414834112128	0.0739404447712	0.32400195223	0.275186163849	0.105835725198	0.0738688620647	0.000688226202358	0.000250854823965	0.000580839366054	3.1894615396e-05	7.03249513117e-07	1.21190905178e-06	5.4418666271e-07	1.14620533842e-07	4.95148080548e-07	8.01218006593e-09
t	0.0605044940923	0.0381798974043	0.0535436587904	0.206776664077	0.273593424616	0.201048821733	0.164352130688	0.00118484293412	0.000448466501322	0.000313373172951	5.31010392987e-05	2.58471111039e-07	5.1149546226e-07	1.8470969947e-07	3.94182465473e-08	1.67263277216e-07	7.38599547198e-09
o	0.0459605903641	0.0366641178014	0.0414026481301	0.153308818026	0.225999384872	0.276063480578	0.216278056896	0.00282271664471	0.00119089317711	0.000228701301317	7.99552530996e-05	1.67722680346e-07	3.43863054087e-07	7.19480636233e-08	1.62397360491e-08	5.86320970387e-08	1.3293047274e-08
v	0.0461622601214	0.0410600852671	0.03932472421	0.113347019342	0.193278104957	0.243458683526	0.310702842299	0.0070163372149	0.00326341589237	0.00198399464411	0.0003937894077	3.55248845012e-06	5.06832005136e-06	5.37086665411e-08	1.39398188164e-08	5.52798751462e-08	1.9242448758e-08
r	0.0354578057071	0.026179278089	0.0186497670367	0.193345423114	0.140347875986	0.136592544509	0.3250872741	0.0460636430716	0.00428948493079	0.073138390548	0.000792754769233	5.33387768337e-06	4.94746880171e-05	1.72361785514e-07	4.14997592721e-08	7.37518155049e-07	1.87744272527e-08
à	0.0358127559024	0.0276804446963	0.0288336964789	0.204713896371	0.141852332995	0.213703431503	0.179950768033	0.0608903610239	0.00770660171026	0.0974713798493	0.00128949258974	2.25987314278e-05	6.93868166724e-05	1.13899771517e-06	2.78854344757e-07	1.09455324168e-06	3.75531900418e-07
i	0.0419336953008	0.0398732632321	0.0481679488263	0.109484734124	0.179912154332	0.373152310501	0.0901292726777	0.0340807096746	0.0438278955701	0.0357031379498	0.00359562466325	9.87957924759e-05	3.62960967241e-05	2.54804717172e-06	4.07541671586e-07	5.74071023893e-07	6.52485756806e-07
ì	0.0475714361003	0.0472460744107	0.0542200942754	0.0832366113747	0.152053771444	0.392630896834	0.116783954226	0.0217722485582	0.06749422519	0.0126928243366	0.00417062102108	0.000105923064825	1.62142400747e-05	2.11282117724e-06	2.28905310529e-07	2.48562037964e-07	2.52006264227e-06
b	0.0552162147001	0.0551233234702	0.0597200227585	0.0825104804582	0.152144427148	0.381688782278	0.146494563075	0.0140452793527	0.04529301173	0.0055562716322	0.00212823317369	4.80453656083e-05	2.29403923582e-05	9.77788962413e-07	1.70808300176e-07	7.66848855988e-07	6.51763588076e-06
b	0.0416216402334	0.0396095547567	0.0410470902862	0.0753773601527	0.111573172816	0.260995975093	0.108348467692	0.0693960869509	0.02293323941	0.227699527377	0.00131969872456	3.25411752028e-05	3.47861871194e-05	1.23876870414e-06	4.55451386725e-07	3.46344268533e-06	5.74495749025e-06
