 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.9861501	0.01378989635	4.7415455e-05	1.1844024e-05	6.0327204e-07	1.05703723e-07	3.48742955e-08	2.03187115e-08	1.93730885e-08	1.40999864e-08
a	0.862239566667	0.132937638783	0.00481091973667	1.13919013333e-05	4.08345736667e-07	7.04783443333e-08	2.39252688e-08	1.19588197333e-08	1.13048091333e-08	6.10666584667e-09
d	0.551024685556	0.382377999594	0.0659304062456	0.000662643111111	3.99253325222e-06	2.77469032778e-07	1.28174002333e-08	5.1437750111e-09	4.25062987777e-09	2.24301746789e-09
e	0.370940148519	0.519104683198	0.109073320415	0.00087636413777	5.12251714174e-06	3.49855854259e-07	9.66535574443e-09	3.24382053703e-09	1.67533722592e-09	9.06344428297e-10
r	0.318388159506	0.599829744399	0.0808302541383	0.000943526613323	7.76865543825e-06	5.19364594753e-07	9.12266391481e-09	3.08190491234e-09	8.66918775307e-10	4.68600072766e-10
f	0.383249206502	0.5628169148	0.0529414223794	0.000983196746108	8.66617921608e-06	5.58976691584e-07	7.9421471716e-09	2.29588133745e-09	1.1542823251e-09	1.93030743589e-10
ì	0.426492128834	0.517729988267	0.0540024027931	0.00175880739037	1.60931858087e-05	5.10916890528e-07	4.00013502572e-08	2.44757040791e-08	3.4943576417e-09	9.62575903863e-10
m	0.254081819611	0.513970632756	0.228330547598	0.00354314869679	4.70823872696e-05	2.64256469968e-05	3.32544410086e-07	3.26845724264e-08	3.65419066723e-09	1.20987100629e-09
m	0.247466256537	0.463466564252	0.277996815199	0.0109904087989	4.47532730899e-05	3.47659214039e-05	4.24873720029e-07	1.41756481088e-08	2.88336740908e-09	4.4288769243e-10
u	0.242635215512	0.385513901417	0.3588438544	0.0129195534663	7.46749783633e-05	1.26061467396e-05	1.82588152343e-07	9.54630270293e-09	3.74335540303e-09	1.09829814948e-09
f	0.129342003837	0.256481180472	0.544937351467	0.0678961790221	0.00124566180279	8.42534094465e-05	1.32737227131e-05	1.14710821334e-07	3.86989156768e-09	1.28197370663e-09
è	0.0976076899457	0.209796043491	0.595246963822	0.0939654053407	0.0032211486676	0.000142639836482	1.9685037571e-05	4.06687630445e-07	2.30462891892e-08	4.76831472923e-08
t	0.0782930333152	0.174702774497	0.635223634607	0.0929436641136	0.0185159232225	0.000306269195494	1.41647661903e-05	4.83485133482e-07	3.98588387297e-08	6.32495826974e-08
i	0.0817374044384	0.155219278166	0.562187478202	0.167208901371	0.0310295004075	0.00260063534183	1.64090563968e-05	3.65165741161e-07	2.93282170766e-08	3.02909518325e-08
p	0.0829724481461	0.119286572055	0.391505829401	0.346857250457	0.0548072328025	0.00444431488061	0.000124372669466	1.90343658705e-06	6.86321441922e-08	1.96813693775e-08
ò	0.0847418960487	0.108680766685	0.3268528298	0.354185586819	0.0810604776008	0.0435127540602	0.000950539899822	1.38285481957e-05	7.42311301397e-07	5.74218447892e-07
r	0.0787047906829	0.097022087895	0.313128969933	0.269097465606	0.182902195867	0.0575020493534	0.00151699006661	0.000123462178399	1.1997266338e-06	7.86490753964e-07
k	0.0536800888943	0.0569467562983	0.175521784644	0.458096911869	0.233247618622	0.0214437296721	0.000913385776037	0.000148674088133	7.11995161267e-07	3.13583177321e-07
e	0.0575642162981	0.0527882584328	0.0963366128813	0.45098586729	0.240888006207	0.0950953117784	0.00626675074585	7.3723344711e-05	9.33239237089e-07	2.7497897044e-07
t	0.051531378766	0.0476522498109	0.0799062109604	0.27530240243	0.414461688736	0.122253764259	0.00863191361528	0.000230220594904	2.98186446124e-05	3.24343780147e-07
e	0.0471339995887	0.0429906562703	0.0655760883201	0.195214097477	0.462936526245	0.165960161753	0.0195790205718	0.000538376498301	6.77462748708e-05	3.32820676005e-06
e	0.0481383251962	0.0454494087568	0.05866395944	0.100978195826	0.324417642082	0.389226853918	0.0320665778573	0.000927296599434	0.00010244552329	2.93005045867e-05
n	0.0548832670654	0.0480557762523	0.0626460568133	0.050444571942	0.295179670694	0.458738837973	0.0275924529524	0.00158440303314	0.000831858791097	4.31314595289e-05
a	0.0562747356885	0.0462070120841	0.0629501806044	0.0307448379807	0.286004473565	0.478162932658	0.0331791319841	0.00516605401105	0.00113228887037	0.000178405861176
s	0.0518178708962	0.044582533028	0.0557590315348	0.0486174866602	0.313911701188	0.407982457553	0.055868047328	0.0147146910037	0.00636945689679	0.000376754680392
t	0.0568836526321	0.0407355643427	0.0412780998449	0.0806613488867	0.485154027063	0.187795458518	0.071225025776	0.0255397503346	0.0083381898656	0.00238890511346
u	0.0490995962107	0.0305955661142	0.0269993812816	0.0688076896289	0.413925229021	0.173359768839	0.182002675259	0.0464822221115	0.00545566418853	0.00327222747115
d	0.0312465620702	0.0250067293714	0.0253583680939	0.045301436543	0.22527899634	0.240452272946	0.285372341753	0.0956399860372	0.00825121972951	0.018092093257
i	0.0246786623567	0.0225040197905	0.0239485323646	0.035874854181	0.15073935278	0.223485884315	0.324413353918	0.161585478679	0.0085274033765	0.024242477319
è	0.0232074264522	0.0225126885968	0.0236880887882	0.0295575333937	0.0939517369267	0.225115028105	0.379683627973	0.160234282893	0.0315849349255	0.010464714773
t	0.0219649381507	0.0212729155323	0.0228403382627	0.0272358644646	0.0780771376422	0.234585649368	0.380769752658	0.143875424298	0.0585130883085	0.0108649760243
s	0.0350112650502	0.0273584955108	0.0188484717542	0.0796650414882	0.194296022547	0.151632104789	0.320213740886	0.118748944766	0.0406476543028	0.0135783131748
i	0.0423738110167	0.0328734775036	0.0203915949181	0.0990726938294	0.226107572516	0.082505653263	0.277302070295	0.147384681589	0.0237092673009	0.0482792038916
j	0.0347365400056	0.0287937795012	0.0263353299727	0.0562462202765	0.106302428172	0.0809067497543	0.304256513432	0.239606353863	0.0463417634336	0.0764743079639
a	0.0315274620019	0.0267714841671	0.0276163936576	0.0411769190922	0.0644217873907	0.0717244859181	0.277383511144	0.247441517954	0.0770076694779	0.134928735988
m	0.028813707334	0.023605336389	0.0267245212192	0.0358544380307	0.0480833014636	0.058963198306	0.230471153715	0.234821345985	0.151034268159	0.161628700329
è	0.022599796778	0.0172670161297	0.0210994557397	0.0287009456769	0.0367891198212	0.0463500457687	0.190519017905	0.202952881995	0.24939248272	0.184329221776
d	0.0172260362593	0.0152110540432	0.0167779355799	0.0196392282256	0.0247116016071	0.0407025159229	0.152923505968	0.172545757332	0.290048600907	0.250213787259
i	0.0167266264198	0.0158129080144	0.01661256786	0.0178400734085	0.021252750869	0.0357849303076	0.117586205323	0.134636276444	0.320131520302	0.303616155753
k	0.0233590501399	0.0193055616715	0.0220297682867	0.0264675201362	0.029058401623	0.0317353197692	0.090852898441	0.101254017815	0.382004333434	0.273933126918
o	0.0256320070466	0.0205136592238	0.0239005040956	0.0294149483787	0.0316988952077	0.0303671999231	0.0815715484803	0.0892069209383	0.387674304478	0.280019997306
</S>	0.0227130390233	0.0201214506119	0.0218670770478	0.0246662266894	0.0261131996039	0.0272548379615	0.0634934077401	0.0714505454692	0.356331362239	0.365988818653
