 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.99578965	0.00410304605	9.966472e-05	5.7063677e-06	8.906574e-07	1.94033365e-07	7.1532935e-08	5.14447365e-08	3.5425089e-08	3.08611215e-08	3.1944748e-08	3.0369112e-08	3.14962195e-08	3.12881565e-08	3.1114146e-08	3.0518137e-08	2.83675845e-08	3.1498173e-08	3.0422349e-08	2.91874e-08	2.6960639e-08	3.111833075e-08	2.5194172e-08	2.57852948e-08	3.0145614e-08	2.520123715e-08	2.7391231e-08	2.520237535e-08	2.6192186e-08	2.61059905e-08	3.13956265e-08	3.10061375e-08	2.971892175e-08	3.16247645e-08	2.48677336e-08
m	0.71970712	0.217320077583	0.0626288156167	0.0003362245727	7.19815153333e-06	1.48345948333e-07	4.67012253333e-08	3.48873055e-08	1.93773125333e-08	1.47522725667e-08	1.564099578e-08	1.512993029e-08	1.542166134e-08	1.532480539e-08	1.53233125567e-08	1.44308333733e-08	1.423113582e-08	1.54398400933e-08	1.43625760567e-08	1.31545936167e-08	1.08784109933e-08	1.51959882767e-08	9.04921439067e-09	9.46603727433e-09	1.66096011e-08	9.06878194333e-09	1.129771314e-08	9.07967577e-09	1.00876117067e-08	9.97119406333e-09	1.53570301167e-08	1.495543094e-08	1.36064045833e-08	1.55087615867e-08	8.785914999e-09
ì	0.398674856667	0.517308625861	0.0835608153056	0.000446083842633	9.30914215778e-06	9.55036094443e-08	3.14576441111e-08	3.23719128333e-08	1.98049497111e-08	8.77765942223e-09	5.69672247333e-09	5.47467712e-09	5.39651925333e-09	5.41576742e-09	5.37828467557e-09	5.12368364777e-09	5.61581842667e-09	5.36634813777e-09	5.33430574223e-09	4.75328682223e-09	4.01661152443e-09	5.5212474189e-09	3.23882922089e-09	3.68840479911e-09	2.04953914667e-08	3.28546555111e-09	4.29066115333e-09	3.98552764333e-09	3.49784700223e-09	3.43646998444e-09	6.00076192223e-09	5.16583132e-09	4.6848642011e-09	5.32435308223e-09	3.04449827867e-09
d	0.353997542222	0.606853241954	0.0389965362019	0.000149037357658	3.44999331593e-06	7.21584434814e-08	2.41359927037e-08	2.49812661111e-08	1.92522896504e-08	6.78413514741e-09	2.32227504444e-09	2.22516286333e-09	2.01257152944e-09	2.06803126333e-09	2.01736741186e-09	1.98796513926e-09	2.57444250556e-09	1.96526195926e-09	2.28871619408e-09	1.91146951941e-09	1.72437730981e-09	2.2547332863e-09	1.3080014893e-09	1.76866632304e-09	2.04545590056e-08	1.36422494837e-09	1.92745285811e-09	2.28723058111e-09	1.28665214041e-09	1.25922687481e-09	2.81136432074e-09	1.85808346467e-09	1.68442627703e-09	1.88694819941e-09	1.12684176389e-09
e	0.294517344074	0.674953600651	0.0304768140673	5.05099650327e-05	1.65140212198e-06	3.11483714938e-08	9.63042823457e-09	9.19518507037e-09	6.96110321347e-09	2.44398582247e-09	8.7042701148e-10	8.20666197777e-10	7.59296338147e-10	7.7175760111e-10	7.48037447287e-10	7.5410344642e-10	1.31388236519e-09	7.41732953087e-10	8.5460019136e-10	7.1091991847e-10	6.66207114937e-10	8.45362598767e-10	5.133712021e-10	6.76857604347e-10	7.93772235187e-09	5.34239057457e-10	7.19701373037e-10	8.38552253703e-10	4.96298023137e-10	5.01642004937e-10	1.02818210358e-09	6.98852199557e-10	6.4962451901e-10	7.20436961803e-10	4.37883532297e-10
c	0.183593504691	0.642164366884	0.173688555689	0.000435171409111	0.000118342075774	5.56893871646e-08	1.18996810782e-08	5.30853955679e-09	3.53762475449e-09	9.13817654157e-10	3.8377067716e-10	3.51626683926e-10	3.37438032716e-10	3.3362724037e-10	3.23063493762e-10	3.2312651614e-10	8.7690318323e-10	3.31244064362e-10	3.5619045212e-10	3.0414266139e-10	2.90558341646e-10	3.67187950922e-10	2.343754867e-10	2.91500761549e-10	3.71418874396e-09	2.42361834986e-10	3.09792534579e-10	3.45441414568e-10	2.28410979679e-10	2.31322198179e-10	4.3036741686e-10	3.03558586852e-10	2.84372533503e-10	3.29779602601e-10	2.05692724166e-10
i	0.141202241564	0.576414435628	0.281387678563	0.000776846053037	0.000218292525258	4.99620785722e-07	3.71285873594e-08	8.93981951893e-09	4.2817423515e-09	1.07801806472e-09	5.4138935572e-10	4.11964692642e-10	3.57513047572e-10	2.8199259679e-10	3.18078019254e-10	3.35849446047e-10	3.86372342577e-10	3.37421901454e-10	2.9588745904e-10	2.0226230903e-10	1.97363107215e-10	6.59825178307e-10	2.474214249e-10	4.54397540616e-10	3.17692137465e-09	1.79399177495e-10	2.1819093176e-10	4.73973208189e-10	1.74584835193e-10	1.82174412593e-10	1.19510987129e-09	2.31050055951e-10	2.15323175001e-10	2.37404892867e-10	1.56379948122e-10
d	0.120043545188	0.488140368543	0.370369752854	0.0186843904677	0.00272907270842	3.23525095286e-05	4.2803497912e-07	1.03923446173e-07	7.40352378383e-09	1.94777572157e-09	7.96261718573e-10	4.76425617547e-10	3.74342352524e-10	2.8104556393e-10	3.34158229751e-10	3.75871798682e-10	2.76394354192e-10	3.41637332151e-10	3.32761886347e-10	1.8662094801e-10	1.86921407405e-10	8.38862142769e-10	2.801510103e-10	7.61403946872e-10	3.78707835822e-09	1.73804214165e-10	2.24274240587e-10	6.45714986063e-10	1.62810146398e-10	1.70997909864e-10	1.51003925043e-09	2.09699922984e-10	1.97063005667e-10	1.91389994289e-10	1.45141815041e-10
è	0.0923731347293	0.350107102848	0.526391437618	0.0270126261559	0.00406897110281	4.54795828429e-05	9.37434559707e-07	2.09762922058e-07	2.19103449279e-08	1.39529502072e-08	9.65192050619e-09	1.04792755925e-08	6.36976065417e-09	9.45654261964e-09	8.59762473325e-09	9.21944104956e-09	2.80986280473e-09	1.53237007572e-09	1.04924235954e-08	2.102248361e-09	1.70512287413e-09	4.55682219759e-09	8.22837170543e-09	1.0164984349e-08	1.44159346861e-08	4.02163205639e-09	7.76247008686e-09	1.05179971787e-08	1.6377437168e-09	2.14245869229e-09	3.35958044348e-09	5.54733095199e-09	2.25630345589e-09	2.69621108096e-10	9.3997119068e-10
t	0.0764674599098	0.301568290949	0.525949579206	0.0503184763853	0.0456258700676	6.8324129281e-05	1.5868891199e-06	2.47328640686e-07	4.41404466426e-08	1.75078176024e-08	1.24193736021e-08	1.37741105775e-08	8.36317681672e-09	1.25040099565e-08	1.13359001868e-08	1.21498662745e-08	3.61882582024e-09	1.92869681391e-09	1.38429260901e-08	2.727466815e-09	2.20276207138e-09	5.73620574586e-09	1.08523153578e-08	1.3055786318e-08	1.7683641562e-08	5.2922219263e-09	1.02432591593e-08	1.36840927082e-08	2.12455194027e-09	2.79933945076e-09	3.96073001449e-09	7.32915640733e-09	2.95035172696e-09	3.06441819365e-10	1.19997907369e-09
