 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.91706465	0.0824562335	0.00024433155	0.000200929578399	1.88358984987e-05	6.0112191754e-06	7.29634326265e-06	1.138333862e-06	2.8941585035e-07	2.1616607105e-07
n	0.724081176667	0.218225026833	0.05689004106	0.000750484711732	4.81831251654e-05	2.08693445207e-06	2.44221471265e-06	3.8017046765e-07	9.70699973767e-08	7.25597615114e-08
ì	0.365385002222	0.308530952278	0.302533160353	0.0233491114706	0.000199779178388	9.75410294023e-07	8.51612490883e-07	1.29909312533e-07	3.51636494856e-08	2.52152284985e-08
c	0.192174887407	0.215110267426	0.551822273451	0.0406696328235	0.000221426866129	8.59215864674e-07	6.00945566961e-07	4.65631660443e-08	1.45194994719e-08	9.4413366385e-09
h	0.374861265802	0.172266439142	0.427413423484	0.0253641040745	9.34858747097e-05	7.26815101558e-07	5.5930637232e-07	1.58730195081e-08	4.94817895063e-09	3.15753676407e-09
a	0.415052541934	0.179631116381	0.348105840161	0.0571071788248	0.000102665300903	3.86288763853e-07	2.68012364107e-07	5.48738582937e-09	1.76794930688e-09	1.10817344026e-09
d	0.196919325645	0.21824941546	0.49189784672	0.0889681296083	0.00365040263697	0.000277771620405	3.69542284447e-05	1.29488337976e-07	2.47085384229e-09	4.9176271342e-10
ò	0.123286521548	0.20201821182	0.538422948907	0.128828243203	0.00701348877899	0.000380736051468	4.96072541816e-05	1.94432942659e-07	1.49774085141e-08	1.12955238978e-08
n	0.078004328516	0.155535808607	0.523586182969	0.236642151068	0.006023106393	0.000179249378489	2.90452910939e-05	8.90413886197e-08	1.7338705958e-08	1.48528147609e-08
t	0.303283989505	0.103429900869	0.37933667099	0.210293447023	0.003504540711	0.000120041474496	2.91514203646e-05	2.23890885727e-06	3.71677217727e-08	7.6688777153e-09
a	0.381615938835	0.066892183623	0.22271569033	0.293715425674	0.0341410882503	0.000886169976499	3.05022721215e-05	2.97410102009e-06	4.79234612576e-08	1.00490062384e-08
t	0.171734728612	0.0605024118743	0.14624967811	0.540915271891	0.0751987527501	0.0052029893255	0.000190046869374	6.06429574103e-06	4.61634544192e-08	2.50145597461e-08
a	0.101701932871	0.0560386946248	0.100277454037	0.576162017297	0.157688137583	0.0077910012085	0.000333362006458	7.20172728034e-06	8.12145548064e-08	8.9623347582e-08
s	0.0662462322903	0.0520100492083	0.0863354893457	0.516645582432	0.247918725861	0.0295303678362	0.00127587580215	3.67974614601e-05	1.02253242935e-07	7.33768682527e-07
ì	0.0474644967634	0.0430076150694	0.0676292244486	0.416041170811	0.330039351954	0.0918178326121	0.00395171413405	4.728396092e-05	1.96521468978e-07	1.07542142751e-06
n	0.0355433162545	0.0359801286898	0.0595414494829	0.340151616937	0.398674203985	0.124405140871	0.00568517044468	1.815281434e-05	1.95566191326e-07	5.73426835837e-07
n	0.0301468637515	0.0303509238966	0.0500985844943	0.369221315646	0.422074457995	0.0942054436237	0.00388553119489	1.63790140467e-05	1.49162275442e-07	3.26016531946e-07
e	0.0287766712505	0.0278074772989	0.0372356514981	0.298091579882	0.431224255998	0.100292181208	0.076543555445	2.74522203489e-05	2.06274055147e-07	9.66830370649e-07
f	0.0513582060835	0.0424165517663	0.0418944238327	0.268540461294	0.386715591999	0.101217149069	0.103012280048	0.00476473133345	3.9734230055e-05	4.09016100569e-05
a	0.0627052020278	0.0504893479221	0.0448793892776	0.247489903765	0.341565034	0.178880045023	0.0671811982493	0.00667728181115	5.3727256485e-05	7.89588766856e-05
ì	0.0417972953426	0.0375172336407	0.0370004434259	0.140794161255	0.330956368	0.316323115008	0.0927851777498	0.00270378660372	1.97400506283e-05	0.000102741752229
c	0.0376595944475	0.0369357548802	0.0387964968086	0.103859308418	0.309575329333	0.385376338336	0.0861012495833	0.00159525260124	1.09019625428e-05	8.98117864097e-05
h	0.156897948149	0.0433726039601	0.0427882882695	0.0975173874727	0.247116286444	0.346553059445	0.0453601821944	0.0200610329671	8.61198845143e-05	0.000247104957803
a	0.18937935505	0.0378058809867	0.0358941720898	0.0803372804909	0.168103088815	0.256664266482	0.153551024398	0.074932322989	0.000184983758171	0.00314760371927
a	0.0850242166833	0.0346009183289	0.0343966446966	0.0561175328303	0.131122939605	0.261949262161	0.254499654799	0.130143930996	0.00199012129272	0.0101547622398
n	0.0664077628944	0.0483118101096	0.0465404622322	0.0657049622768	0.145870406535	0.283258684054	0.156632674933	0.168666066999	0.00693412396424	0.0116730296466
o	0.0741810989648	0.0599424167032	0.0502964294107	0.0797824607589	0.151421342178	0.225594158018	0.156717581644	0.176770925666	0.0137257279881	0.0115678457822
ì	0.0676568129883	0.0560896572344	0.0462496204702	0.0772881949196	0.158182627393	0.258707712673	0.196954007215	0.115301804555	0.011809897606	0.0117596489274
s	0.0612087143294	0.0499352257448	0.0406788294901	0.0739073929732	0.169605622464	0.328054124224	0.115196496572	0.140188187518	0.00888707547867	0.0123383213091
o	0.0590685947765	0.0465344965816	0.0350858571634	0.0664370576577	0.129128980821	0.226024831408	0.110754443024	0.215411139173	0.0734536548262	0.038100952103
n	0.0462903695922	0.0405612585272	0.0343716027211	0.0492140892192	0.0743467912737	0.118967385136	0.128751149341	0.223745916391	0.217930831609	0.0658206123677
t	0.124699214531	0.0290494545091	0.026307789907	0.0319493324064	0.0401728338579	0.061048976312	0.067065485647	0.337176465464	0.232662388536	0.0498680484559
a	0.14706188351	0.021595645503	0.0202208553023	0.0221975114688	0.0232955517193	0.032265038704	0.055490582749	0.333646481821	0.196821190845	0.147405220485
k	0.07027597517	0.018169853501	0.0149984893341	0.0243989534896	0.0240199082398	0.0243607922347	0.052144226583	0.212653427274	0.361088773615	0.197889574828
a	0.04504581139	0.017477926167	0.013364183678	0.0256530148299	0.0242989134133	0.0202681954116	0.0365279685277	0.154493350091	0.410683181205	0.252187486276
v	0.03665446413	0.016809257389	0.0126437544927	0.0259454869433	0.0246078521378	0.0191608898039	0.0317966781759	0.11974905103	0.419191183735	0.293441388759
r	0.0389865113767	0.036560110463	0.0188976534309	0.0505047389811	0.107550704046	0.0397879126013	0.0147365241586	0.14303262701	0.362556984578	0.187386226253
è	0.0334290917922	0.047456023821	0.0275441428103	0.0570583139937	0.135549567015	0.0543425595338	0.0354755248195	0.133512137003	0.194649664859	0.280982992084
c	0.0382247852641	0.0431876372737	0.0359268162701	0.0464771866646	0.0745465446717	0.0522163651779	0.0778448269398	0.106582830334	0.229122668286	0.295870344028
h	0.0472403907547	0.108968784758	0.102021820757	0.0512315132215	0.101391101557	0.0508194483926	0.0639756355599	0.0934932521113	0.201866429429	0.178991634676
i	0.0343103865849	0.121154297253	0.114855127586	0.0428897530738	0.099782587519	0.0376261221309	0.0300767917666	0.0677255700371	0.126746663143	0.324832704892
</S>	0.0222497402924	0.0753883821265	0.072103724793	0.0359120145369	0.0652015792595	0.0348064550654	0.0277213888833	0.0493486510186	0.133408401572	0.483859652446
