 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.491662355	0.49863934	0.009622618405	6.87455008621e-05	5.5646618384e-06	1.03708019055e-06	1.125823706e-07	6.3292022475e-08	4.977440115e-08	5.45817554e-08
t	0.498876481667	0.48652534	0.008960411405	0.0055846741142	5.23140048384e-05	6.6199860055e-07	3.83023717e-08	2.13946978983e-08	1.679703913e-08	1.83598941207e-08
e	0.482911670556	0.50075872	0.00883605461167	0.0074250224684	6.79716838361e-05	5.4208403985e-07	1.37556987333e-08	7.7616371561e-09	5.68488477333e-09	6.18855227423e-09
l	0.394215616852	0.576422803333	0.0149223186806	0.0140599052531	0.000375866466835	3.48905300962e-06	1.15965009778e-08	6.96407348537e-09	2.20468607444e-09	2.37984860474e-09
ì	0.318599472284	0.493714391111	0.17047685156	0.0167260494177	0.000478680813045	4.49356167654e-06	2.03030686593e-08	1.57209871618e-08	2.59508009148e-09	4.79707620158e-09
s	0.221595097428	0.519420603704	0.249162837187	0.0096422858059	0.000176296297115	2.81672916551e-06	2.98497958864e-08	1.51678588873e-08	2.58414974383e-09	5.39996714719e-09
i	0.197657279143	0.506756434568	0.286967249062	0.00853977860197	7.6961988705e-05	2.27603130184e-06	2.54613169621e-08	6.06307049577e-09	1.26574172794e-09	2.1024283624e-09
n	0.173208536381	0.415709604856	0.354219606354	0.050572299534	0.00608856341724	0.000201348524581	6.05434649874e-08	3.48785166526e-09	8.11066182647e-10	9.599483808e-10
a	0.13338592046	0.293305614952	0.363434758785	0.201214376511	0.00839057358241	0.000268703810194	8.75838399958e-08	2.91920208842e-09	4.55753924216e-10	5.575350536e-10
z	0.13247505182	0.210229024984	0.330203729595	0.284448995504	0.0301628603041	0.0124715847721	8.64421427167e-06	9.47976490961e-08	3.34270586647e-08	7.6130862512e-09
ì	0.127903197273	0.174183268328	0.269805159865	0.363990328501	0.0475238531014	0.0165823551574	1.16331360372e-05	1.34011359365e-07	5.07193432216e-08	2.94212620837e-08
s	0.0697368917577	0.100093962776	0.337801603288	0.4524638095	0.0341864607005	0.00571272249247	4.3138793724e-06	1.77648522788e-07	3.19690410739e-08	3.06307170946e-08
i	0.0768505465859	0.100934187592	0.363765994429	0.423167063167	0.0316856549002	0.00358850913749	7.72453320413e-06	2.52545120929e-07	2.19673831913e-08	3.02999947649e-08
n	0.087702038862	0.100409789197	0.292515418143	0.458974714389	0.0476344683001	0.0126723391458	8.98426347347e-05	1.31036477364e-06	1.31807792304e-08	2.97642433216e-08
a	0.069712122954	0.0762753630657	0.194095342714	0.464877224796	0.144547989433	0.0503338947153	0.000156374328245	1.62740888655e-06	1.22396594101e-08	3.03578578405e-08
m	0.089853094318	0.0844422310219	0.137710297571	0.423364594932	0.179728476478	0.0836386762384	0.000980711169415	0.000271292593458	8.0736206528e-06	2.53837595428e-06
i	0.0947060147727	0.084300297674	0.110418832524	0.368899741644	0.233713962159	0.106284473413	0.00129220925647	0.000368756821153	1.12655911843e-05	4.45297445143e-06
n	0.0580264519242	0.054090496558	0.079470673508	0.290934610548	0.30364851072	0.179116157804	0.0343861792522	0.000297336753718	2.37870530281e-05	5.83741561714e-06
ì	0.0389554519747	0.038223290186	0.0617713351693	0.238498820183	0.299041846907	0.274878435935	0.0483114727507	0.000283313702573	2.75541700094e-05	8.53967787238e-06
s	0.0359913829916	0.0353087047287	0.0563680573898	0.221263803394	0.342512382302	0.287198101978	0.0210028565169	0.000307864338858	9.82723193647e-06	3.70648002908e-05
e	0.0481307956639	0.0470339949096	0.0627581217966	0.190500656131	0.299932607434	0.325861830659	0.0217451747723	0.00373776314629	0.000106225656245	0.000192809480097
l	0.0629190852213	0.0580522533032	0.0636665609322	0.15234737371	0.221429062478	0.376775746886	0.0572521282574	0.00686787871543	0.000368599825415	0.000321269676699
i	0.0698959084071	0.0633033594344	0.0646365436441	0.13660409457	0.181185060826	0.354905715629	0.107597852752	0.0201474465718	0.00125370612181	0.000470267742233
