 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.8356287	0.163632253	0.00058608938	9.045545034e-05	2.313784595e-05	3.6064534399e-05	1.3507210722e-06	1.4497233658e-06	1.957566417e-07	6.19437023e-08	6.1406013e-08	6.140941865e-08	5.96364405e-08	5.979641995e-08
n	0.671623923333	0.276329633	0.0376896540067	0.0141582881837	0.00014815230695	4.8984564399e-05	6.22382038867e-07	5.69067659133e-07	7.71140883667e-08	2.2145919085e-08	2.18470112759e-08	2.1954421565e-08	2.1363541982e-08	2.10440059072e-08
ì	0.326210832444	0.371457901	0.270409798002	0.0313912227279	0.000467365768983	6.1653757133e-05	8.74993512956e-07	2.75468121044e-07	3.71225894556e-08	8.78608448e-09	8.01846886783e-09	8.11438363667e-09	7.193536776e-09	7.0475817829e-09
c	0.176512035481	0.229912335	0.565281019334	0.0277016229093	0.000525289096328	6.66784213777e-05	8.94641290985e-07	9.74838611813e-08	1.52116603852e-08	4.33564730533e-09	3.41415669294e-09	3.51330978489e-09	2.479379118e-09	2.3865147843e-09
h	0.41071294516	0.122874397	0.452133421778	0.0139505678264	0.000268158019009	6.00454454359e-05	4.20752498995e-07	3.99863872271e-08	7.79494486173e-09	1.47169897578e-09	1.15023316698e-09	1.1921430783e-09	8.47243243867e-10	8.02915215967e-10
e	0.468269397053	0.151383039667	0.364465702593	0.0156022871321	0.00025746296657	2.18677757886e-05	1.96572974998e-07	2.0269158909e-08	1.20129784539e-08	5.47642330593e-10	4.2589651466e-10	4.39747846767e-10	3.16641789822e-10	2.98812163189e-10
t	0.278578651018	0.280527069889	0.398179534198	0.032949558044	0.00904277110219	0.000691678064263	2.9284738785e-05	1.0794797288e-06	3.57808798818e-07	3.06559016864e-10	2.0371303822e-10	1.96002091256e-10	1.49739899941e-10	1.3249450873e-10
o	0.221954203673	0.284838913296	0.401319211399	0.075750013348	0.0148272387007	0.00126557502142	4.28759867617e-05	1.4532522596e-06	4.94739336273e-07	6.03939835621e-10	2.3243335274e-10	2.94674096085e-10	1.3317347998e-10	1.2914085391e-10
r	0.126521189558	0.219180851099	0.504521570466	0.101073209116	0.0378681962336	0.00989720487381	0.000934860611421	2.51596836987e-06	3.97997998758e-07	7.72753014521e-09	1.52704601758e-09	8.87006498695e-10	1.75425353327e-10	1.61137356303e-10
ì	0.0782993498527	0.1609868337	0.419413373489	0.262088241039	0.0652874954112	0.0126699083246	0.00125046893381	3.72312745662e-06	5.71413882919e-07	3.70882677151e-08	5.32009913919e-09	4.3233833329e-09	4.89145137776e-10	4.16776623768e-10
s	0.0487399792842	0.116021321233	0.322725881163	0.394873827013	0.10850829847	0.00856351547487	0.000559470767937	7.10790765221e-06	5.1587052764e-07	4.01129468717e-08	5.41119802973e-09	4.9896017443e-09	5.51828970592e-10	4.74660412589e-10
o	0.0466643494281	0.105200623744	0.273604250388	0.414220422338	0.146176012823	0.0130189554916	0.00110750534931	7.48715034407e-06	3.35967409213e-07	2.43295249239e-08	2.88039929324e-09	2.05243548143e-09	2.65356931531e-10	3.52016442196e-10
n	0.0524401291427	0.0815986945813	0.205476346796	0.407143240779	0.213748277608	0.0324300361639	0.0071499158831	1.06376967414e-05	2.6721228364e-06	1.9103404908e-08	1.93662444641e-09	1.20003331048e-09	1.6218742051e-10	3.10397568732e-10
t	0.308837223714	0.0584837648604	0.144626935599	0.236135919593	0.204798297869	0.034400700888	0.0089665494277	0.00325633705091	0.000494173260145	2.45512199027e-08	4.70005739747e-09	2.28836878683e-09	1.14465553503e-10	1.24513891577e-10
a	0.389149407905	0.0420251182868	0.089421109533	0.189963579198	0.222606987956	0.053350945796	0.00849226644257	0.0043346033413	0.000655778713748	1.06294763301e-07	1.66450354658e-08	3.27811789561e-09	1.53230931168e-10	6.26683277859e-10
c	0.147978213968	0.0343732390956	0.0639129608443	0.244979253066	0.326622079319	0.123646108599	0.0564350063142	0.00174898217143	0.000302715678283	1.35608346777e-06	2.87034078219e-08	3.95407051319e-08	2.19440337056e-10	9.5138889262e-10
e	0.0618703153227	0.0253780300319	0.0441476776148	0.214905177689	0.31624893644	0.2188091662	0.117468238771	0.000982454690477	0.000188238304428	1.71586846592e-06	2.3737466874e-08	5.13745063773e-08	2.29051812352e-10	8.98873030873e-10
r	0.0401969091076	0.0286031806773	0.0380796792049	0.19971103923	0.330877048813	0.212386854067	0.103971511924	0.0383429031302	0.00781521923314	1.42054726986e-05	1.30001133889e-06	1.23466793459e-07	2.30336727078e-09	1.70650047436e-08
ò	0.0344016640359	0.0313183735591	0.0392394204016	0.194186959743	0.342478826271	0.214474486689	0.082084951308	0.0512535582101	0.010538793811	2.07572966662e-05	1.91529701296e-06	1.7537762782e-07	1.09737190903e-08	9.21451815812e-08
o	0.0248237363453	0.0245782451864	0.0321402271339	0.152535113248	0.280860735424	0.293862835563	0.169027788769	0.0183359539034	0.003811105357	2.26164819887e-05	1.38361407099e-06	1.31027792607e-07	1.19503511068e-08	1.11963510527e-07
