 	la	casa	la	costruirono	i	muratori	</S>
o	0.34696987	0.65289396	0.000123142295	1.287989e-05	1.47252138e-07	3.02147584e-08	1.15137592e-08
s	0.248595503333	0.723721106667	0.0222917391783	0.005339306145	5.2326598248e-05	2.08566477333e-08	2.52149082e-08
p	0.483421954444	0.475077945556	0.0342506000594	0.00717911928167	7.0342378816e-05	2.40010505778e-08	3.51885510667e-08
ì	0.540358621481	0.432154611852	0.0250026280198	0.00245987595989	2.4210894872e-05	3.25278095259e-08	4.71541103556e-08
t	0.352767370494	0.586547290617	0.0597632070066	0.000913506439297	8.519867524e-06	5.95086825086e-08	4.97139391185e-08
i	0.278174523498	0.575039196872	0.146367799002	0.000414540172099	3.743935408e-06	1.60259067503e-07	3.48653677062e-08
o	0.187303491166	0.411384608957	0.399659213001	0.00154201176303	0.000110209121336	2.56540805834e-07	2.06206391569e-07
f	0.106663483722	0.196706504319	0.446949954334	0.242495375088	0.00717066009378	6.17648478611e-07	1.34221979305e-05
a	0.076548654574	0.116939842773	0.419485501445	0.374808838363	0.0115909781979	0.000588890356326	3.72840233102e-05
b	0.0580107605247	0.0826716532577	0.471969740482	0.355509659454	0.0240390582326	0.000880750385442	0.00691833052344
b	0.0447237408416	0.0453298954192	0.269246820994	0.605074676485	0.0260416315809	0.000389790629692	0.00919341580528
r	0.0631541552805	0.140405853806	0.227037497831	0.556992348828	0.00891565881697	0.000129961587319	0.00336453357923
i	0.0773729534268	0.199234284602	0.39035622261	0.326564349609	0.00490660939232	0.00012086409865	0.00144473505641
k	0.200295292809	0.122477261534	0.32441821687	0.34308773987	0.00872334279744	0.000117971001537	0.00088015303547
è	0.238488800936	0.0876169738447	0.198339914957	0.331792446623	0.126262668266	0.00436110020917	0.0131380561785
t	0.131655185312	0.0831561762816	0.219600771652	0.267333865541	0.230357866089	0.0157542580697	0.0521418417262
s	0.099357230104	0.0622515457605	0.151840786417	0.413738861847	0.204790038696	0.0152304160887	0.0527910748754
a	0.079638383368	0.0460649439202	0.0796464096723	0.424758293949	0.231173366232	0.00803306042839	0.130685497592
n	0.0867329477893	0.0750013013067	0.114974654891	0.20899757465	0.230187015411	0.0811960971428	0.202910422531
e	0.0779694025964	0.0734298137689	0.11244297563	0.11440877155	0.192526645137	0.241484499048	0.18773792751
e	0.0483735281988	0.0469529005896	0.0627468345433	0.0711328495167	0.171030178379	0.412845533016	0.186918195837
f	0.0627723333996	0.0524360595299	0.0368157328478	0.206435188839	0.17411942946	0.331565185739	0.135856088612
a	0.0646496181332	0.0513526391766	0.0258498202826	0.25146296628	0.19388567982	0.145104783313	0.267694479537
b	0.0411622397111	0.0367414163922	0.0309247477609	0.116816562093	0.17548811994	0.103417367771	0.495449526512
b	0.0881911465704	0.168247129464	0.040692248587	0.135013967364	0.12778055998	0.0554446404437	0.384630292171
r	0.108018385523	0.413387486488	0.0828696311957	0.158241074455	0.06678376866	0.0194582033679	0.151241439057
i	0.109422131841	0.411532422163	0.151189600399	0.183919406818	0.03914863222	0.00745600746263	0.0973318113523
k	0.299500100614	0.225690604054	0.148915032133	0.205112678939	0.02964266074	0.00254012823954	0.0885987754508
a	0.338173700205	0.136516044685	0.134650476044	0.217314009646	0.115134746247	0.00148051549185	0.0567304708169
t	0.241822250068	0.162920698228	0.140437825348	0.213559269882	0.191231915416	0.00165673133062	0.0483712976056
ù	0.184282109023	0.145694682743	0.0932516417827	0.126072265961	0.177425001805	0.0535404553102	0.219733842535
r	0.079377082341	0.066546836581	0.0529681262609	0.073791257987	0.165509227268	0.141362695103	0.420444804178
i	0.047853286447	0.0435740801937	0.0415014144203	0.054186379329	0.121384565756	0.128432555034	0.563067771393
</S>	0.0411740762235	0.0390598885969	0.0384347072101	0.0459230246645	0.087990842878	0.079580707517	0.667836805697
