 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.9937437	0.0061785997	7.0546568e-05	4.6069353e-06	1.356527125e-06	1.185736485e-06	2.764725612e-08	6.117218385e-09	9.066375865e-09	8.42096327e-10	8.1529690315e-10
ù	0.83440309	0.1617725239	0.003776832516	4.54695164333e-05	1.36405245833e-06	6.60581618333e-07	4.54478184533e-08	3.6437638385e-08	5.25136619833e-09	1.02765519367e-09	1.20742946982e-09
r	0.606360493333	0.383898984633	0.00754054150533	0.00217686513881	2.17300674861e-05	1.29398670611e-06	5.25308651511e-08	4.72028174283e-08	4.11396314611e-09	1.09904039789e-09	1.33791172581e-09
u	0.426389917778	0.554553228211	0.0158769721684	0.00315015791294	2.8261113162e-05	1.44101015437e-06	1.91762827504e-08	1.66442701761e-08	1.7246111687e-09	4.52186655963e-10	5.20929851137e-10
k	0.312348932593	0.60704167607	0.0712975760561	0.00850309730431	0.000778107308387	3.04215033038e-05	1.8684416295e-07	2.98999214587e-08	4.82284509623e-09	2.60583395321e-10	2.58065147712e-10
a	0.252738327531	0.517342365357	0.205660375352	0.0229371747681	0.0012800219028	4.14628991013e-05	2.78994445983e-07	3.91694638196e-08	7.18913416541e-09	2.81204931774e-10	4.03388339904e-10
s	0.157224715844	0.415739668452	0.361760588451	0.062978184256	0.0020887873676	0.000186622321034	1.81090435203e-05	3.30434748127e-06	5.35361415218e-08	4.87700223925e-10	4.51560162301e-10
e	0.0970209652813	0.279936139484	0.499956002817	0.117018068085	0.00580101222253	0.000237161985345	2.61399777068e-05	4.42496363042e-06	7.61066241739e-08	4.78201784642e-10	5.68913969767e-10
t	0.0704558590938	0.179336653161	0.559286650939	0.182123189362	0.00733241484084	0.000838329816782	0.000594271634436	3.14920673468e-05	1.12285067506e-06	4.48990657155e-09	6.73332843256e-10
o	0.0571603603646	0.125891804387	0.493898590313	0.292784426454	0.0282764380469	0.00110227936559	0.000843632418145	4.07928108823e-05	1.64382940169e-06	5.98054074718e-09	2.52355833442e-09
r	0.0467703021215	0.0908833867957	0.426405763438	0.376239362151	0.0362357600156	0.0215229698819	0.00175695384605	0.000179953590394	5.06113731056e-06	4.27905088139e-07	9.68738144481e-09
ò	0.0371684537072	0.0671586835986	0.327089301146	0.38345570405	0.154013558672	0.028718350994	0.00214762931535	0.000238507823465	9.03742010352e-06	6.7173970938e-07	8.61063771483e-08
m	0.0328546749024	0.0510764951995	0.248059140382	0.423636644683	0.212059276224	0.0227020993647	0.00906195080512	0.000511071587822	3.78226323678e-05	7.33845249793e-07	1.10305392049e-07
ì	0.0341671466341	0.0468491397332	0.199435486794	0.396108708228	0.278215605408	0.0318136714549	0.0127162822684	0.000638521139274	5.32385387893e-05	1.9422680166e-06	2.80963943683e-07
a	0.0327623785447	0.0391869575777	0.115818138931	0.264650029409	0.451818231803	0.0378296628183	0.0556312610895	0.00221371845642	8.69236675964e-05	2.17772510553e-06	5.15614807894e-07
f	0.0361008135149	0.0399002701926	0.0835586296437	0.190256233136	0.346347110601	0.170243768273	0.118204023697	0.0111947143521	0.00409664374587	9.12789827018e-05	6.49194875263e-06
o	0.0415856068383	0.0436135717309	0.0680604652146	0.135907887712	0.2093482502	0.273836829424	0.159606991232	0.0594902394507	0.00820988424862	0.000274209934234	6.60823429175e-05
r	0.0454888062794	0.046913674577	0.0656498637382	0.107926915904	0.1507264954	0.348781463141	0.143837017077	0.0779472764836	0.0122656984162	0.000335027931411	0.000127806487639
à	0.0453099810931	0.046526324859	0.0632058935794	0.096596880968	0.1280456838	0.364355141047	0.189009002359	0.0539661921612	0.0122997408054	0.00055307191047	0.00013211088588
e	0.0366587003644	0.0373031886197	0.0453821748598	0.0650538193227	0.1505067646	0.196310332682	0.300380457453	0.14047936072	0.0190903912685	0.00852972297016	0.00030511274196
n	0.0316326494548	0.0320087738732	0.0362279462866	0.0476889797742	0.1181839382	0.0839259262273	0.322547652484	0.251723553573	0.0620702410895	0.0129719696567	0.00101842574732
s	0.0665993531516	0.0482308896244	0.0372995720955	0.0298545627247	0.0689137460667	0.0408724924091	0.263190347495	0.233390411191	0.186015323697	0.0143437502189	0.0112895703824
e	0.0788808027172	0.0542189822081	0.0378105253652	0.0227106763749	0.0415296620222	0.0362721914697	0.187112112498	0.242222687064	0.249086631232	0.0300402537396	0.0201154624608
s	0.0461771715724	0.0379343564027	0.0329947704551	0.0284507887916	0.0356328750074	0.0570535851566	0.147722067499	0.279983985688	0.281208723744	0.0295626250799	0.0232790548203
c	0.0485633695241	0.0346324988009	0.0282510968184	0.0194663939305	0.0176688792358	0.0501858853855	0.112288815833	0.278852015229	0.372616114581	0.01699382486	0.0204811056068
e	0.0463467238414	0.030566796267	0.0235275706061	0.0139568433102	0.0176776629786	0.0336596531285	0.101335625278	0.272786445076	0.351593721527	0.0650923549533	0.0434565625356
r	0.0302157096138	0.024923690089	0.0230389175354	0.0192694837701	0.0193255656595	0.0465975433762	0.0921195670927	0.253519168359	0.347992093842	0.0784156379178	0.0645825675119
r	0.0597095242046	0.0283189360297	0.0613652275118	0.05158170559	0.0186265012198	0.0603380777921	0.0570895416976	0.25009242612	0.312649267947	0.0570237189059	0.043205040504
è	0.0725376234015	0.0325109133432	0.0771227475039	0.06716147853	0.0344524850733	0.0620585059307	0.0789633812325	0.23424829204	0.175887685982	0.127577056302	0.0374798068347
o	0.0437661668005	0.0304463137811	0.045597219168	0.04318795651	0.0395103216911	0.0477287653102	0.0984943904108	0.18576545268	0.132516991994	0.219643825434	0.113342574278
m	0.0535210146002	0.0461172605937	0.046892036056	0.0325644218367	0.024032769397	0.0337636534367	0.0602476684703	0.14880149956	0.197758360665	0.209654293811	0.146647003093
à	0.0539946288667	0.0485614788646	0.0445205120187	0.0261448422789	0.0153877259657	0.0287595108122	0.0402498318234	0.11912832852	0.206937410222	0.22574774327	0.190567989364
i	0.0302763182889	0.0284692682882	0.0271617413396	0.021159403093	0.0185269823219	0.0217691916041	0.0327129529411	0.0762363975067	0.128324650074	0.306599054423	0.308764086455
</S>	0.0263203641444	0.0254196041441	0.0247859636698	0.0218440915465	0.021006970661	0.0204280608021	0.0308672139705	0.0606178477533	0.095876430037	0.325420097212	0.347413428227
