 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.430360083	0.091869317	0.4361920085	0.041575749985	2.5918634875e-06	1.724677202e-07	2.719850715e-08	5.7305453e-09
à	0.188700089667	0.149796147	0.584508876167	0.076981179995	1.34211848208e-05	2.651662202e-07	1.26935199167e-08	1.13272523e-08
b	0.117828617889	0.210225842333	0.398819428722	0.273041889998	8.23960326069e-05	1.70169660673e-06	3.24011427389e-08	1.17814407433e-07
b	0.383878387296	0.126485452111	0.186741771024	0.302799314324	9.28996235023e-05	1.99741533558e-06	3.88027535796e-08	1.45261312911e-07
e	0.512358995765	0.25045549537	0.126905111791	0.110235801766	4.37623004674e-05	7.6168550186e-07	1.72634871932e-08	4.98017506703e-08
t	0.321987145255	0.50450163179	0.113156901597	0.060290295922	6.14758701558e-05	2.12280365729e-06	4.13325155731e-07	2.38924414901e-08
o	0.242057191752	0.499131957263	0.157911374866	0.100228447974	0.000664737980052	5.70951755243e-06	5.74683643577e-07	2.58253324967e-08
u	0.148472750584	0.298347249088	0.210096281622	0.242535159325	0.09993409746	0.000611861434851	1.27397447286e-06	1.34768446083e-06
k	0.231537906861	0.269786326363	0.114433429907	0.229250619775	0.14794956982	0.00633708937828	0.000181195512058	0.000523868612987
o	0.256941512287	0.264055658788	0.0926784393357	0.262660483258	0.112881347273	0.00983536902609	0.000240658372453	0.000706517861996
r	0.127602920762	0.159449756263	0.131304839779	0.460422414419	0.108228619091	0.0071413909087	0.000755567179251	0.00509449991167
a	0.0786819889207	0.112186259754	0.11797560326	0.44723723814	0.217166349697	0.0192433359696	0.000930646562084	0.00657858724056
s	0.0581332083069	0.0843095155847	0.0946933777533	0.406404972713	0.310108399899	0.0235894017565	0.00156721982303	0.0211939348502
ì	0.0502671861023	0.0715382685282	0.0789861459178	0.346647214238	0.318298679966	0.105682230352	0.00199176065101	0.0265885479501
u	0.0370886747008	0.0474886181761	0.0586755743059	0.204738808079	0.431735749989	0.208443496784	0.001152304627	0.0106767561167
è	0.0288183945669	0.0340088150587	0.0422390234353	0.12128664836	0.50441979333	0.259477662261	0.000906335909	0.0088433148389
n	0.043417795189	0.0456542006862	0.0503977408118	0.0896589864533	0.53757354111	0.223070384087	0.002039166503	0.00818820381297
a	0.0579646783963	0.0587055702287	0.0571691936039	0.0776160818178	0.478562013703	0.252661331362	0.00908623436767	0.00823490180432
n	0.0544284217988	0.0549900810762	0.048826297868	0.0659285256059	0.458216937901	0.262730895787	0.0281297241226	0.0267491132681
e	0.0474056662663	0.0479243113587	0.0432362426227	0.0568172558686	0.442383485967	0.279574633929	0.0443916170409	0.038266784756
à	0.0342928397554	0.0346611187862	0.0327237722076	0.0409288312895	0.337864768656	0.399350124643	0.0378728750136	0.082305667252
s	0.0294575592518	0.0296923512621	0.0239532400692	0.0331119724298	0.254364552885	0.287409224881	0.226962007671	0.115049095751
p	0.0226035868506	0.022124398854	0.0138795461917	0.0214984821886	0.128633564095	0.112416966394	0.611585719224	0.0672577420503
r	0.0311610010502	0.0175293843847	0.0046924743659	0.0072042345172	0.048951819165	0.039938697698	0.823514226408	0.0270081758168
o	0.0389404800167	0.0214886594616	0.00805518092197	0.0090260525814	0.040355923055	0.062711833366	0.648133928803	0.171287963606
</S>	0.0291955845084	0.0204898622308	0.013723048461	0.0144247842907	0.0486574145275	0.102722136683	0.446786214402	0.324000981803
