 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.578247715	0.41863992	0.002436430035	0.000618611560845	5.19418698825e-05	4.49650719635e-06	1.1103186155e-07	7.794991131e-07
n	0.495204138333	0.388883031667	0.069140857035	0.0465218686608	0.000231844861549	1.79342375297e-05	6.95491748833e-08	2.61360933067e-07
è	0.371941596111	0.223954615556	0.300988915678	0.102675039554	0.000417212630516	2.25039533166e-05	6.32204349611e-08	9.5637759989e-08
r	0.199172222037	0.277079268519	0.436556685226	0.086459270518	0.000694385753505	3.79175202455e-05	7.4653234987e-08	2.12270648996e-07
t	0.328520884012	0.347605809506	0.282464886075	0.0407001234393	0.000664412991502	4.36019846818e-05	7.3439409329e-08	2.43947861352e-07
i	0.339615126671	0.262059855169	0.281931973025	0.116101813746	0.000275901667501	1.52498589139e-05	2.85282881097e-08	8.3949478804e-08
s	0.203470637557	0.165804377056	0.409023724342	0.214921347915	0.0050742649525	0.00170246873739	3.0802534467e-06	9.15636829347e-08
t	0.142155668319	0.124917352352	0.558981341447	0.164752431305	0.00690045020417	0.00228736651713	4.31121286557e-06	1.06911347098e-06
e	0.0729262652397	0.0943152474507	0.535831280482	0.282064655768	0.0136403531214	0.00121759521038	3.06634900519e-06	1.53628475699e-06
s	0.0601606517466	0.0678342948169	0.324769090161	0.490346218589	0.0468910560405	0.00912310483679	0.000438010520002	0.000437588441419
e	0.0523067039155	0.054488353939	0.22429567172	0.46341101953	0.18265997868	0.0215240422789	0.000714866223334	0.000599371186473
t	0.0530975736385	0.0527979179797	0.14009780224	0.404723509843	0.267426852893	0.0633813514263	0.00773062702444	0.0107443224682
t	0.0339232113795	0.0315911741766	0.08596023808	0.411951446614	0.304808267631	0.107498655475	0.00994428704115	0.0143226787061
à	0.0301138032932	0.0219360762422	0.06454656336	0.349929912205	0.398731872544	0.125817080158	0.00381908441338	0.0051056144987
e	0.0380403697644	0.0282511610807	0.0621968464533	0.224191800735	0.403552537515	0.216631303386	0.0239542185045	0.0031817952129
v	0.0391275102548	0.0262872746936	0.0495257441511	0.142136901578	0.341078299172	0.358845664462	0.0342148468348	0.00878376673763
ò	0.0363011754183	0.0222503258979	0.039289510717	0.0928304468593	0.252482559724	0.387343631487	0.0996350262783	0.0698672815792
s	0.0245834771394	0.0193452996326	0.0270764709057	0.0547028026198	0.189246349908	0.339074430496	0.207195408759	0.13877573386
t	0.0158795394798	0.0130975228775	0.0172904376352	0.0515963528733	0.306821886636	0.334273883499	0.159429489853	0.101610882387
e	0.0176795202599	0.0163788246258	0.0184616628784	0.0508743216244	0.316133545545	0.3044743545	0.0855562402177	0.190441508562
m	0.0288422810866	0.0255468895419	0.0247498886261	0.0432831305415	0.159602865182	0.2764466015	0.174537203406	0.266991119521
a	0.0306799380289	0.026678820514	0.0247240248754	0.0378777451805	0.0972247537273	0.228624583833	0.252434034469	0.30175609984
r	0.0269986760096	0.0256190051713	0.0237279479585	0.0313091050602	0.0635249775758	0.166568434611	0.29706855149	0.365183316613
è	0.0227129980032	0.0221630353904	0.0203061669862	0.0259780693534	0.0490223301919	0.141668066204	0.353321140497	0.364828205538
o	0.0197130280011	0.0195109181301	0.0191067623287	0.0218880044511	0.0377055243973	0.106816865401	0.363234513499	0.412024378513
</S>	0.0193459030006	0.0192285425651	0.0191751461643	0.0211445792255	0.0342203686986	0.0934472157005	0.367621181749	0.425817039256
