 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.982863375	0.0063721945	0.01006807595	0.0006948173335	7.94869175e-07	8.2267484e-07
c	0.671525319333	0.321583156167	0.00657864361667	0.000311421946833	7.94699291667e-07	7.40238232e-07
h	0.345495404111	0.631342748722	0.0211466308722	0.00201449512894	5.28016013889e-07	2.60628937333e-07
a	0.239546299037	0.732572746241	0.0253666976241	0.00251391641058	2.89131691963e-07	9.0846997711e-08
n	0.160501004012	0.820818548747	0.017562065208	0.00111667590446	1.67002673465e-06	4.70744025037e-08
a	0.127589651337	0.744227502916	0.127111799069	0.00106874950149	2.20053811822e-06	4.85075968346e-08
v	0.053389876679	0.459927252805	0.272372566356	0.214246906867	6.30041659127e-05	3.30019682278e-07
o	0.0310450561263	0.284442402768	0.395185198785	0.289240243289	8.53672382042e-05	1.73037140743e-06
r	0.0292183680421	0.372658714256	0.436849199595	0.15817732543	0.00291384318897	0.000182592986202
à	0.0317213496807	0.353957364752	0.483486456532	0.126673513143	0.00391513128632	0.000246252267734
s	0.0392105918936	0.309683388251	0.578393095511	0.070177910381	0.00218199915211	0.000353102261578
o	0.0458179286312	0.24511225275	0.553857898504	0.153145814794	0.00164215817737	0.000424014179193
t	0.0359968139771	0.144373467583	0.617206712835	0.195262979931	0.00638717601912	0.000772874318398
s	0.0133975580957	0.080819790279	0.727589104278	0.169460361644	0.00787671544637	0.000856449364799
o	0.0184865610352	0.0440768198443	0.559938661426	0.364080153881	0.0115325005888	0.00188528738027
m	0.0239218105117	0.0442861806148	0.345553427142	0.43010970796	0.0508390868629	0.105289775327
ì	0.0316445146706	0.0489362388716	0.259599029047	0.449857482653	0.0671294422876	0.142833281109
k	0.0342668945569	0.0459089102905	0.176824743016	0.508863250884	0.0920006274292	0.14213558637
u	0.0404125188523	0.0433489574302	0.131754169339	0.372324250295	0.15099821581	0.261161885457
à	0.0463703606174	0.0428124638101	0.089164183113	0.261192050098	0.289785521937	0.270675418486
i	0.0356133988725	0.03532417127	0.058707959371	0.181322103366	0.478706173979	0.210326206162
m	0.0247248971908	0.02793871259	0.0613592431237	0.136623341122	0.596496601326	0.152857228721
è	0.0168347189636	0.0208785836967	0.0569830623746	0.110838290374	0.556756720442	0.237708659574
r	0.0194890226545	0.0213400372322	0.0370378884582	0.0771673867913	0.457176956814	0.387788726525
i	0.0249801328848	0.0246563607441	0.0345121624861	0.0646929422638	0.372822348938	0.478336072175
</S>	0.0316271749424	0.029423127872	0.0371860662431	0.0558481911319	0.299345309469	0.546570171088
