 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.98574365	0.010615425885	0.003532649585	0.000105598857	2.283831762e-06	1.667166685e-07	4.30322215e-08	3.07406845e-08	3.03286455e-08	2.7437458e-08	3.11439745e-08	1.945370775e-08
j	0.926557466667	0.0596433409617	0.0136196417283	0.000178311557	9.60275495333e-07	1.29859021833e-07	2.76122985667e-08	2.197628831e-08	2.15485279333e-08	1.76268874233e-08	2.14314335333e-08	1.0487213494e-08
i	0.905516938889	0.0719425699872	0.0223351359094	0.000204685599	4.92890759111e-07	1.20149210611e-07	1.21814312556e-08	7.5053373e-09	7.3771180111e-09	6.27415859777e-09	7.7149111111e-09	3.629825502e-09
n	0.76581737963	0.0561533046624	0.166811650636	0.0111961262463	1.66729859804e-05	4.8056122302e-06	1.95425704185e-08	2.83278688667e-09	2.78363573703e-09	2.37794640259e-09	2.8013656837e-09	1.34553394767e-09
è	0.437172589877	0.0767843252208	0.468701476879	0.0173127975154	2.23146963401e-05	6.4283121034e-06	2.73124748062e-08	3.28336436222e-09	3.25459987901e-09	5.30721663753e-09	3.00213964123e-09	7.0025458289e-10
k	0.248271386626	0.187536960407	0.552077432293	0.0120983784385	1.09311037934e-05	4.82674006113e-06	4.89894739354e-08	3.79117298741e-09	3.506585243e-09	6.66721107918e-09	3.88723504708e-09	4.9437563363e-10
a	0.195588165542	0.215684351136	0.576296384098	0.0124153709795	8.3833863978e-06	7.24835035371e-06	6.73057129785e-08	2.5635255958e-09	2.004545131e-09	4.13830065973e-09	2.89097814903e-09	3.50992450543e-10
t	0.155074051847	0.178508581379	0.632471111366	0.0322337019932	0.000987070231599	0.000724558631451	9.17932447659e-07	5.76584593193e-09	1.70303184367e-09	3.90611781991e-09	3.66624791634e-09	3.20450710181e-10
è	0.114506580616	0.17737967046	0.560076753789	0.145666413998	0.00139649811053	0.000972748480484	1.22035019922e-06	6.84395753106e-08	2.66849208146e-08	1.25046557733e-08	9.24889253878e-09	5.48283058339e-09
l	0.086154636872	0.14488076682	0.583866641263	0.184171472666	0.000569488770177	0.000355876198495	9.5899934974e-07	9.27006841035e-08	3.55136890382e-08	1.52296029244e-08	1.32546905129e-08	7.80965536113e-09
i	0.0778235189573	0.129429280273	0.489171853754	0.301327942222	0.00142374769006	0.000818838734498	4.45406381658e-06	3.49291173701e-07	1.86397711127e-08	8.5213549748e-09	9.4874574043e-09	4.16922438704e-09
n	0.0743821896524	0.076429660091	0.323040801251	0.494349090741	0.00799500589669	0.0232083552448	0.000594281189606	6.248028579e-07	1.26716661376e-08	6.88023315827e-09	4.91016903477e-09	2.40697351235e-09
a	0.0644250452175	0.0344507305637	0.237547610417	0.512207206914	0.0968918632989	0.0536456747483	0.000829877373202	2.00354818597e-06	1.20579068125e-08	6.70590955276e-09	3.46963434492e-09	1.74083935412e-09
p	0.0832389504058	0.0681941053879	0.188338303472	0.415027268971	0.169771697766	0.0714977732494	0.0038904208344	3.71848513953e-05	4.04073723938e-07	1.22453970652e-06	2.42704695878e-06	2.69917878018e-07
u	0.0858688291353	0.0891735301293	0.159862671157	0.32452478299	0.232630559255	0.10209040775	0.0057314177448	0.000111831860465	6.41199617979e-07	1.64408835551e-06	3.27620347959e-06	3.91351832673e-07
l	0.0780240553784	0.0866168150431	0.139631250386	0.326057320997	0.254741109752	0.107704422583	0.00651522671493	0.000675358640155	9.01343271599e-06	7.3698350385e-06	1.59619275532e-05	2.06740358422e-06
i	0.0738166284595	0.084718225681	0.127714340129	0.292751856999	0.271051689917	0.139770510861	0.00923751823831	0.000895234386718	1.18658979387e-05	9.28132187017e-06	2.01879236811e-05	2.64513421141e-06
z	0.0512841341532	0.056965539227	0.0938157667097	0.318128375666	0.288158689972	0.176954956954	0.0128059040794	0.00168698796891	0.000103034695346	2.76315678141e-05	5.3414639057e-05	1.55399468871e-05
z	0.0399501470511	0.284238533076	0.0784017589032	0.282906498555	0.175109009991	0.123679092318	0.0135916770265	0.00187111950197	0.000133251381283	3.37579211114e-05	6.52990519857e-05	1.98386520357e-05
è	0.0276211953504	0.349717048359	0.0489604663011	0.170788229518	0.203711509997	0.182858617439	0.0154630530088	0.00079137613299	4.65626245958e-05	1.21596426771e-05	2.26675325152e-05	7.0851707519e-06
s	0.0242261251168	0.133051832453	0.0383810874337	0.162230626506	0.310220856666	0.30155607248	0.0244603550029	0.00573614349766	9.71504528653e-05	1.35412870257e-05	2.15327713917e-05	4.6393148173e-06
s	0.0227502753723	0.321321156484	0.0339814971446	0.146659474169	0.228692762222	0.21915200316	0.0200546875676	0.00723616386689	0.000111931048975	1.52064771752e-05	2.13571131872e-05	3.43590436777e-06
