 	voglio	un	forno	che	vende	rustici	</S>
t	0.99140275	0.008577277	1.8757332e-05	1.13897735e-06	5.50148065e-08	2.07991742e-09	1.0151986638e-09
è	0.85116516	0.148817846	1.65172055333e-05	4.46651323333e-07	3.90826415e-08	1.17742895333e-09	5.53258613047e-09
l	0.78072724	0.219121232	0.000151017273044	5.01798481111e-07	4.96146588333e-08	1.03538598444e-09	7.07133403682e-09
o	0.645631063333	0.353939567333	0.000428829607681	5.19996633704e-07	4.75694321111e-08	6.6229800148e-10	2.64468197227e-09
è	0.334062681111	0.515870282444	0.150048249936	1.86706857512e-05	1.21659956537e-07	1.54980327383e-09	1.61442732908e-08
n	0.26406538037	0.460761080815	0.271525869979	0.00364134230725	6.27329159218e-06	1.98840514913e-08	4.70973777636e-08
a	0.258326343457	0.389694906938	0.314888543326	0.0370163791024	7.35879171974e-05	3.66397401638e-08	2.26026439255e-07
f	0.185666224486	0.244819178979	0.484416914442	0.0792912110341	0.00575833023573	4.04105064584e-05	7.77615646642e-06
ù	0.128871224829	0.15016631966	0.601913721481	0.109276138345	0.00970198494524	5.96475811528e-05	1.09592868221e-05
r	0.081204354943	0.144072589887	0.59717225716	0.169461112782	0.00805018351508	2.83664227176e-05	1.11390736074e-05
n	0.182065408314	0.116948406629	0.534799579053	0.159248346594	0.00691536533836	1.24265242259e-05	1.04627361858e-05
o	0.220966768438	0.081105275543	0.391388109684	0.288880954531	0.0175622589461	8.52275833953e-05	1.13522180453e-05
k	0.128871926813	0.0783413118477	0.318863239895	0.430011288177	0.036105824982	0.00750733680447	0.000299031790682
a	0.109990962604	0.0871778906159	0.283529889965	0.454518692726	0.0528018583273	0.0113150176682	0.000665672016894
p	0.089027302868	0.0733488712053	0.187908666655	0.464470284242	0.127757162776	0.0483345776227	0.00915311590563
u	0.0740835442893	0.0598346580684	0.137891625552	0.395278778081	0.252954990925	0.0638681898742	0.0160881956352
l	0.0594647560964	0.0507918980228	0.096175105184	0.338312416027	0.318086846975	0.113504483958	0.0236644672117
ì	0.0480781700321	0.0410555290076	0.0723740270613	0.268075545342	0.333496728992	0.203255104653	0.0336648697372
r	0.0390321910107	0.0379122506692	0.0620163456871	0.254469708447	0.292089982997	0.226075171551	0.0884043482457
ù	0.0298538053369	0.0303873772231	0.049124345229	0.209683896149	0.241704657666	0.291560320517	0.147685632749
s	0.0291650951123	0.0290382050744	0.039183175743	0.144940178716	0.217437982555	0.368419683506	0.171815727583
t	0.0433300477041	0.0221134730248	0.0353081772477	0.257123412905	0.242648634185	0.271287455502	0.128188822061
i	0.0526606049014	0.0248754023416	0.0371712744159	0.268550389635	0.223349163395	0.139997656167	0.253395516887
k	0.0416473186338	0.0302600097805	0.035332093472	0.126088355212	0.145268819798	0.290084578722	0.331318815629
u	0.0358625122113	0.0299171365935	0.0323712634907	0.0740327400707	0.108063898933	0.376264522907	0.343487918543
</S>	0.0356496981056	0.0326010932967	0.0339840352453	0.0566061925354	0.0786583479665	0.297301706454	0.465198934271
