 	un	forno	che	fa	buon	pane	</S>
è	0.97884025	0.0208085115	0.000252162165	8.419799743e-05	1.30500081935e-05	1.4385148695e-06	4.32196025e-07
n	0.806569363333	0.1805107515	0.012871628565	4.09641650967e-05	5.80427452683e-06	1.36817043617e-06	1.56607297333e-07
a	0.577722727778	0.4004474505	0.0217978711883	2.71695658322e-05	3.39541830661e-06	1.34270285232e-06	6.39478263777e-08
f	0.387859992593	0.503095316833	0.0803555920628	0.0265257952984	0.00211514133423	4.7397595091e-05	7.88669963726e-07
ù	0.224447300864	0.608841805611	0.128443912021	0.0353839509528	0.00281915914191	6.27664564937e-05	1.08703517124e-06
r	0.170661036955	0.626334088537	0.189757972007	0.0122766047043	0.00094877529447	2.10820520712e-05	4.24238994413e-07
n	0.225906558985	0.574270582846	0.194920592002	0.00456611724043	0.000328699473823	7.3110793004e-06	1.46088363971e-07
o	0.228236492995	0.432411564282	0.329596838667	0.00963137488581	0.000120966238941	2.66544500347e-06	7.9442223157e-08
k	0.136909030998	0.272824551427	0.541913912889	0.0433370986286	0.00450838566831	0.000504909426738	2.06459153105e-06
a	0.111338840333	0.205382200476	0.55843601763	0.117560392876	0.0065575986561	0.000720626932246	4.28042117702e-06
i	0.0901655734443	0.132651160159	0.45791176921	0.308098224292	0.0105022223187	0.000604059267415	6.6977603059e-05
k	0.0814215978148	0.0929172667197	0.33335616307	0.401389054764	0.0850061397729	0.00567854205581	0.000231252087686
à	0.0695895046049	0.0707664449066	0.277118641023	0.432258498255	0.133644796591	0.0162123436853	0.000409777262562
n	0.0479384578683	0.0545081619689	0.239993510341	0.524307846085	0.110330582197	0.0219254198951	0.000996012220854
n	0.0676038686228	0.048458560323	0.261459063447	0.492530362028	0.110770737399	0.0179592277984	0.00121814188695
i	0.0729389162076	0.041961849441	0.205270987816	0.385472020676	0.1919564258	0.0887385410995	0.0136612384423
t	0.0489116454025	0.0333455614803	0.122218545939	0.329367423559	0.3254308586	0.120142058033	0.0205839351474
s	0.0398156414675	0.0376703264934	0.0799493536463	0.23682566652	0.5414183862	0.053575131011	0.0107455274825
o	0.0393059118225	0.0475923918311	0.0534081962154	0.144870157507	0.5565004854	0.117773034337	0.0405498525942
m	0.0389187176075	0.0403605586104	0.0529106087385	0.144914345836	0.3748997318	0.250261508112	0.0977345541981
ì	0.0316190508692	0.0306445252035	0.0428775752462	0.114816451945	0.275337707267	0.348724999371	0.155979711399
k	0.0278859309564	0.0273581364012	0.0356076374154	0.0877732759817	0.202630379089	0.38292181979	0.235822830466
a	0.0255183236521	0.0250707161337	0.0308691481385	0.0674778413272	0.147266927696	0.394276263263	0.309520790155
l	0.0270416665507	0.0261244880446	0.0306617983795	0.0515036444424	0.102816930565	0.462290954421	0.299560550052
ò	0.0254812901836	0.0244059460149	0.0284344101265	0.0434298108141	0.083917435855	0.45643691814	0.337894203351
</S>	0.0234057900918	0.0228936015074	0.0253403510632	0.0359263944071	0.0644544364275	0.41304107907	0.414938331675
