 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.67193352	0.3276516	0.00024674241	7.30053155e-05	4.20435984979e-05	3.48393194674e-05	1.72104513829e-05	7.085202344e-07	8.37824809e-08	1.261238663e-07	5.530009485e-08	5.12492285e-08	5.34609515e-08
n	0.52425464	0.38036789	0.09139873176	0.00368473275883	0.000247838943831	3.45374928007e-05	1.12740747163e-05	2.57604361067e-07	2.844368631e-08	4.62818549667e-08	1.885821802e-08	1.74786959277e-08	1.81565826746e-08
ì	0.294318997667	0.301007483333	0.30841668392	0.0952672375863	0.000944907981277	3.50296682002e-05	9.51237060543e-06	1.15054658356e-07	1.035788048e-08	2.19437433222e-08	7.04834151e-09	5.9090891236e-09	6.07826388943e-09
c	0.206191990222	0.294557291111	0.34334903464	0.154488130529	0.00139530676043	1.30729852334e-05	5.11242556848e-06	5.0109486452e-08	4.47677761333e-09	1.04447340741e-08	3.13528504333e-09	2.0752653312e-09	2.06263536448e-09
h	0.317963363407	0.426813513704	0.17016367738	0.084084268523	0.000962782463477	8.84734364447e-06	3.48700940616e-06	2.14682410507e-08	1.75074773144e-09	3.92444783637e-09	1.09893358978e-09	7.18180020067e-10	6.9956752196e-10
e	0.301080321136	0.396693207901	0.184756368293	0.113204099854	0.00425658199783	7.48274064816e-06	1.86913478539e-06	1.22248652502e-08	1.01993128415e-09	2.61627295712e-09	4.2353917526e-10	2.96673146356e-10	2.7969582312e-10
n	0.152270161379	0.2529163973	0.312815746098	0.266693466618	0.0152555599993	1.22138683161e-05	3.63697786951e-05	4.38851234167e-08	1.66322109472e-09	1.1227090819e-08	2.52626301753e-10	1.55891861785e-10	1.5132850104e-10
d	0.238203818126	0.2365346271	0.254250552033	0.253250702206	0.0175482301331	0.000161095978105	5.07537918984e-05	1.68781801139e-07	3.29702403157e-09	3.52745096063e-08	1.38561570673e-08	2.77998596693e-09	1.2142413368e-10
i	0.258161010709	0.209767320033	0.190171737344	0.240285377402	0.101195447844	0.000293579696035	0.000124807552966	6.4014652038e-07	7.66709434386e-09	4.85746932021e-08	1.84318155658e-08	3.74899235564e-09	1.61009337893e-10
s	0.10965044357	0.108124456344	0.196276542448	0.407467695801	0.170836079281	0.00312561837868	0.00448321181766	2.96748476068e-05	1.50683811011e-06	4.3929524944e-06	3.39478205065e-07	1.82285091855e-09	1.56741785964e-10
ò	0.0655497665233	0.077104577448	0.191420237483	0.5001535186	0.15472071976	0.00467649839289	0.00631455343922	5.11988218689e-05	2.36871437004e-06	6.06396249813e-06	4.66743271688e-07	1.85502150618e-09	2.04387687532e-09
n	0.0460892335078	0.0565803944827	0.174621819161	0.448726539533	0.254273046587	0.0111799223976	0.00847756781307	4.77481612896e-05	1.21799002668e-06	2.30621461938e-06	1.75964660655e-07	1.39639121006e-09	2.63940874544e-09
t	0.190699722503	0.0742460368276	0.10049667872	0.288475276511	0.313213722196	0.0229246984659	0.00973446933769	0.000189828021763	5.49352174556e-06	1.37584889931e-05	2.8753600031e-07	3.74839750114e-08	1.55648523548e-09
a	0.243814662501	0.0822689136092	0.0620358435733	0.191564665504	0.366848790732	0.0390230101553	0.0141663161792	0.000252650117254	7.07770669185e-06	1.7728038231e-05	3.2963485077e-07	5.00904634705e-08	2.91871041183e-09
o	0.1097521625	0.0568392432031	0.0629074095244	0.169640755168	0.433832186911	0.111674720052	0.0545033583931	0.000823471349085	1.92990545073e-05	7.24741964367e-06	1.17859697923e-07	1.73799278502e-08	4.34839903728e-09
a	0.0704026125	0.053265333401	0.0620322131748	0.130810281723	0.367019685637	0.202760783351	0.107602660798	0.00597115278303	0.000131014748169	4.16276894789e-06	5.64017129743e-08	6.23593077673e-09	5.21035611243e-09
t	0.0703500258333	0.0615590261337	0.0459566510583	0.110873100574	0.321626421879	0.238786377784	0.123930224933	0.0261908705943	0.000704774582723	1.4333192716e-05	8.08752254099e-06	6.56735935256e-08	2.84304913708e-08
r	0.0982769986111	0.0921848887112	0.0344311783528	0.0882325251913	0.245227700626	0.247557959261	0.104667370978	0.0810895495314	0.00785173939424	0.000431067803239	4.80355741803e-05	8.01586867842e-07	1.82639120457e-07
e	0.0952496382037	0.0934137012371	0.0433581074509	0.0705719753971	0.173956816875	0.26066937642	0.161370201659	0.0905180698438	0.0102742221981	0.000561218684746	5.53548780601e-05	1.05115362261e-06	2.88865373486e-07
f	0.0526338370679	0.0522095794124	0.0348012781503	0.0682892754657	0.189264188958	0.265949575473	0.219761690553	0.0959055966146	0.0200265777994	0.00108211004525	7.32041826867e-05	2.8207872742e-06	2.91071811162e-07
f	0.0242485041226	0.0273675148041	0.0188636633834	0.0480338568219	0.151259141319	0.449718425158	0.150999613518	0.102012761205	0.0261533525998	0.00126193421175	7.76609120622e-05	3.35531092907e-06	2.23600231721e-07
ò	0.0214868641409	0.0258094019347	0.0235878487945	0.0408736756073	0.127889382106	0.462508818386	0.225561437839	0.0550235940683	0.0163214918666	0.000866159800583	6.63665318541e-05	4.25508248069e-06	7.0232970524e-07
m	0.0274812017136	0.0286120849782	0.0242252549315	0.0442057675358	0.132304694035	0.256319462795	0.323963085946	0.0966436326894	0.0614839802889	0.00442768566686	0.000322252577285	9.69998049356e-06	1.18843553508e-06
m	0.0226003762379	0.0192033804927	0.0123016534772	0.0271196701786	0.0902125296783	0.424842770932	0.206138332982	0.11607931823	0.073770331863	0.00732683872229	0.000393935702428	8.41004117319e-06	2.43862697836e-06
u	0.0271877514126	0.0231559986642	0.0209236503257	0.0284860833929	0.0716707782261	0.458381486977	0.159996948661	0.15934602341	0.043536175721	0.00694969334076	0.000322352094143	4.01095013997e-05	2.89859682612e-06
o	0.0343307621375	0.0334551892214	0.0331375924419	0.0385125674643	0.067280141742	0.229349600992	0.18921366622	0.308171307803	0.052440395907	0.0103701820469	0.00340839844805	0.000281959707133	4.8187728242e-05
n	0.0381969283792	0.0379162130738	0.0369374614806	0.0420194548214	0.062531050914	0.140624365664	0.15260048874	0.383022169268	0.0680455026357	0.0312100740156	0.00586387794935	0.000959914169044	7.24469587473e-05
ì	0.0426066951264	0.0425078760246	0.0409381271602	0.0456576366071	0.060655251638	0.103848288555	0.132140836247	0.354545299756	0.136086677545	0.0347885039052	0.00485346944978	0.00123708458968	0.000134185225582
c	0.0428667387088	0.0428435036749	0.0419388807201	0.045550365869	0.0578103538793	0.0889012395183	0.139452482082	0.320930899919	0.172678889182	0.0399598155351	0.00609747748326	0.000705553713227	0.000263787605194
h	0.0514168642363	0.0373714675583	0.0285456017734	0.032178664723	0.0443535309598	0.106024289839	0.0960269615273	0.27738398664	0.142031063061	0.166471410178	0.0175612564944	0.000253056801409	0.000381900861731
a	0.0510451024121	0.0325100551861	0.0209906947911	0.0240160956743	0.0332643333199	0.098185541613	0.0515702896758	0.188241245547	0.162910144354	0.276286686726	0.0553190301648	0.00343927454747	0.00222153870724
p	0.0392207951374	0.032194863062	0.0191223499304	0.0268804152248	0.0343065857733	0.0629935822043	0.0447088525586	0.137720287182	0.161995079785	0.328700862242	0.0995501967216	0.00573110108249	0.00687501410241
à	0.0326949550458	0.029317212354	0.0160395273101	0.0250427357416	0.0316203122578	0.0477554434014	0.0378731151862	0.112064281061	0.157175021595	0.283832227414	0.159318445574	0.0547107965942	0.0125559307008
r	0.0248689133486	0.0235079784513	0.0153441669034	0.0216784915805	0.0258945447526	0.0348866721338	0.0380634467287	0.095851583687	0.197469570532	0.211515722471	0.194169568525	0.0877699578647	0.0289793862336
o	0.0252693141162	0.0248064211504	0.0179830597678	0.0236554855268	0.0267094565842	0.0323979113779	0.0376696929096	0.080446963229	0.169688176844	0.20413724749	0.227146456175	0.0639271532882	0.0661626630779
n	0.0280314830387	0.0281109220501	0.0244170202559	0.0276981885089	0.0293092171947	0.0322782524593	0.0360714846365	0.0597436244097	0.120776842281	0.180752589163	0.303086418725	0.0571471470961	0.0725768376926
t	0.0622757413462	0.0241343196834	0.0175234928853	0.020299039503	0.0229750307316	0.0506242271531	0.0234432402122	0.0624630128032	0.082267719427	0.205021346388	0.348941972908	0.038841996532	0.0411888857309
a	0.0722861541154	0.0214527878945	0.0145294480951	0.0164955698343	0.0192671869105	0.0546672283844	0.0163595787374	0.0561721862677	0.0502311884757	0.172299422129	0.330592607636	0.073556835344	0.10208982841
m	0.0446662677051	0.0253684856315	0.012423828365	0.0188827819448	0.0238427383035	0.0393871327948	0.0186585299125	0.0418763840892	0.0411066428252	0.127718537376	0.370535375879	0.0900716877813	0.145461620803
e	0.035908838235	0.0271973708772	0.0114184477883	0.0201036446483	0.0258456987678	0.0347423389316	0.0196817416375	0.0368663290297	0.0354340842751	0.107151693125	0.366283948626	0.0959065252604	0.183459331601
m	0.0333242824117	0.0262570636257	0.0107124824961	0.0178654218828	0.0244553465893	0.0333540936439	0.0186501278792	0.0352790750099	0.0324986717584	0.0892512350417	0.362496982875	0.11087874442	0.2049764572
e	0.0312576054706	0.0247081335419	0.0100403853987	0.0159689872943	0.0227517358631	0.0315922532146	0.0170029939597	0.03315897667	0.0290802652528	0.0795966483472	0.349525697625	0.132863767473	0.222452539067
a	0.0237743604902	0.021699019514	0.0163646277996	0.0187587710981	0.0211298762877	0.0242414050715	0.0196630849866	0.0263941382233	0.0291069040843	0.0534754421157	0.228415765875	0.284775052491	0.232201536356
</S>	0.0224711862451	0.021447526757	0.0187545368998	0.019985896049	0.0212178696439	0.0228672655358	0.0207496529933	0.0249633371117	0.0280024390422	0.0455055400578	0.190615927937	0.387201461246	0.176217333178
