 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.99634525	0.003653393	8.26246815e-07	4.92723421e-07	1.22096776e-08	1.591457023e-08	5.0437842035e-09	3.529634595e-09
è	0.981937233333	0.018060315	1.91710847167e-06	4.05250654333e-07	3.33292346e-08	1.57415858967e-08	1.44061407368e-08	1.828366195e-09
l	0.881747327778	0.118249121667	3.02490815722e-06	4.16804791444e-07	4.04966424667e-08	1.57180129189e-08	1.76251878856e-08	1.24921240167e-09
o	0.619243452593	0.380137953889	0.000616774634519	1.75835117048e-06	4.02428770889e-08	1.6194888593e-08	1.60039119352e-08	1.91514493722e-09
k	0.376838264198	0.55668158463	0.00115778897817	0.0646214601111	0.000674317127992	2.60719018295e-05	1.63269059978e-07	3.77206851879e-07
a	0.277679418066	0.615434361543	0.0138341275594	0.092098548037	0.000914289893664	3.77013799432e-05	9.00405096659e-07	6.5377928396e-07
i	0.178535596022	0.477768890514	0.281284360853	0.0619758840123	0.000351208552221	7.93771039811e-05	3.62470303222e-06	1.00003616132e-06
M	0.219498185341	0.293213400171	0.357392603918	0.120983314671	0.00864011078741	0.00023733037466	3.94442417074e-06	3.10616338538e-05
a	0.22919979178	0.229218006724	0.242322668273	0.270000561557	0.0284664302625	0.000420926864887	9.27444955025e-06	0.000362348457951
r	0.100723731593	0.138916390908	0.204905669291	0.434663003852	0.105890307421	0.000365773021629	1.16937058501e-05	0.014523448286
ì	0.0610217561977	0.104789945636	0.313383976297	0.382746664617	0.117970191807	0.00080380990721	7.23928732834e-05	0.0192112877953
a	0.0423332607326	0.0704452665453	0.459904008766	0.320717018206	0.088959133269	0.0055923537024	0.000724365151094	0.0113246136318
è	0.0292087702442	0.0448237368484	0.347464702922	0.357702396069	0.17118013109	0.0143777699008	0.00219383831703	0.0330486572106
n	0.0596397527481	0.0656098689495	0.265690710974	0.257378672023	0.15887089703	0.135983606634	0.0206085098723	0.0362179723369
a	0.0762391775827	0.0775683073165	0.162257118325	0.162018474008	0.163881205677	0.257729418878	0.0304541362908	0.0698521440456
r	0.0565105025276	0.0571848094388	0.0625216229417	0.161477378003	0.309657641892	0.181686230626	0.0182281200969	0.152733678015
t	0.282604177509	0.0635438491463	0.0227807105039	0.128715914334	0.294194633964	0.0673801605953	0.0091962801823	0.131584269338
i	0.347389939836	0.0549553867154	0.0185173181913	0.0710635211113	0.185809477988	0.0908716229184	0.0295082065441	0.201884566446
à	0.127206222279	0.0298898119051	0.0260869937304	0.0521649050371	0.141319532663	0.182713127639	0.118211162181	0.322408288815
v	0.060310680093	0.0278647499684	0.0216286922435	0.0456235150124	0.108948347554	0.167268194213	0.13399837306	0.434357502938
v	0.336488814364	0.0278881329895	0.0111319149245	0.0347595990041	0.070207137018	0.078262075221	0.0575370463867	0.383725325979
r	0.613712271455	0.0314354773298	0.0038222177745	0.0428412503347	0.0884858801727	0.0264236270503	0.0194662449732	0.173813050326
i	0.415036398152	0.0387801907766	0.00146493458117	0.0566896034449	0.110484429391	0.0148979165101	0.00859176546873	0.354054783442
</S>	0.225504960576	0.0366767128883	0.00100598134058	0.0490952517224	0.0851062036955	0.016448404755	0.00743862873437	0.578723866721
