 	avete	fatto	già	le	verdure	</S>
i	0.934506535	0.0653175983	0.0001462291525	3.71687295e-06	2.56113667e-05	2.33200345e-07
k	0.654637695	0.3444917861	0.000833660449167	1.16096782833e-05	2.49897208333e-05	2.09506330467e-07
à	0.386278818333	0.611890162033	0.00180825681639	1.33662711578e-05	9.2540371611e-06	1.24916818956e-07
m	0.323873956111	0.674146954011	0.00196737050546	6.68774234927e-06	4.9297768037e-06	1.07211887319e-07
a	0.245479818704	0.724926318004	0.0295848704018	5.24760378309e-06	3.48684373457e-06	2.50081510106e-07
t	0.210524492901	0.742670886001	0.0455556684673	0.000717943895361	0.000530191094245	7.89433786702e-07
o	0.185617290967	0.594002702	0.218567004489	0.00108328972179	0.000707507689082	2.21532069956e-05
g	0.178436603656	0.448028804	0.293972458163	0.0604314974973	0.0173032288874	0.00182738126567
i	0.153851266219	0.342438756667	0.359134509388	0.118729545832	0.0231641145291	0.00268180758856
à	0.090384216073	0.172336444222	0.558511936463	0.166052888611	0.00820128567637	0.00451321069619
t	0.0835485343577	0.127400344741	0.571768478821	0.18533551287	0.0208538471588	0.0110932748987
a	0.0867618687859	0.109986868247	0.431375126274	0.30807335429	0.0504322697196	0.0133705289662
l	0.0672082575953	0.0793944374157	0.236378255425	0.34016519143	0.23601973324	0.0408341296554
à	0.0486824858651	0.0562997124719	0.131427361808	0.278721547143	0.28981734008	0.195051579885
c	0.0372808446217	0.0395615844906	0.092891613936	0.408982775714	0.180294999027	0.240988239962
h	0.0839199315406	0.0770643631635	0.0957320546453	0.457762858571	0.174979756342	0.110541072321
a	0.0958579648469	0.0866281167212	0.0773053065484	0.362746959524	0.141041335447	0.236420323107
n	0.0548709442823	0.0510734979071	0.0573147051828	0.315290836508	0.141213161816	0.380236864369
a	0.0435028064274	0.0414428806357	0.0512598997276	0.263250435503	0.124296515605	0.476247491456
</S>	0.0385121532137	0.0375623023179	0.0441399948638	0.186489437751	0.0878037303025	0.605492415728
