 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.99674174	0.00323476795	1.788783212e-05	4.0496662185e-06	1.9453574625e-07	1.408545116e-06	1.0165681045e-08	7.645927957e-09
è	0.993603326667	0.00637837941667	1.62030834533e-05	1.42575919517e-06	1.67074559583e-07	5.20882749333e-07	2.14435807117e-08	8.935391957e-09
o	0.974441232222	0.0245581051389	0.000997514804484	1.78777320839e-06	2.09891406528e-07	1.14521644978e-06	2.79462675706e-08	9.93665595233e-09
p	0.697346930741	0.28580085838	0.0166598318682	0.000189928395403	2.60252388843e-07	2.22169541659e-06	1.40282141902e-08	3.94016940744e-09
p	0.32771684558	0.64969123946	0.0222665134227	0.000252786197634	2.78723799614e-07	7.23589956055e-05	1.65007160634e-08	1.42708513915e-09
ò	0.394421687193	0.563835403153	0.0408033902742	0.000788076331711	1.52243426132e-05	0.000135959278535	1.15588527688e-07	1.2401062926e-07
r	0.419796612398	0.400873414384	0.175556165091	0.00326992101057	0.000228252430871	0.000274307142845	1.08795944923e-06	1.84227013087e-07
k	0.249985124133	0.552739914795	0.193299151364	0.00339603889499	0.000287023411957	0.000291244009615	1.39294010308e-06	8.31037413623e-08
e	0.201120601378	0.532636371598	0.260581970121	0.0052318606898	0.000223429228986	0.000205107325205	5.95758261027e-07	6.14303074541e-08
t	0.134850860459	0.321089603866	0.504849856707	0.0243526960633	0.014097990933	0.000612185935068	0.000146650546827	1.54874132485e-07
e	0.10179359682	0.204964187955	0.582182618902	0.0786995966878	0.0225834976443	0.00957189554502	0.000203199377942	1.40793780416e-06
e	0.0938809022733	0.133287231318	0.449023572967	0.275041182229	0.0300258178814	0.0184555668483	0.000212615458314	7.31042430014e-05
t	0.0606271267578	0.0832385124393	0.262419784322	0.335207340743	0.244633254627	0.0130296764494	0.000730755369438	0.000113521938334
r	0.0347778679193	0.108262910813	0.201924104774	0.169665402581	0.476525004876	0.00758551998313	0.00104090915648	0.000218257260111
ò	0.0360833876398	0.115102163604	0.176092344925	0.181181303194	0.461070021625	0.024817240661	0.00524283091883	0.000410706140037
o	0.0405870012133	0.0661353462013	0.123589294975	0.259926461065	0.331919273875	0.110710211554	0.0657717063063	0.00136069671335
p	0.0443192264044	0.0553021370671	0.0946073049917	0.217138963688	0.342163881292	0.137722421518	0.100321494102	0.00842458017112
ò	0.0388748264681	0.0469642590224	0.0685060383306	0.142068456563	0.357657797097	0.155947911506	0.128164120034	0.0618166027237
s	0.0260513894894	0.0293566100075	0.0434048744435	0.103344722188	0.272253105699	0.225177753835	0.167991430011	0.132420100908
s	0.0381960971631	0.0818865803358	0.0454340681478	0.0795916077293	0.301211338566	0.224210261278	0.12481315867	0.104656894869
a	0.0419996850544	0.0987205491119	0.0420404143826	0.0506947879098	0.243502160855	0.208713037093	0.185541351557	0.128788039523
t	0.0269488193515	0.0482946190373	0.0310956754609	0.0403642313033	0.136793228285	0.218734022364	0.310559510519	0.187209913174
è	0.0220949121172	0.0316377606791	0.0274342478203	0.0361318807678	0.097347986095	0.203297297455	0.36289169684	0.219164237725
l	0.0197792007057	0.0231426715597	0.0225890812734	0.0295459965893	0.065158361365	0.173539479152	0.37475704228	0.291488169242
o	0.0212516745686	0.0225504778532	0.0229396590911	0.0279913588631	0.050312555455	0.133708024717	0.338603234093	0.382643013081
</S>	0.0245161822843	0.0251865389266	0.0254755475456	0.0284316619316	0.0412543912275	0.0927310448585	0.312120932047	0.45028370654
