 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.97525163	0.0246379375	8.8633697e-05	2.05311748e-05	1.1627546615e-06	1.56618374e-07
s	0.756402686667	0.215445525167	0.027697929687	0.000451556489467	2.20554822817e-06	1.10975497333e-07
o	0.489833012222	0.471672101722	0.0378969528957	0.000595289774009	2.54154365422e-06	8.82108754443e-08
s	0.376089184074	0.541296313907	0.0819421789652	0.00067129210219	1.00083738291e-06	3.15476526148e-08
e	0.296797181358	0.476453921302	0.225462012988	0.0012864115674	4.99755042637e-07	2.06319243383e-08
è	0.263703507119	0.358130173767	0.348132380996	0.0300277845891	1.93379684255e-06	4.32576129711e-06
m	0.221122575706	0.272397184589	0.460484070332	0.045789346863	0.000185649189448	2.12626584324e-05
b	0.136889008235	0.21140147153	0.629228106777	0.0222136900543	0.000245171967456	2.26039798231e-05
i	0.0738202324117	0.150983663843	0.546440128926	0.225504774451	0.00320958717013	4.164638362e-05
à	0.0643643921372	0.091903425281	0.279273724642	0.476652031484	0.0873159087234	0.000490545697873
t	0.0933109287124	0.10519206576	0.232629883214	0.425080910495	0.137398519574	0.00638770309929
t	0.100327834237	0.196986895253	0.396168637738	0.227553304832	0.071044734218	0.00791857545643
i	0.081449036079	0.204561631751	0.384360775913	0.163547542944	0.134609275766	0.0314717222421
f	0.0799120063597	0.12232502725	0.192227418638	0.236615010981	0.291974811922	0.0769457140807
i	0.0598611704532	0.0751901824167	0.106414420879	0.206180650327	0.390346070641	0.162007474694
n	0.0454646891511	0.0506431294722	0.0598438619597	0.133555508442	0.490990923547	0.219501864898
è	0.0338854753837	0.0356270584907	0.0374346523199	0.103454857814	0.546678827849	0.242919111633
s	0.0282858784612	0.0289595484969	0.0312799987733	0.0851050892713	0.518734959283	0.307634503878
t	0.0331377454871	0.0979816218323	0.153170932924	0.0923654330904	0.396153113094	0.227191163259
r	0.041709271829	0.128995497277	0.218539264308	0.13865721103	0.390326281031	0.081772499053
a	0.0382803952763	0.0685155184257	0.116211098103	0.128596031343	0.410343240344	0.238053715684
</S>	0.0332258546381	0.0483726532129	0.0724077190515	0.0818080071715	0.336579390172	0.427606357842
