 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.99979329	0.00020412609	2.3093466e-06	2.3566914e-07	1.23039915e-09	2.07758195e-09	5.65970384e-09	5.80070461e-10
ò	0.978381113333	0.0216119518567	6.73324206667e-06	1.41760633333e-07	4.39231741667e-09	7.69908355e-09	2.22003377333e-09	4.75481514333e-10
t	0.905474871111	0.0943491472856	0.000172942150689	2.96840460444e-06	9.03096680556e-09	1.69368505167e-08	1.18491363778e-09	4.44139701444e-10
t	0.902621857037	0.0971505853102	0.00022356570023	3.96013862815e-06	6.95163524519e-09	1.41126872722e-08	7.10150105927e-10	1.67851941815e-10
i	0.821677452346	0.177572567985	0.000748271116743	1.70263976938e-06	3.2836651584e-09	8.75017119073e-09	6.46113128642e-10	2.84491325272e-10
ì	0.502704257449	0.492082309328	0.00521232770558	1.10343125646e-06	6.08460031947e-09	1.08614007302e-08	6.86187122881e-10	6.21847921757e-10
r	0.245136662483	0.705437189776	0.0493669212352	5.77063726188e-05	4.4359130694e-07	1.09631824558e-06	2.41799247429e-09	8.30613973919e-10
t	0.379816910828	0.560131993259	0.0599672153117	7.69572802396e-05	8.3893868898e-07	5.98273194853e-06	1.16980240825e-07	8.19019657973e-10
e	0.429627598276	0.44653130442	0.123408453337	0.000425297996113	6.7129960966e-07	6.53826705118e-06	1.53641464542e-07	1.11800461932e-09
o	0.203746182425	0.39398846814	0.390009831112	0.0122396547654	1.35621436299e-05	2.24698929873e-06	5.1725872944e-08	1.22039887311e-09
G	0.213654679142	0.21182212938	0.523185917037	0.0496391209218	0.00149659883788	0.00019976963498	1.72992111481e-06	3.71130858244e-08
i	0.218320910381	0.13775509646	0.543409755679	0.0982205249739	0.00202534447263	0.000265983433293	2.2946209846e-06	7.65423539415e-08
o	0.120828379127	0.128715065487	0.54733886856	0.200959571658	0.00206748001754	8.96489802977e-05	7.76019412533e-07	2.22450923314e-07
v	0.128099278042	0.107243415162	0.495222762853	0.254383907219	0.0137601203392	0.001263493521	1.92253728088e-05	7.8010278411e-06
à	0.119695121014	0.0841098617207	0.434457320951	0.31599206574	0.0439018311131	0.00180747858033	2.55942505229e-05	1.06971735804e-05
n	0.067264624338	0.0777487439069	0.387639306984	0.377419555247	0.0885586157044	0.00135536046678	9.1111533943e-06	4.65809896013e-06
n	0.0924530937793	0.102754524636	0.440107702328	0.279697645082	0.0836323412348	0.00134683568893	3.8815678981e-06	3.95539378671e-06
i	0.10373856926	0.101183446212	0.360414634109	0.354270035027	0.0769927764116	0.00339275902964	2.88932359937e-06	4.85304026224e-06
e	0.07288726442	0.076328573404	0.207047018036	0.563465878342	0.0761012348039	0.00412680640988	3.16901489979e-06	4.00472257541e-05
A	0.06513050314	0.0694325511347	0.143691316012	0.597688392781	0.121734770935	0.00220108656996	5.11737549993e-06	0.000116295421918
n	0.06182156938	0.0661539037116	0.121446558671	0.580353307594	0.167500930312	0.00258472768999	8.24365249998e-06	0.000130793630639
n	0.08066209646	0.0648819372372	0.117237384224	0.577956592531	0.156064246771	0.00309106133	2.32496541667e-05	8.34593188797e-05
a	0.0936453071533	0.0701846537457	0.111451446075	0.495958910844	0.178322888924	0.0472990547433	0.00124345087806	0.00189429602163
g	0.101123140718	0.0659079285819	0.105784463692	0.419770290281	0.225700476308	0.0722370515811	0.00540261009269	0.00407404357388
i	0.0881927915727	0.0481402498606	0.0836642418973	0.317684303427	0.310800625436	0.138478120527	0.00627533429756	0.00676434832463
à	0.0541888035242	0.0408015069535	0.0580117316324	0.207746931142	0.379540751812	0.243721160176	0.00877399936585	0.00721514377488
ì	0.0366260535081	0.0326898833178	0.0436171138775	0.166085540381	0.367744443937	0.304257876725	0.0364429504553	0.0125361572583
c	0.0728347251694	0.0715637801059	0.0783583526258	0.159344296794	0.279907667979	0.282570565575	0.0399705231184	0.0154500776528
h	0.16701139839	0.0864416243686	0.104038090875	0.157409362265	0.234762849326	0.200920228525	0.0252846930061	0.0241317104509
e	0.15498007813	0.0481011164562	0.0683267469583	0.102429024088	0.184899133109	0.181057209508	0.115586673335	0.144619981484
p	0.08272175971	0.0337382588187	0.0466409139861	0.0743702213627	0.13089459437	0.163831056503	0.177725197778	0.290078020495
l	0.15503408157	0.0464253556062	0.055274897662	0.0723030124542	0.135133658123	0.145191058834	0.119866683593	0.270771293498
ò	0.163713186857	0.0485704318687	0.0503028462207	0.0519921428181	0.109282046041	0.147834426278	0.180502215531	0.247802717833
s	0.0730123812857	0.0338935162896	0.0353023610736	0.0423551909394	0.0902152970137	0.176135675426	0.244106545177	0.304979019278
o	0.0441656324286	0.0302978294299	0.0314712356912	0.0385699383131	0.0747171306712	0.149181234475	0.250093755059	0.381503233093
n	0.0337658454762	0.02893109881	0.0295001552304	0.0331697674377	0.0502006035571	0.093866890825	0.361257008353	0.369308641031
t	0.0295450751587	0.0221992186033	0.0237873455768	0.0300127051459	0.049175444519	0.114024066942	0.499566802784	0.231689350344
a	0.0253976950529	0.0173348365344	0.0191574130256	0.0255815010486	0.0430135258397	0.105076845647	0.489560707595	0.274877466781
</S>	0.0241106455265	0.0200481612672	0.0209936395128	0.0245647455243	0.0347196794198	0.0708909428235	0.414817713797	0.38985444839
