 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.98047505	0.0186929497	0.00041867241	0.000376187245	3.0989860695e-05	6.0797510075e-06	1.34025542e-08	1.51351953e-08
g	0.816521636667	0.177102050567	0.00568954976333	0.000332996665	0.000317369410695	3.63391560075e-05	1.19873905333e-08	2.01163859667e-08
r	0.749163765556	0.242622180189	0.00742880591611	0.000322857995	0.000415400239898	4.69483835692e-05	2.90838735111e-08	2.13516839256e-08
a	0.625079638519	0.368442590063	0.0058027856337	0.000517484085	0.000141267820046	1.61938134157e-05	2.80442694937e-08	7.9016211452e-09
t	0.347351009506	0.641148146688	0.0091124538779	0.000725950508333	0.0014785301771	0.000183761551798	1.14021599821e-07	3.70405131507e-09
s	0.232889476502	0.757186988896	0.00728945182597	0.000417897957444	0.00197574109903	0.000240301685466	1.46889358607e-07	1.96800560502e-09
a	0.142387092167	0.587274966299	0.185990978142	0.0829862624605	0.00127862733968	8.19880580887e-05	9.16938615357e-08	1.11896366683e-08
è	0.0821254540557	0.269003846766	0.422532296047	0.222337014154	0.00397237187989	2.88681716962e-05	7.65878018452e-08	9.92857408894e-08
n	0.0706072246852	0.155748720255	0.472274112016	0.290019528051	0.0113281052933	2.20308614987e-05	1.68948978615e-07	1.62542030296e-07
a	0.0747656815617	0.113706986752	0.373023620672	0.39024188935	0.0480038474311	0.0002494600205	4.0603760462e-06	4.50169189343e-06
n	0.0650865018539	0.0829382289173	0.249248010224	0.396116979783	0.20272185581	0.00321497056017	0.000576209134682	9.72716356311e-05
g	0.078004528618	0.132169439639	0.147521537841	0.208894785461	0.40193337527	0.0305194053534	0.000767610996561	0.00018930962521
r	0.0712731328727	0.16921419988	0.0521885549137	0.0712637257537	0.577910258423	0.0576863167845	0.000277339411854	0.00018646345507
à	0.0416303542909	0.109973390627	0.0738035295046	0.202763916985	0.526984126141	0.0425484344948	0.00185577576528	0.00044047955169
m	0.041035188097	0.0668379788757	0.124474093168	0.333758048995	0.39066913538	0.0299936537316	0.0117957668218	0.00143617393056
m	0.066100292699	0.122816124292	0.091042633056	0.203956498332	0.42954111846	0.0716980679105	0.0133825154693	0.00146278423019
a	0.076074425233	0.141960822097	0.058900786352	0.136082241444	0.371965419487	0.197957592637	0.0121244110184	0.00493431523006
a	0.056545949411	0.0789508533657	0.0600107631173	0.150482000481	0.238499893162	0.334522430879	0.0636153503395	0.0173727837434
d	0.0503899664703	0.0584876797886	0.0527174287058	0.10082627116	0.208227907721	0.33923684696	0.15841237678	0.0317015412478
r	0.0375733611568	0.0536633899295	0.0345004839019	0.0433953060867	0.19739728924	0.468252175653	0.139573975593	0.0256440445159
e	0.0237292293856	0.0420635683098	0.022256914634	0.0318148290622	0.128466281747	0.494700615218	0.125845245198	0.131123345605
f	0.0280822471285	0.0345744651033	0.024979736878	0.0305155990207	0.100223805916	0.349248361739	0.236409871733	0.195965928535
ù	0.0261500853762	0.0286702870344	0.0221523332927	0.0240746523402	0.0843655633053	0.277583087246	0.341702490578	0.195301536178
m	0.0226306457921	0.0236156583448	0.0211584307642	0.0253336611134	0.0529414097684	0.185133092415	0.394857180193	0.274329942059
m	0.0225550635974	0.0353760174483	0.0144536464547	0.0149745479211	0.0591469272561	0.373392227472	0.278840263398	0.201261269686
u	0.0225255375325	0.0392299951494	0.0131517596849	0.013746078857	0.056797089752	0.403873252491	0.216188254466	0.234487988895
</S>	0.0227878632662	0.0312232915747	0.0183556493425	0.0197374144285	0.041493865876	0.224529641245	0.274160697233	0.367711544447
