 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.99915405	0.00083578745	9.8588141e-06	2.49573483e-07	9.58469495e-09	1.446538635e-08	2.360247635e-09	1.614796855e-09
à	0.99151235	0.00847883531667	8.4146381e-06	3.15602986333e-07	3.05409196167e-08	2.293892335e-08	1.00037910167e-09	1.89680272167e-09
o	0.687056262	0.312602125106	0.000341124242367	3.85973615444e-07	4.36039308722e-08	3.00827247833e-08	6.5696205389e-10	2.08612842056e-09
c	0.293525259333	0.698682375035	0.00779086774746	1.44078484848e-06	2.37180289574e-08	2.21636312611e-08	5.0704260463e-10	8.07263098853e-10
e	0.142779698444	0.771003228345	0.0862145965825	2.42526021616e-06	1.83183519858e-08	1.56030470204e-08	3.97946544877e-10	4.11813044951e-10
r	0.121951971481	0.735611929448	0.111044001527	0.0312500556388	0.000125533944519	1.64493355556e-05	1.93660524916e-08	1.0563980915e-08
k	0.383245943827	0.527889916483	0.0469801361757	0.0416943405229	0.000167536266906	2.20499032285e-05	2.89470704972e-08	1.59489497717e-08
è	0.431397284609	0.389538095494	0.165025618392	0.013970930291	6.00087580353e-05	7.90448115283e-06	7.45186998324e-08	8.26412827239e-08
o	0.181209169536	0.391915871831	0.419429022797	0.007412657237	2.99095670118e-05	3.22501305094e-06	8.68375121108e-08	1.03606682075e-07
n	0.129569777845	0.371810063944	0.438812207599	0.059759508079	4.24639763373e-05	5.78397831698e-06	1.9883055287e-07	3.5666895045e-08
t	0.291029642615	0.384294347981	0.2342003472	0.0895433160263	0.000565210515446	0.000366376401772	6.07768850957e-07	1.62428591535e-07
a	0.309809453205	0.28242270766	0.321242907067	0.0851734586754	0.000854890605149	0.000495385397924	8.28398300319e-07	3.63858297178e-07
è	0.138256195735	0.157370815887	0.512851192356	0.190531019558	0.000806158101716	0.000183445048975	5.78539306773e-07	5.83302999059e-07
n	0.121578084245	0.148033010296	0.483627697452	0.237841929853	0.00869466426724	0.000213599125325	1.02177029256e-05	7.9932733302e-07
a	0.142826009415	0.162948943432	0.388032032484	0.218914016618	0.0828025990891	0.00440112509844	4.42873636419e-05	3.09941790777e-05
f	0.121285671138	0.127571602477	0.223320751495	0.354912555539	0.15344203303	0.0156315706995	0.00370584904788	0.000129988469693
ù	0.0885993313793	0.0888921968257	0.128879947832	0.467963838513	0.197949184343	0.0222654268998	0.00525463588263	0.000195482129898
r	0.0526334654598	0.0563528026086	0.131716002611	0.429940899504	0.304364218114	0.0203733106333	0.00365070572754	0.000968606826633
n	0.11792517582	0.0484366665362	0.0979065148703	0.391468393168	0.325606052705	0.0145561888778	0.00278352405918	0.00131747459554
o	0.142219702607	0.0466629078454	0.0574868322901	0.295805372389	0.305422684235	0.141205964293	0.00567176226973	0.00552477671851
k	0.0786499602023	0.0433182726151	0.04280469843	0.214521025463	0.372277991412	0.198015415764	0.0377833250899	0.0126292952395
a	0.0628154500674	0.0472494718717	0.0409244431433	0.177971488488	0.358747400471	0.236284942921	0.0494583193633	0.0265484584132
k	0.0531901213558	0.0421710759572	0.0353477927144	0.114468262829	0.274652706824	0.26202453764	0.167671534121	0.0504739478044
à	0.0420598951186	0.0326739253191	0.0246073712381	0.0808361042763	0.210795542275	0.205929012547	0.30078711804	0.102310989268
n	0.0360238113729	0.033041464773	0.0335062250794	0.0698452114254	0.178543070758	0.293052317516	0.237699879347	0.118287968089
n	0.0683917921243	0.0398721332577	0.0408329350265	0.0856413638085	0.166155513586	0.315782629172	0.209499833116	0.0738237510297
i	0.0710077837081	0.0339250060859	0.0333875936755	0.0706979852695	0.118790229529	0.237741036391	0.272570537705	0.16187976701
r	0.0390075289027	0.0253998386953	0.0236431308918	0.0436849890898	0.0887658781763	0.187735755464	0.389622065902	0.202140769003
ù	0.0279883819676	0.0222062682318	0.0199441746306	0.0337902623633	0.0748391480588	0.158734528488	0.449672728634	0.212824493001
s	0.0211544153225	0.0189156560773	0.0190735342102	0.0266312471211	0.0609251113529	0.145331409496	0.400622796211	0.307345857667
t	0.0240788821075	0.0173178573591	0.0143242148701	0.0257829083737	0.067334860451	0.258699243165	0.374743745404	0.217718310889
i	0.0275640497025	0.0195949771197	0.0149738627567	0.0262251851246	0.0581444391503	0.257353217722	0.343139915135	0.253004335296
k	0.0275790792342	0.0232996447066	0.0219106459189	0.0273768900415	0.0460434513834	0.136504092574	0.408122125045	0.309164045099
u	0.0293577787447	0.0262747749022	0.0259556223063	0.0293576466805	0.0428321917945	0.094335769858	0.415711181682	0.336175025033
</S>	0.0297202873723	0.0280855024511	0.0280460396532	0.0299829658403	0.0379289088973	0.068267383429	0.331066520841	0.446902412516
