 	può	che	sono	ancora	svegli	</S>
i	0.96620255	0.03321873905	0.000379078941	0.000148541435	4.6948188e-05	4.15838365e-06
s	0.811148826667	0.184118357683	0.00401002521367	0.000683579011667	3.62887342667e-05	2.94354888333e-06
ò	0.633949698889	0.360118785894	0.00512642107122	0.000790919401066	1.30056263489e-05	1.19826978444e-06
z	0.473647946296	0.518868298631	0.00719582669041	0.000282464792865	4.9355336763e-06	5.2994487148e-07
i	0.278491238765	0.70485487621	0.0165332065635	0.000117811753622	2.4608269921e-06	3.86978610493e-07
k	0.184768576255	0.77763741207	0.0338520295212	0.00369244381187	3.91827465307e-05	1.03869027368e-05
a	0.144474837085	0.662607477357	0.184453359174	0.00834754793729	8.99466521769e-05	2.68939342456e-05
ì	0.0986969283617	0.435040639119	0.400327819725	0.0627732363124	0.000910542837392	0.00225087411675
n	0.112187633787	0.296389029706	0.500807306575	0.0862734167708	0.00127241316246	0.00307022261225
e	0.117936932262	0.201157136569	0.422691618858	0.236480210257	0.0160469742708	0.00568715477742
a	0.0713010110873	0.110803458856	0.284554239619	0.454214336752	0.0611259407569	0.0180010385925
n	0.0822739063624	0.109147279619	0.255832283206	0.441142945584	0.065168101919	0.0464354861975
k	0.184056412121	0.130755499873	0.193662230069	0.263693486861	0.0308806206397	0.196951735399
ò	0.180302737374	0.0979325266243	0.14637576569	0.205311013954	0.0351969768799	0.334880978466
r	0.0897817557913	0.0777949555414	0.23986510523	0.323557777985	0.03507526296	0.233925169155
a	0.0729100385971	0.0789124495138	0.232528793077	0.305756332662	0.199605666653	0.110286747385
a	0.0504742895324	0.0533807215046	0.114018727692	0.208218200887	0.384622572218	0.189285483795
t	0.0400249631775	0.0442139111682	0.0640664478973	0.169791050296	0.280678022406	0.401225581265
s	0.114272914392	0.0374824943894	0.0368521371958	0.107589654522	0.114351549635	0.589451243755
ù	0.140050811464	0.0338524407965	0.0347765002953	0.111532362597	0.137753157045	0.542034721252
n	0.0755065571547	0.0418018069322	0.0592704867651	0.246214274199	0.222553595682	0.354653280417
n	0.148784145718	0.0925205403107	0.081756322255	0.2545695714	0.159324040894	0.263045400139
i	0.169160074239	0.10424441877	0.0727752264183	0.146495407133	0.171113425965	0.336211456713
t	0.137066900413	0.20420956159	0.0577188531394	0.090756976711	0.170152067988	0.340095602238
i	0.134820322138	0.245844988197	0.0598835343798	0.065527803237	0.107538538663	0.386384784079
</S>	0.091186789069	0.146688745598	0.0538895591899	0.0567178716185	0.127499904331	0.52401714204
