 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.99007725	0.0096447331	0.0002360414095	2.71452975e-05	1.099187565e-05	3.3701008975e-06	3.190998365e-07	7.915434565e-08
s	0.848838416667	0.0617776100333	0.0886898533532	0.000509021254167	0.000181166807217	3.5056360325e-06	3.185851865e-07	7.78860096967e-08
ò	0.718506472222	0.162583643344	0.118024486034	0.000653075641356	0.000230752377822	1.3663110175e-06	1.42096033167e-07	4.80839710456e-08
z	0.555000740741	0.403468434448	0.0412033495943	0.000248709947085	7.80947576907e-05	5.26667405167e-07	8.3267242889e-08	3.82968064285e-08
i	0.34903965358	0.634814698149	0.0160020785981	0.000115998576362	2.73204179736e-05	1.93221361956e-07	2.9853213463e-08	1.36537944562e-08
m	0.231596774527	0.54519097605	0.220814515599	0.00205230577612	0.000342972648401	2.42915682155e-06	2.14131861543e-08	5.2736125254e-09
i	0.152289818176	0.523432068683	0.315343629866	0.00841781885871	0.000513351489467	3.25234500718e-06	1.93616800514e-08	4.1004538818e-09
m	0.127512079392	0.484028759561	0.373749971289	0.0131948862862	0.00149022500316	2.38059136357e-05	2.21068673684e-07	4.10894349393e-09
i	0.093562596464	0.314389389854	0.467807553763	0.121030233095	0.00317270383439	3.71994838786e-05	2.91042689228e-07	1.29344201313e-08
l	0.082718310488	0.249724183285	0.495322217921	0.161948761698	0.0096197559448	0.000657125182626	9.53600316108e-06	9.79320750438e-08
ì	0.0822940818293	0.209110001095	0.55269849264	0.130692481233	0.0242382659816	0.000952789874209	1.33387092204e-05	5.65654911681e-07
s	0.0664022099431	0.215612633698	0.471321674213	0.212019990411	0.0334358226605	0.0011962487714	9.8991939068e-06	1.55863137056e-06
i	0.046899356981	0.166212117899	0.335524984738	0.33402585347	0.114215255887	0.0031118305238	9.02614436893e-06	1.58407204019e-06
a	0.0440245966603	0.0938629982997	0.179410276246	0.36903176449	0.292414188629	0.0212271515079	1.05057288563e-05	1.84936324301e-05
t	0.0440787568868	0.0676864667666	0.121325296749	0.31331549483	0.417502969543	0.035404340836	0.000525870960619	0.00016080431081
s	0.0547855769623	0.0491723839222	0.0907023949163	0.412568294943	0.356388519848	0.0352823529453	0.00080568615354	0.000294830243603
è	0.0644915723208	0.0479639366407	0.0774491709721	0.439885164981	0.286434543283	0.0826288643151	0.000925237417847	0.000221527362868
t	0.0529936164403	0.0565104548802	0.096027050324	0.37155008166	0.293410967761	0.127256821438	0.00191317100595	0.000337828589289
ù	0.0387871004801	0.0476513116267	0.0865343024413	0.302204833887	0.29185239592	0.227187277146	0.00411748783532	0.00166529539643
o	0.0508657128267	0.0563740415422	0.0733100898138	0.183819504629	0.303523591973	0.299061182382	0.0287076887784	0.00433819669881
m	0.0638479242756	0.0678563435141	0.0758744432713	0.129186851543	0.261191487324	0.340386104127	0.0513366795928	0.0103201495663
e	0.0568208047585	0.059109844838	0.0633408477571	0.0865441938477	0.165507144441	0.353406171376	0.172099073198	0.0431718861888
t	0.0399330082528	0.046572683946	0.0485239002524	0.0628196146159	0.100704346814	0.304891347125	0.278823171066	0.117731905396
i	0.0307282327509	0.0385243103153	0.0396806577508	0.0504977292053	0.0733988796047	0.264668182375	0.333310650355	0.169191368465
n	0.030288950917	0.0330071614384	0.0335831482503	0.0389368407351	0.0534630138682	0.196281897458	0.428267723452	0.186171266155
A	0.030339358639	0.0313472128128	0.0317298384168	0.035243870245	0.0469200106227	0.173663469153	0.426515184484	0.224241038718
n	0.0307233488797	0.0311476419376	0.0315060974723	0.0344523640817	0.0451515362076	0.175787083051	0.396703978161	0.254527952906
n	0.0512196759599	0.0542690749792	0.0359644238241	0.0429486653606	0.0758305687359	0.204840127684	0.341205576054	0.193721884302
a	0.05547946332	0.0593684536597	0.0347527712747	0.0423818374535	0.079957202912	0.173552783895	0.311227908685	0.243279548101
</S>	0.03801017066	0.0399762048298	0.0277173206374	0.0319200572268	0.052242791456	0.117879503948	0.334727054342	0.35752685405
