 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.692613225	0.296220715	0.011121034585	4.4494265e-05	4.9638899e-07	3.646103585e-08	4.909837097e-09	4.508379712e-09	4.129135268e-09	4.01215866475e-09	3.898405644e-09
a	0.587953381667	0.408107215	0.003912737975	2.64091291983e-05	2.27036029777e-07	1.31597261367e-08	1.800306597e-09	1.56774765867e-09	1.45192700133e-09	1.38745177808e-09	1.34898055067e-09
p	0.456058750556	0.461842025	0.00609591538167	0.0751943703873	0.00080418706095	3.232552234e-06	1.47383147937e-06	3.32529293329e-08	2.23594226711e-09	1.11900747269e-09	6.36296490223e-10
e	0.420478406852	0.469061908333	0.00834568779389	0.101035438362	0.00107225199059	4.30669353067e-06	1.97146433646e-06	4.48658223443e-08	3.0446059557e-09	1.21346712423e-09	4.28346376741e-10
d	0.294615488951	0.621387649444	0.012709350598	0.0673207410207	0.00394239250047	8.03601262956e-06	1.62057592888e-05	1.54344348348e-07	2.59423551857e-09	8.4951304141e-10	2.8142323558e-10
ì	0.216565992984	0.547065743148	0.165501616866	0.0659226080069	0.00491339207516	9.39597315652e-06	2.10414916463e-05	2.14621098116e-07	5.51439537286e-09	3.6936468138e-09	3.4410746186e-10
a	0.135928487661	0.401815874383	0.338192282289	0.122347250336	0.00170563650005	3.25170651234e-06	7.1337388321e-06	9.66081630387e-08	5.63036851095e-09	4.48716504127e-09	3.39325887287e-10
m	0.175700395887	0.327048591461	0.259118955096	0.232972873445	0.00512833873335	4.25658568428e-06	2.58103226774e-05	7.79923319346e-07	1.74582558903e-08	2.18801051709e-09	4.04421509096e-10
i	0.173541738629	0.23557345482	0.266056556032	0.317882924482	0.00689877424445	4.74574884476e-06	4.07646922258e-05	1.02250968378e-06	2.35044922968e-08	2.02009223903e-09	7.80586503032e-10
n	0.084753749543	0.11880546594	0.288001605344	0.442867354827	0.0587792540815	1.42643485649e-05	0.00677298393208	5.20234293859e-06	9.15340310989e-08	1.8224174413e-08	2.16348006768e-09
c	0.0805076698477	0.0713923553133	0.132449254948	0.586698098276	0.119831414694	5.58003215216e-05	0.00905864099736	6.60849238286e-06	1.37302067033e-07	2.30254990477e-08	2.23465194389e-09
i	0.0725946842826	0.0435197074378	0.162206101483	0.553442819425	0.164453534898	5.99547491739e-05	0.00372057248579	2.53639754095e-06	8.0760466011e-08	9.80812569257e-09	1.41203453596e-09
à	0.0386844800942	0.0362968514793	0.301149093828	0.431396059808	0.188569088299	5.80149363913e-05	0.00384247879526	3.80213119032e-06	6.47427490037e-08	1.25538336642e-08	1.7047796612e-08
è	0.0281509976981	0.0344604114931	0.353197674609	0.400976076603	0.179299682766	6.91674767971e-05	0.00384070723175	5.10616359677e-06	6.47119683346e-08	2.03313932214e-08	3.59495378707e-08
r	0.0517680442327	0.0568163981644	0.313667698203	0.414545598868	0.159642187589	0.000366480003599	0.00315614331058	3.36692577323e-05	3.56607913811e-06	5.23396264071e-08	1.4379039329e-07
k	0.0793841997442	0.0587567743881	0.178482352068	0.586013762956	0.094333000863	0.000659828267866	0.00232263521786	4.21203140108e-05	5.12937254604e-06	6.24446378024e-08	1.69319001763e-07
u	0.0762679265814	0.046456721796	0.106059100023	0.543335764319	0.212697508621	0.00660007052262	0.00796921142029	0.000607702849437	5.69142034868e-06	2.08142648267e-07	1.33999894588e-07
t	0.0796119855271	0.0514874492653	0.0827968816743	0.289800478106	0.429364002874	0.0361763558409	0.0294073431401	0.00129813178315	5.69411051162e-05	2.68429056089e-07	1.40100231529e-07
t	0.077117363509	0.0383071517551	0.0317267317914	0.373017452702	0.402546027625	0.0461734182803	0.0300766769467	0.000942272587383	9.23097017054e-05	2.50265048696e-07	2.97993727176e-07
e	0.0728665328363	0.049052312585	0.0557777968305	0.392190984234	0.362614759208	0.0423089700934	0.0219186715489	0.00317990058879	8.86076639018e-05	9.02695589565e-07	5.46430675725e-07
n	0.0609198262788	0.0529588398617	0.0816970222768	0.202815591411	0.369752936403	0.0722999576978	0.140348737183	0.0188081671963	0.000397043704634	1.40121142986e-06	5.00037115242e-07
d	0.0298134326263	0.0267917349539	0.0472707547589	0.118346589137	0.340595798801	0.244936072566	0.170300237294	0.0213614448988	0.000582552568211	8.94528555287e-07	5.00946995081e-07
i	0.0222377780754	0.021153026318	0.0366355915863	0.0883014630457	0.326004272934	0.369575624189	0.124268037331	0.0114789584663	0.000342985502737	1.6657030971e-06	5.58764951694e-07
m	0.0291190570251	0.0249463754393	0.0343832651954	0.0669881433486	0.263706774311	0.414440441396	0.150374202444	0.0153102408221	0.000691297747579	1.29016150324e-05	2.72475539039e-05
è	0.0296466360084	0.0243736648131	0.0269350303985	0.0521068867829	0.20550753477	0.426493357132	0.209312687481	0.0245361239407	0.00102659101586	2.35319630108e-05	3.79319363013e-05
n	0.0255973540028	0.0236344279377	0.0367534341328	0.0491245069276	0.191740334923	0.329193469044	0.27277202916	0.0692195379802	0.00191158290529	3.36500083369e-05	1.96640529338e-05
i	0.0253279703343	0.0244159356459	0.0373443163776	0.0447477423092	0.155320351641	0.283835579681	0.28050319972	0.145041165993	0.00336063266843	3.66766094456e-05	6.63996068113e-05
à	0.0241221737781	0.0238816035486	0.0331914077925	0.0367388657697	0.11312554388	0.26257212656	0.308302119907	0.193947791998	0.00391753642281	7.41771598152e-05	0.000126635418937
t	0.0238642775927	0.0233625131829	0.0281135975975	0.0332556255899	0.09499510596	0.234389768853	0.310064713302	0.239729443999	0.0106216044743	0.000816478976605	0.000786880096312
t	0.0405171968642	0.021940737061	0.0177767755992	0.0435493938633	0.09492843332	0.375719099618	0.201809448101	0.185712458333	0.0142829151581	0.0027644824922	0.000999064748771
o	0.0580049322881	0.033853777687	0.0287160525997	0.0588826246211	0.103222167773	0.424116416539	0.133876626367	0.116181309778	0.038055424386	0.0030052565974	0.00208542846626
n	0.0508468217627	0.042514366229	0.0413837321999	0.0532443238737	0.079990174591	0.262091988846	0.174435868789	0.240667953259	0.0495265537953	0.00258792153247	0.00271033672209
c	0.0420449882542	0.0293464454097	0.0245978394	0.0433626749579	0.0745246768637	0.258832569615	0.15250540293	0.334832077753	0.0337083619318	0.00300894684416	0.00323605147403
i	0.0383282827514	0.0244420281366	0.0185633344667	0.0388654396526	0.0696692932879	0.248947086538	0.13627113431	0.363372635918	0.0348162373106	0.00272489074805	0.0239996548247
ù	0.0269292025838	0.0223218083789	0.0221639358222	0.0294620575509	0.0549515144293	0.195231438846	0.186005318103	0.380497208639	0.0481405441035	0.00393986994935	0.0303570939416
r	0.0212183301946	0.0191867751263	0.0184150299407	0.023753251517	0.0462401594764	0.166672616282	0.182293046034	0.346292649546	0.0742156247012	0.0800128168831	0.0216996886472
i	0.0266968343982	0.0255158870421	0.0231393813136	0.0277367741723	0.0390796788255	0.107322043427	0.119658952011	0.286675026515	0.172671468234	0.114998972294	0.0565049745491
c	0.0336200341327	0.0331856513474	0.0321168271045	0.0343281187241	0.0400439096085	0.0763437124757	0.0851462156703	0.241052088838	0.237061176078	0.0660643297647	0.12103794485
e	0.0375163833776	0.0368546401158	0.0336013723682	0.037667871908	0.0417682458695	0.0677661108252	0.0758668835568	0.239531349613	0.172257835359	0.0530705355882	0.204098781617
à	0.0350957037925	0.0344120390386	0.0308651511227	0.0350919239693	0.0388861399565	0.0636072369417	0.0729586945189	0.244951759871	0.228795241786	0.0356281461961	0.179707944872
t	0.0277929652642	0.0269886396795	0.0233128865409	0.0276010409898	0.0311626209855	0.0550243456472	0.063437328173	0.226756356624	0.302313287262	0.114479453065	0.101131039291
t	0.0360202837547	0.0298491082265	0.013395893247	0.0377701473299	0.0428882826618	0.156929405216	0.0394510877243	0.152104545541	0.256471215754	0.168674117688	0.066445864097
i	0.0396108152516	0.0325367570755	0.0141477969823	0.0427762157766	0.0475601362206	0.186617485739	0.0261866125748	0.0853342445137	0.194897595251	0.143314185896	0.187018142366
