 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.957722685	0.042210679	4.93388975e-05	1.5501789e-05	1.77264737e-06	2.55981575e-08	1.72429565e-08	7.3143794e-09	5.214009175e-09	5.02215961e-09	5.016702105e-09
d	0.946597551667	0.0527069213333	0.000665869284167	2.89853926667e-05	6.92405103333e-07	1.58709864667e-08	1.08896043267e-08	2.81559873333e-09	2.14356774167e-09	1.74120241e-09	1.753729925e-09
ì	0.785857183889	0.212365933778	0.00172222846139	5.42860985556e-05	3.45636897778e-07	1.85366661222e-08	1.22380656022e-08	7.48810191111e-09	2.90477514722e-09	1.07613680333e-09	9.59290695e-10
s	0.509231077963	0.484275831259	0.00579850778713	0.000689420992852	5.09557442926e-06	3.60158243741e-08	1.74535682007e-08	8.82108496037e-09	2.90373312574e-09	8.18098748443e-10	6.457829109e-10
o	0.316693419321	0.66741131042	0.0139416745957	0.00194688239762	6.66653461642e-06	2.99275451914e-08	1.68978664002e-08	3.14542135346e-09	1.10397249191e-09	4.32822906814e-10	2.83693349533e-10
n	0.19832870644	0.65866757014	0.125460727199	0.0174800993325	6.27343670121e-05	1.27982288797e-07	4.61495021334e-08	1.51459219449e-09	4.52699122637e-10	2.91280296905e-10	1.63100066178e-10
t	0.17387505548	0.429271836713	0.3721644524	0.0245848267775	0.000102715939004	6.22818442932e-07	4.65872857378e-07	1.1598404315e-09	7.29906092879e-10	5.76680183602e-10	6.5349835726e-11
a	0.142063608493	0.250321628904	0.535168994133	0.0722715325925	0.000172454399668	1.05743758098e-06	6.79837079126e-07	3.6748928105e-09	8.7841836096e-10	7.49051811201e-10	8.67842159087e-11
o	0.0912713894977	0.190133352968	0.544575908044	0.165937124198	0.00807122093322	8.75999942699e-06	2.23078488638e-06	5.36325013683e-09	4.69567983653e-10	3.96300923734e-10	1.58787658636e-10
n	0.0859596031659	0.158726170989	0.503019209348	0.208828914733	0.0423685503111	0.00109108077048	5.72966636213e-06	7.46637618912e-07	4.75302966122e-09	2.14003207911e-10	1.34108790879e-10
a	0.081873907722	0.12846026233	0.392334183116	0.219545141578	0.176082790104	0.00169726417016	5.42459002071e-06	1.02832741297e-06	6.96453282041e-09	2.26167659304e-10	1.63458778293e-10
d	0.076060980574	0.10397324111	0.304489167705	0.268554090526	0.237636686701	0.00890339237005	0.000375385617574	6.98504634432e-06	4.26002168735e-08	7.54701994643e-09	4.97168882764e-10
e	0.064715156858	0.0824878470367	0.234533667902	0.327271830175	0.2774709989	0.0130048751234	0.000505875754525	9.64784184811e-06	5.58481029578e-08	1.37919126488e-08	1.08527246092e-09
r	0.0556223326193	0.0702728206789	0.214533114634	0.339875266725	0.301306562967	0.0165606983745	0.00181684813351	1.19181903494e-05	3.04503008319e-07	1.1297449355e-07	1.79433108697e-09
f	0.0677939192064	0.0680799602263	0.379277434878	0.254691197242	0.207799427656	0.0199641627915	0.00238062029784	1.27260544498e-05	4.09013742773e-07	1.4745498185e-07	2.52234302899e-09
ò	0.0723063364021	0.0636630734088	0.381689011626	0.308530850747	0.140234569219	0.0308630639305	0.00270397981928	7.08637014993e-06	1.75294732092e-06	2.32524661283e-07	6.2554921343e-08
m	0.0557345594674	0.0572478554696	0.205342117209	0.368880643582	0.225980366406	0.0801411869768	0.00657534673976	7.559334105e-05	2.16302702736e-05	6.43527837094e-07	8.28469875143e-08
m	0.0562953138225	0.0472925418232	0.282311792403	0.234261689527	0.291483358802	0.0781283056589	0.0101022675799	9.69610770833e-05	2.70855053579e-05	6.33356802365e-07	5.80049875714e-08
u	0.0606747999408	0.0469353309411	0.298132707468	0.163237444842	0.286508106267	0.130953818553	0.0132729135266	0.000272437532428	1.1860427886e-05	4.57119057455e-07	6.53041305238e-08
o	0.0450097939803	0.0412237989804	0.132423151489	0.131001781614	0.319693785422	0.310403446184	0.0190532141755	0.00118078718748	9.47965712867e-06	5.17863012485e-07	1.44272700175e-07
n	0.0388484256601	0.0381196069935	0.0734173208297	0.0967245522047	0.273738905141	0.410700132061	0.0665612693918	0.00185354959583	2.54199470429e-05	1.05757939642e-05	1.62550962058e-07
ì	0.0418544975534	0.0419966323312	0.0572360916099	0.0809881207349	0.222403095047	0.475620330687	0.0768455137973	0.00300195009861	3.6565257681e-05	1.42426475881e-05	2.92280962602e-06
c	0.0464723601845	0.0468794597771	0.05523651887	0.081419623245	0.202745795016	0.491764723562	0.0719510819324	0.00349834693287	2.2760944227e-05	5.35079080937e-06	3.95722479534e-06
h	0.0392226187282	0.0412896629257	0.0532699246233	0.056722813915	0.175559538339	0.328411799521	0.303533630644	0.00194352510096	4.28046330757e-05	2.07118033646e-06	1.60787061845e-06
a	0.0324139572427	0.0349008799752	0.0468058248744	0.0353669971383	0.122614839446	0.24150024484	0.464424983548	0.019601251157	0.00199146512103	0.000373660737165	5.89666697282e-06
p	0.0352817110809	0.0365938863251	0.0427517392915	0.0343456350461	0.095394656482	0.256270201613	0.465449034516	0.0263648657857	0.00636938817368	0.00105720337905	0.000121716902658
à	0.033516465027	0.0344165224417	0.0385399694305	0.0305994900154	0.080263067494	0.239752953871	0.394451958172	0.134175029995	0.0112682290579	0.00277865579302	0.000237713460886
r	0.0275836673423	0.0280490244806	0.0306197241435	0.0330026576718	0.077238094498	0.273568164624	0.317761366057	0.185712876665	0.0212536223526	0.00378789876434	0.00142294530696
o	0.0318258931141	0.0321353708269	0.0339627057145	0.0384853052239	0.0756826094993	0.243354424875	0.304400088686	0.174847598888	0.0557136917842	0.00713989342145	0.00245248446899
n	0.0390448753714	0.0392079389423	0.0402226272382	0.043241453408	0.0635533431664	0.186824601625	0.272722829562	0.178428822963	0.120617165595	0.0130044724738	0.00313192845633
t	0.0405628797905	0.0424152076474	0.0581256790794	0.0300328504693	0.0619088663888	0.132450513875	0.383074276521	0.084884084321	0.150202018532	0.0106160107579	0.00572761911878
a	0.0378185499302	0.0402160602158	0.0606136973598	0.0214122671564	0.0530101834629	0.0702435029583	0.34438961884	0.14690222144	0.194376859511	0.015282871186	0.0157341432063
