 	credo	che	stanno	ancora	svegli	</S>
p	0.9997849	0.0001993865485	1.1634743e-05	3.06197436e-06	7.6769753825e-07	1.337940323e-07
i	0.9940185	0.00596265466617	1.73663096667e-05	1.096611659e-06	2.6013419625e-07	4.64528921333e-08
s	0.833001446667	0.113340995889	0.0521315024799	0.00148116091795	4.39025809567e-05	9.79786707211e-07
t	0.776197162222	0.151173225296	0.0705643502933	0.00198519941732	7.13836649856e-05	8.6469378024e-06
è	0.638327214074	0.314634861765	0.0463049128978	0.000685788989107	3.69159855485e-05	1.02415089448e-05
o	0.282682345691	0.538572353922	0.177739654299	0.000932581435036	6.82909510695e-05	4.7059962256e-06
k	0.22741657623	0.526881084641	0.244275131433	0.00133682354501	8.35280320232e-05	6.8012189752e-06
a	0.20946582641	0.434398438214	0.346726137144	0.00909379874834	0.000301056665674	1.47338589917e-05
s	0.10084765647	0.322339922738	0.554066602381	0.0198668395828	0.000425127918558	0.00245385761633
t	0.130309082157	0.239485874246	0.58770169746	0.0155220461276	0.000237427506186	0.0267438866721
è	0.144450773386	0.188956281415	0.610399619153	0.0214188476425	0.00219703497206	0.0325774742574
o	0.0775105087953	0.156905917138	0.559774086384	0.151943401881	0.0419753810574	0.0118907173191
n	0.165580587932	0.184305445713	0.370893102128	0.218702987294	0.0544033458191	0.0061145219397
e	0.201836121311	0.184778301904	0.218953450709	0.273616899098	0.110277964073	0.0105372469466
a	0.0919833447703	0.092114393968	0.13848820857	0.395910043033	0.260373828024	0.0211301589822
n	0.0868504039234	0.0921590513227	0.13665300119	0.403974674344	0.234412890341	0.0459499473274
k	0.253166647974	0.0965375904409	0.112275105397	0.264825014548	0.099615200447	0.173580389109
ò	0.268506969991	0.0582213384803	0.0757331434657	0.202180987949	0.094600886149	0.30075664637
r	0.142282093997	0.0805561311601	0.115125734489	0.34139202265	0.0960378277163	0.22460620279
a	0.115155287999	0.0989771570534	0.118781546163	0.31745573755	0.238387084905	0.111243208263
a	0.068394066333	0.0622391856845	0.0740513420543	0.18132734085	0.409372611635	0.204615452754
t	0.0477861324443	0.0467610162282	0.0524375693514	0.125485118617	0.284303275878	0.443226870918
s	0.0816222474814	0.0378325784094	0.0374076757838	0.0741542161057	0.110951621959	0.658031643639
ù	0.0911841904938	0.0326578071365	0.0318754219279	0.0825023752686	0.19185831532	0.56992186788
n	0.0602844691646	0.0419107653788	0.0489278526426	0.194222731756	0.328700025107	0.325954122627
n	0.167234917388	0.11275745246	0.0544422348809	0.196102527252	0.223922295702	0.245540554209
i	0.196181065796	0.12893552082	0.0444201052936	0.108196582417	0.184066725901	0.33819999807
t	0.211750381932	0.17651873694	0.0450461294312	0.058717300139	0.168141218534	0.339826246023
i	0.228621734977	0.203222762313	0.0559333644771	0.0353859110463	0.088566331078	0.388269928674
</S>	0.143059388989	0.129227066156	0.0565208742385	0.0387867580232	0.092632978039	0.539772964337
