 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.998096765	0.0019002327	2.28920125e-06	6.969915825e-07	7.9210681e-09	2.49341005e-08	7.36725435e-09
i	0.969159611667	0.0308345498667	5.54015765e-06	2.82189535833e-07	8.5146903e-09	1.38913074e-08	7.21111811667e-09
ù	0.704638217222	0.275560413289	0.0197789505415	2.23488676319e-05	4.97460007e-08	1.95749093667e-08	8.36236870556e-09
m	0.424607219074	0.54598620443	0.0292847051805	0.000121524417544	2.57638450233e-07	9.99267531222e-08	1.59867432352e-08
è	0.315398099691	0.665213981477	0.0192521637268	0.000135334737848	3.31628516744e-07	1.26994377707e-07	2.36716594117e-08
s	0.216581769897	0.748598987159	0.0346582939089	0.000160754894616	1.85210392248e-07	6.73174299023e-08	2.68387724706e-08
a	0.177328976632	0.676813482386	0.144962981303	0.000894179988205	4.13607984083e-07	5.18469333008e-08	2.09638919902e-08
è	0.140668235544	0.448415870795	0.388523613768	0.0223712426627	1.75762188614e-05	3.46050773043e-06	7.06755918301e-08
n	0.120930125181	0.267599193598	0.557863414589	0.0535412275542	5.87761382871e-05	6.35067074348e-06	9.34014603943e-07
a	0.123703150394	0.189109874533	0.52024388153	0.155773802518	0.0073726727861	0.00371811726758	7.8553157768e-05
v	0.115873575465	0.138336668178	0.379842817177	0.341904234173	0.016617536262	0.00699627675586	0.000428940455923
à	0.0894694164883	0.0955002570593	0.261615832392	0.447338031391	0.0953728330873	0.010023244252	0.000680405351974
l	0.0539766501628	0.0617487333531	0.246170050797	0.494088330464	0.133472014362	0.010057597984	0.000486654377325
i	0.0566199700543	0.0634656411177	0.215067643599	0.437230876821	0.176230858121	0.0461073368947	0.00527769388577
è	0.0591322243514	0.0625724057059	0.137828534533	0.319364232274	0.334381359374	0.0713581976316	0.0153630529619
n	0.0895444157838	0.0916937172353	0.143111398178	0.313977810758	0.308717858458	0.0389716613439	0.0139831587873
a	0.108897235261	0.110163254078	0.141065426059	0.254784880253	0.274222541486	0.0804922405813	0.0303744630624
t	0.0751433784203	0.0768099543593	0.0905522230197	0.159612090084	0.357513910495	0.18381200686	0.0565564596875
a	0.0608693384734	0.0626237617864	0.0702882120066	0.122978160028	0.358544630165	0.252862108953	0.0718337652292
p	0.0472390744911	0.0477954822621	0.0510704110022	0.0797863233427	0.279789523388	0.310590862984	0.18372828841
p	0.0375458231637	0.056374146754	0.0233097988007	0.0762308844476	0.143968204396	0.471656020995	0.190915109803
è	0.0328170180546	0.057958762918	0.0145490977336	0.0752524381492	0.122639404732	0.520393986998	0.176389286934
t	0.0475115806849	0.0591625096393	0.0422008042445	0.0803668427164	0.201784618244	0.341475125666	0.227498528978
o	0.056699317895	0.0638138692131	0.0544937597482	0.0799956475721	0.170247821415	0.248119251889	0.326630352993
</S>	0.0421717954475	0.0457613116066	0.0412244998741	0.054619958786	0.109704858707	0.253671965944	0.452845626496
