 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.98002832	0.0196611195	0.000291681295	1.74215129e-05	1.05016396e-06	1.58613255e-07	2.3670629e-08	1.172277825e-08	1.762714025e-08	1.720376675e-08	1.7335426e-08	1.737418265e-08	1.648606075e-08	1.7047586e-08	1.73786932e-08	1.7201067e-08	1.503668415e-08	1.468192535e-08	1.54047315e-08	1.459200325e-08	1.49897812e-08	1.4196673545e-08
m	0.775744673333	0.1571041675	0.0649981255817	0.0021506165429	2.17227209333e-06	1.02359656e-07	1.42960016667e-08	6.4325397085e-09	8.31719055e-09	7.93293968667e-09	8.00355435e-09	8.12054414667e-09	7.08947436667e-09	7.75188498167e-09	8.11194233e-09	8.08798159333e-09	5.71005848367e-09	5.38895677267e-09	6.11984324667e-09	5.20397284233e-09	5.66884170133e-09	4.87609805567e-09
ì	0.408576482778	0.492401085833	0.0961580631939	0.0028617849244	2.41515713978e-06	6.2079325e-08	1.54701362222e-08	2.89815519467e-09	7.52700498333e-09	3.67452736556e-09	3.53392103333e-09	3.11881614556e-09	9.02786373889e-09	3.55163524222e-09	2.85139017333e-09	2.87477451111e-09	2.08208816156e-09	2.47012084689e-09	2.15281020556e-09	1.79407052978e-09	2.18338336844e-09	1.67210491589e-09
s	0.212802522593	0.647438681944	0.138755765731	0.00100205290157	8.8469631526e-07	4.09901783333e-08	1.34860846407e-08	1.77466853156e-09	7.36038264111e-09	2.32137676852e-09	2.08234751111e-09	1.44564177185e-09	9.68964556296e-09	2.13629473274e-09	1.07944296278e-09	1.1295685637e-09	8.77594087187e-10	1.5099379303e-09	8.29465898187e-10	6.57023855593e-10	1.03031756148e-09	6.0282804433e-10
e	0.140298055198	0.598447940648	0.260850558577	0.000403051923857	3.7124629842e-07	1.90981552444e-08	7.58838311357e-09	7.08525293853e-10	2.86330047037e-09	9.7655694284e-10	8.2714419037e-10	5.63513540617e-10	3.46904313765e-09	7.8844473958e-10	4.24177075927e-10	4.45178721233e-10	3.47216412396e-10	5.693537581e-10	3.26433635729e-10	2.61979810864e-10	4.06133905827e-10	2.1964095381e-10
g	0.0921531227327	0.557752760216	0.338912242859	0.0110188770813	0.000153667688466	8.85246988955e-06	5.21240055705e-07	3.31549392618e-10	1.45673670012e-09	4.52696367613e-10	3.51604128123e-10	2.46906214539e-10	1.43321232922e-09	3.3362171486e-10	1.90342695642e-10	1.98780563078e-10	1.60213424799e-10	2.40453143867e-10	1.5232121191e-10	1.27452622955e-10	1.84369626109e-10	9.10398250033e-11
a	0.0795532102442	0.419320343405	0.484758490953	0.0161400956938	0.000215241626155	1.19343132965e-05	7.25806821902e-07	4.46158075539e-10	2.02045543337e-09	5.72002535871e-10	3.35205540708e-10	2.1692101918e-10	2.00195365974e-09	3.37986763287e-10	1.31138612214e-10	1.40083660359e-10	1.326172456e-10	2.32267039122e-10	1.12720657303e-10	9.49665836517e-11	1.88605469536e-10	6.34595920678e-11
p	0.0664353994147	0.288308877802	0.612477663651	0.0273442608979	0.00331216019539	0.00209770198243	2.3926671044e-05	7.23990349185e-09	3.01487229111e-08	2.35579021196e-09	8.41091233569e-10	2.74177019727e-10	5.25383545325e-09	6.41316687762e-10	1.20843760738e-10	1.3996219812e-10	1.312077452e-10	2.90457213041e-10	1.06375166101e-10	8.56232662172e-11	2.00807145845e-10	5.44018659893e-11
ù	0.0688843214716	0.236633982601	0.64131135455	0.0434621076326	0.00686378329846	0.00280239766748	4.15020270147e-05	2.27997488831e-07	2.56398467637e-07	1.93188071707e-08	1.27665259445e-08	8.27958261324e-09	1.94795588178e-08	1.07456718293e-08	4.65073331691e-09	6.72756670071e-09	2.30214721173e-09	8.78123053768e-09	4.26660653237e-09	3.66279467072e-10	8.09175787948e-10	1.44413447296e-10
m	0.0607750941572	0.1874841642	0.591981508183	0.152428037544	0.00590350599949	0.00103012614916	0.000396708760672	3.68036696277e-07	3.36658259212e-07	2.37389299569e-08	1.67396460815e-08	1.09530675844e-08	2.21968804393e-08	1.38275497298e-08	6.16999484564e-09	8.9377024669e-09	3.02334952024e-09	1.15679904026e-08	5.64747758946e-09	4.59830586691e-10	1.00564228098e-09	1.75123067532e-10
