 	aveva	lavorato	tutta	la	settimana	</S>
ì	0.992471075	0.00735300515	0.000162814353	4.873855535e-06	7.730903675e-06	5.2239669e-07
c	0.715488455	0.277923093383	0.006575270953	9.15398286833e-06	3.74129434167e-06	3.11003623333e-07
h	0.563535945	0.427706527794	0.00874453060767	1.04646171228e-05	2.34134138389e-06	1.65571349201e-07
e	0.498951975	0.497367705931	0.00367569372589	3.67483900427e-06	8.32666949463e-07	5.65914683903e-08
p	0.265631195	0.700000901977	0.034063278142	0.000261867149465	4.26173312013e-05	1.5056415003e-07
o	0.198847925	0.747177500659	0.0535407000473	0.000376962799822	5.67192865538e-05	2.51070483343e-07
l	0.149770403667	0.740456466886	0.107379870682	0.00179494606661	0.000590513135005	7.83751489445e-06
e	0.137824506556	0.632431122295	0.224089300227	0.0048485949222	0.000793309670335	1.31216399648e-05
m	0.122654322185	0.472831417432	0.393267113409	0.00943481264073	0.00148580144878	0.000326483153988
ì	0.0882004007283	0.305718095811	0.55658950447	0.0468157552136	0.00221980694959	0.000456423717996
s	0.0696539989094	0.22567975527	0.598666568157	0.101915996405	0.00350649681653	0.000577177792665
o	0.0745849833031	0.19536744509	0.530077179386	0.192455982135	0.00636953493884	0.00114485453089
n	0.0726648264344	0.134530281697	0.417042776462	0.351114644045	0.0113351323129	0.013312309377
t	0.0561753258115	0.109204833899	0.316798585487	0.444253988015	0.044544128771	0.0290231337923
a	0.0548515166038	0.0954157212997	0.219839151829	0.510181319338	0.0731075495903	0.0466047652641
ò	0.0415176502013	0.0617086324332	0.18655028061	0.582024006446	0.0772957478634	0.0509037017547
l	0.0356660180671	0.0485739208111	0.165981133537	0.588295035482	0.0858906672878	0.0755932139182
i	0.040994216689	0.047196255937	0.108288530512	0.440530468494	0.217693429096	0.145297081306
t	0.0393365518963	0.042522834979	0.0655240528373	0.266263969498	0.349154706365	0.237197853769
i	0.0371667609654	0.0392708826597	0.0487336842791	0.192116453166	0.392475445455	0.29023672459
n	0.0349970576551	0.0361719892199	0.041810308093	0.131293594389	0.404811068485	0.35091592153
a	0.0318665722184	0.0331231174066	0.0374223716977	0.108301921463	0.390789422828	0.39849655051
d	0.0312158667395	0.0324020634689	0.0361335902326	0.0998136371543	0.416095724276	0.384339093503
d	0.0185778816132	0.022642176823	0.0224979759442	0.0650993752381	0.612967931425	0.258214636968
o	0.0133125435711	0.018185561941	0.0165914818481	0.047402953266	0.645340903808	0.259166531456
m	0.0209013571904	0.0231378623137	0.0226408329494	0.062447661422	0.455571067936	0.415301223819
à	0.0266259377301	0.0279239064379	0.0271163399831	0.0583139521407	0.353980702645	0.506039174606
d	0.0291119482434	0.0297529284793	0.029548894661	0.0529480350469	0.276578940882	0.582059258202
a	0.0373743817478	0.0378625404931	0.0376326875537	0.0551770886823	0.222486293627	0.609467009401
</S>	0.0450769758739	0.0454771132466	0.0456125077768	0.0580873283412	0.180944966814	0.6248010897
