 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.88622645	0.111295435	0.001983691035	0.00020295875711	0.000279441119661	6.42498700925e-06	1.10344986605e-06	3.95216753115e-06	3.03725546e-07	1.293261796e-07	1.3510576283e-07
n	0.673215556667	0.276966778333	0.0431715744017	0.00594685619044	0.000694431052994	2.90859824258e-06	3.7040093015e-07	1.32193518315e-06	1.01749150613e-07	4.345556848e-08	4.52521395047e-08
ì	0.348192222222	0.329366276111	0.235831118134	0.0837242487301	0.00288158438433	3.84639014753e-06	1.4925717915e-07	4.5495659205e-07	3.73808044843e-08	2.087053704e-08	1.51869338096e-08
c	0.213609337407	0.296501198704	0.357091949378	0.124780249577	0.00800734279478	9.54696504918e-06	1.64306771383e-07	1.9819061635e-07	1.59627217281e-08	1.347254027e-08	5.17915379653e-09
h	0.357042569136	0.331546222901	0.239876309793	0.063288176859	0.00823594816493	1.05288140164e-05	1.45985956748e-07	1.03676886017e-07	5.53290591803e-09	4.651225885e-09	1.74887929634e-09
e	0.352778066379	0.280537840967	0.265840889931	0.0961108526197	0.00472614262164	6.10648067213e-06	5.4512165536e-08	4.7185149239e-08	2.13426766468e-09	2.2901471e-09	6.17000222947e-10
n	0.156530298793	0.214060853656	0.439443469977	0.17961300754	0.0100459928739	0.000306153751224	1.81241752179e-07	4.37533230797e-08	1.67002390489e-09	2.66026196667e-09	3.30995794316e-10
d	0.229743722931	0.218572057885	0.379543446659	0.15820940418	0.0134654412913	0.000464906717075	2.94584407393e-07	7.35137767693e-07	9.55836173496e-09	2.38094992222e-09	9.10368398105e-10
ì	0.24849574231	0.200048975962	0.28219771222	0.238485469727	0.0298678190971	0.000899578162358	2.14407788246e-06	2.50938802256e-06	7.45364405783e-08	3.34390824074e-09	1.53755729937e-09
s	0.109403646103	0.125405815321	0.310929047407	0.401091669909	0.0512434530324	0.00189282418745	2.72889152942e-05	6.13351334085e-06	1.27958210193e-07	5.27858294691e-09	2.38749353312e-09
o	0.0763566793677	0.10078440844	0.259308645802	0.44071319997	0.119184284344	0.00359141472915	5.49850884314e-05	6.29713268028e-06	1.01627134398e-07	5.0518191823e-09	2.97604657771e-09
n	0.0707528871226	0.0848683561467	0.176964981934	0.457457963323	0.160547719448	0.0487031205764	0.00069994199281	4.96531226009e-06	7.1287200466e-08	2.02386067274e-08	2.1124254059e-09
t	0.262048979708	0.0731434870489	0.137983640645	0.359401501108	0.0961278891493	0.0689857668588	0.0021603148976	0.00013610209222	1.21693852082e-05	1.64760244576e-07	2.94867446153e-08
a	0.317453204236	0.0585738113496	0.097930111215	0.213036960369	0.192552947716	0.117513428953	0.00273965046587	0.00018329394574	1.63748853027e-05	2.06301345859e-07	4.48842795384e-08
i	0.135252477745	0.0498873201165	0.0691967447383	0.162366613456	0.363890795905	0.216077002984	0.00317417932196	0.000145239336913	9.08956033423e-06	4.74964402953e-07	6.76754878461e-08
k	0.249083847915	0.0674492757055	0.0552900349128	0.119919294485	0.281435511968	0.205380367661	0.0104872474407	0.0103387966856	0.000608866270778	6.23882203432e-06	5.13145859282e-07
i	0.278597056972	0.0648662652352	0.0423725359709	0.101302718162	0.233946810656	0.24731379922	0.0162190211469	0.0145558070285	0.000813801871593	8.37724157811e-06	3.80894528643e-06
a	0.115669106657	0.0450557990784	0.041854589657	0.100694646054	0.314648186885	0.36315944974	0.012337501849	0.00625979757617	0.000309950388531	4.4328096927e-06	6.53449642881e-06
t	0.073231762219	0.0437134336928	0.0374489978857	0.081889632018	0.252815998962	0.37326830658	0.0577814264163	0.0751709016254	0.00455933657951	9.33346718309e-05	2.68460321429e-05
è	0.057992499073	0.0419933512309	0.0335357506286	0.062802682006	0.168892259654	0.35002016886	0.180440005472	0.0981828795085	0.00597979739984	0.00012544171061	3.51701117143e-05
