 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.91944205	0.080220113	0.00017047309	6.7306397262e-05	9.2376806911e-05	3.43276692355e-06	2.195278807e-06	9.655628138e-07	3.6216900335e-07	1.234327794e-07	8.867734905e-08	8.644833645e-08	8.587752825e-08	8.874288315e-08	1.2167981505e-07	8.80202413e-08
n	0.7099128	0.231095183	0.0581480703767	0.000747163113929	9.4047706911e-05	1.27322580688e-06	7.44219055667e-07	3.24692721e-07	1.21359358207e-07	4.17649435267e-08	3.01502514747e-08	2.9409553465e-08	2.9210241074e-08	3.01672038863e-08	4.11489201767e-08	2.98321408371e-08
ì	0.343996606667	0.322511871	0.278414443459	0.0539357608713	0.00113993789564	7.84700252293e-07	2.93394247222e-07	1.254607992e-07	4.68994879257e-08	1.74819986356e-08	1.05875662162e-08	1.01065784367e-08	9.933242882e-09	1.02239419551e-08	1.38868653856e-08	1.00141903028e-08
c	0.195115268889	0.223457283667	0.48379844782	0.0952523752904	0.00237540173188	9.30987684098e-07	1.50803816741e-07	5.76773420667e-08	2.22705851986e-08	9.3947399452e-09	4.10348161873e-09	3.73543791557e-09	3.51733909967e-09	3.58910520837e-09	4.80223460387e-09	3.41343738693e-09
h	0.386959466296	0.182079267889	0.372224112607	0.0569928690968	0.00174337309396	7.79200274699e-07	7.20402210803e-08	2.13729092556e-08	7.7062916762e-09	3.18869302173e-09	1.41526061791e-09	1.31925364286e-09	1.19293511322e-09	1.21414548919e-09	1.62721941662e-09	1.14430774381e-09
a	0.419044657099	0.183198155963	0.321495314202	0.0750823886989	0.00117896728132	4.04450271566e-07	5.08267781934e-08	1.01764004852e-08	2.7401576054e-09	1.14441659058e-09	5.14095952303e-10	4.77375411953e-10	6.5944759874e-10	4.35768424797e-10	5.85483962207e-10	4.10201582103e-10
t	0.2188981007	0.216653901988	0.391467878067	0.165911866233	0.00654090642711	0.000498135735824	2.78738263027e-05	1.28027362633e-06	8.12790852847e-09	8.30464340193e-10	2.24857160434e-10	2.03039888651e-10	4.83877668247e-10	1.77379536266e-10	2.34380404736e-10	1.65356648034e-10
o	0.152637623567	0.189496887329	0.372911332689	0.270815298744	0.0134287874757	0.000670990807941	3.72902852342e-05	1.73184073678e-06	1.09606399762e-08	1.08554764673e-09	1.96900368478e-10	1.6332431755e-10	7.26830938082e-10	1.24164851422e-10	1.48168212245e-10	1.19194358011e-10
r	0.0906972265223	0.138651032443	0.382639800896	0.361111259581	0.0207029158252	0.00515408096531	0.00103575521488	7.78698727359e-06	5.91104537921e-08	2.46894342156e-08	4.96575709493e-10	2.25125449183e-10	9.13347386027e-10	1.93905060474e-10	2.04701997415e-10	1.24284759337e-10
ì	0.0615201201741	0.104130504148	0.322839340299	0.44426262986	0.0591016519417	0.00676302946844	0.00137205643763	1.04757726579e-05	9.70370245974e-08	4.53517560719e-08	6.69392176983e-09	6.81817852639e-09	4.89514503534e-09	3.09712371016e-09	2.21421971581e-09	1.22417981978e-09
s	0.0463233113914	0.0868642880493	0.275272346766	0.477760083287	0.104378583981	0.00839716846948	0.000997401778543	6.64976688597e-06	9.20838415325e-08	2.99611485906e-08	8.75285898994e-09	9.0532171988e-09	6.14426658845e-09	4.00779054672e-09	2.80749572694e-09	1.58162120159e-09
o	0.0454194411305	0.0816412460164	0.234003812255	0.507247267762	0.120737697994	0.0100482805898	0.000894862629514	7.25568806199e-06	8.41293051775e-08	1.78727277635e-08	3.87924956331e-09	3.42537535627e-09	2.71876357282e-09	1.49548317557e-09	1.02033189065e-09	7.15621562197e-10
n	0.0487782300435	0.0673438810055	0.164793030752	0.561745002587	0.137389375998	0.0150736289633	0.00484282537984	3.3815021354e-05	1.77714396392e-07	2.68580709212e-08	2.0601965811e-09	1.55808169876e-09	1.55949965261e-09	6.39830520857e-10	4.13928854883e-10	4.18565756732e-10
t	0.223296644348	0.0513646073352	0.112967476917	0.457934637529	0.104495634333	0.0397194629878	0.00999094945995	0.000226376397118	4.13309711546e-06	7.62928903071e-08	7.27349042037e-09	5.51470754625e-09	1.96745804587e-09	4.53464509286e-10	3.15370582961e-10	1.60613964911e-10
a	0.280329617116	0.0424967244451	0.0751079989723	0.321109249176	0.221644500444	0.0494204953293	0.00957292715332	0.000312028935706	6.10494607182e-06	3.52020693436e-07	1.69553534735e-08	1.02495365154e-08	3.80416718196e-09	5.55004013095e-10	3.83105350987e-10	8.09355631637e-10
o	0.120454019039	0.042547328815	0.0629694156574	0.254347913059	0.474349033481	0.0371084674431	0.00775146338444	0.000462940001902	8.63639839061e-06	7.78514221145e-07	1.53369789912e-08	9.7718051718e-09	5.36266306065e-09	5.17590477698e-10	3.40598373662e-10	1.33893081055e-09
c	0.0743827973463	0.0484472649383	0.0599114112191	0.20908219102	0.485434264494	0.0541491838144	0.0665357831281	0.00197578692063	7.24036011302e-05	8.76732960705e-06	1.0105634283e-07	2.09901067239e-08	1.27546683536e-08	2.26983567923e-09	1.02293972455e-09	9.53881670183e-10
e	0.0626749484488	0.0534741653128	0.059651468073	0.180076677007	0.461945751498	0.0729803812715	0.101004905376	0.00802737477354	0.000152346867043	1.1753439769e-05	1.41860109943e-07	3.3781323908e-08	2.12667411179e-08	3.86404442641e-09	2.07164330818e-09	2.70623599006e-09
r	0.0542766488163	0.0493811927709	0.052052677691	0.169847995669	0.369829207166	0.106534690424	0.181826246125	0.0148909872578	0.00129719258235	6.0558963823e-05	2.37868750898e-06	1.49182479636e-07	5.12496613726e-08	4.89548534214e-09	6.83448756939e-09	5.68166483002e-09
ò	0.0426377996054	0.039462905257	0.0412519032303	0.150258197223	0.266579875722	0.220008940141	0.222812975375	0.0150566624193	0.00181477442745	0.000111855437941	3.67417360299e-06	3.02069543212e-07	6.94609187909e-08	1.2832458114e-08	1.41531428565e-08	6.28160409433e-08
ì	0.0288565585351	0.0282908807523	0.0322107810768	0.107489611074	0.310330028574	0.283208756714	0.189022818458	0.0185912484731	0.00190964194248	8.66967913137e-05	2.57558406766e-06	2.62298964404e-07	5.2522224597e-08	1.4735095238e-08	1.18753439855e-08	8.79290846478e-08
c	0.037377576845	0.0375079409174	0.0414267136923	0.0975814070247	0.310094506191	0.219219125571	0.195114119486	0.0598069371577	0.00181531647416	5.25872584379e-05	2.91367425589e-06	5.78054138135e-07	2.55159084866e-07	1.0226050946e-08	5.3488022285e-09	4.17621185493e-08
h	0.286067097615	0.0435509313058	0.0451163585641	0.0739746760082	0.214096798064	0.131229892857	0.124586469829	0.0805616357192	0.00075254192472	5.95224754793e-05	2.65627501863e-06	1.05780031271e-06	3.51414378289e-07	3.8229885982e-08	1.00092282762e-08	1.97145966164e-08
a	0.356248437872	0.0327832394353	0.032922368188	0.0466558310027	0.119535408688	0.118493311952	0.13729779661	0.11847232524	0.0368859391482	0.00049462147516	0.00018688916504	2.30016830042e-05	6.54593062763e-07	8.0955321994e-08	1.54429927587e-08	1.48340129972e-07
t	0.146601186957	0.0251815204784	0.0218876055627	0.0407559623342	0.109967091229	0.184096833984	0.203928582203	0.21288628508	0.0517741797161	0.00254430932505	0.000321010938347	4.25569943347e-05	1.17773051876e-05	8.02910080665e-07	9.68243709196e-08	2.57569336657e-07
o	0.084275361319	0.0299141594928	0.0248197433542	0.0446141997781	0.0999376754097	0.190067989995	0.204219944068	0.25797761836	0.0570171632387	0.00560846124168	0.00144226816278	8.51927134449e-05	1.73646322625e-05	1.11360588689e-06	1.54047540307e-07	1.60260861889e-06
r	0.0525380981063	0.0327324548309	0.0287664597847	0.0449573622594	0.103708805137	0.164880298665	0.218415524689	0.267362189453	0.0736074877462	0.0109845334139	0.00191251027093	0.000117953694482	1.23397012875e-05	1.0556385223e-06	1.11106470102e-07	2.80080287296e-06
ì	0.0382198850354	0.0302527179436	0.0273083602616	0.0410919840865	0.0983190017123	0.155840919555	0.217837404896	0.247388369818	0.128967122582	0.0134241214713	0.00121512607364	0.000121677481494	9.14987629583e-06	1.39884580743e-06	2.10284340034e-07	2.55134895765e-06
s	0.0304206223451	0.0274461243145	0.0261711727539	0.0364580673622	0.0928671972374	0.141543376518	0.195536854965	0.247220663273	0.167007724194	0.0335756561571	0.00149553055788	0.000239576193831	5.34160573194e-06	2.33553306914e-06	2.61827846678e-07	9.52627831922e-06
o	0.026352830115	0.0249983751048	0.024071753918	0.0321140137874	0.0786999234125	0.115410902839	0.154313379655	0.244831427758	0.216192051398	0.074818480719	0.00613178595263	0.00193016376461	7.36407296773e-05	5.28119468971e-06	4.98503998893e-07	5.55319531064e-05
n	0.027478546705	0.0268540907016	0.0262018676393	0.0305471442625	0.0544410108042	0.0709155449463	0.101208817885	0.224818035919	0.299660943799	0.113429668906	0.0198282466509	0.00440815415487	0.000131889206559	7.15760769657e-06	5.73917562964e-07	6.83386617021e-05
t	0.143408132235	0.0207455485672	0.0193610328798	0.0225460434208	0.0327289076681	0.0436066263154	0.0642665146283	0.23690801864	0.259314117933	0.126658372969	0.024609870217	0.00546931995162	0.000107237508853	6.55230003655e-05	0.000112230136584	9.2520881234e-05
a	0.182581469078	0.0193280955224	0.0178553199599	0.0200575581403	0.022758835956	0.0319066211051	0.0418312792094	0.206435766213	0.259714592644	0.154585217656	0.0251808010723	0.0167098053172	0.000583475982951	0.000120435790122	0.000150443832095	0.000200281163745
t	0.077872091026	0.0177215501741	0.01484156172	0.0198381335468	0.0241951779853	0.0364503393684	0.0433132154031	0.187353065404	0.318795607548	0.205807485885	0.0269143236908	0.0250040677724	0.000823994294317	0.000573807886707	0.000165201050598	0.000330386024582
a	0.045664263342	0.0197194687247	0.0160502793067	0.0222202426823	0.0262090463284	0.0387460311228	0.0426877071344	0.167298015135	0.323045519183	0.234580525295	0.0299919192303	0.0300093792575	0.00203199309811	0.000954322828902	0.000172913001199	0.000618407824861
s	0.0336105577807	0.0217488709082	0.0175813591022	0.0239549208941	0.0275761444428	0.0367095427076	0.0411786787115	0.134870238378	0.317174246394	0.255274281765	0.0374179264101	0.0436660864192	0.00267052776604	0.00343528270963	0.000820082398066	0.00231128107495
ì	0.0254965385936	0.0185386546361	0.0146375833674	0.020489798298	0.0235065191476	0.0310437699025	0.0349407559038	0.111260246126	0.279330782131	0.220950160588	0.100052612137	0.0958322898064	0.0156416487553	0.00423017640321	0.00105074019002	0.00299772029165
n	0.0195144948645	0.0171755978787	0.0158388644558	0.018092911766	0.0207538590492	0.0247032746342	0.0289323286346	0.0784937273753	0.225385437377	0.192984830196	0.184820610712	0.144663419935	0.0217556011184	0.0046066946344	0.00047503044734	0.00180328506388
n	0.0403444576215	0.0144669336262	0.0112806196519	0.017187643922	0.0191105546831	0.0381214578781	0.0287509058782	0.120799777792	0.230581155792	0.187949750065	0.153137318904	0.119720219978	0.0094301305028	0.0054886505448	0.000671479642447	0.00295892838796
e	0.0472026975405	0.0134666542087	0.0096256347173	0.0166937173073	0.017708462561	0.041067256626	0.0259970389594	0.122041154931	0.198423345264	0.152021233355	0.132791491635	0.126264533326	0.0634921694309	0.0233035578483	0.00102341394748	0.00887765112932
f	0.0322804655135	0.0169562807362	0.0117519582391	0.0193361384358	0.018898440187	0.0295754138753	0.0261916583198	0.0824720906437	0.181645918421	0.180765584452	0.124694755212	0.127035067775	0.082296761377	0.0374174829494	0.0138778192158	0.0148041527098
a	0.0300645535045	0.0206819095787	0.0145167917464	0.0228656084786	0.0218782223957	0.0285502949584	0.0287391027733	0.0710449802146	0.17404220614	0.187866301484	0.0975613297373	0.143529812592	0.0678891020257	0.0513941733165	0.0208107697386	0.0185648382366
c	0.0224381835015	0.0188860081929	0.0157073709155	0.0199011741595	0.0200100677986	0.0229608869861	0.0235683065911	0.0447385947382	0.119811328713	0.142623777161	0.139519109912	0.208908320864	0.0629704202086	0.0875217877722	0.0140393255795	0.0363953470789
e	0.0173120801672	0.015698744731	0.0136542039718	0.0162980270532	0.0167613972662	0.0183083309954	0.019160868197	0.0332207719127	0.0982350082377	0.124306607054	0.178472456637	0.218680880288	0.0555132562695	0.117021222591	0.0111945499598	0.0461615630263
e	0.0182911250557	0.0175136319103	0.0163667306573	0.0178613456844	0.0183768794221	0.0190537813318	0.0200542147323	0.0299425046376	0.0821187934126	0.107506340351	0.201356838879	0.216496956763	0.0776124354232	0.118605800864	0.00651305261993	0.0323295316754
n	0.0222580073519	0.0200963366368	0.0173303418858	0.0209181345615	0.0214650278074	0.0228998397773	0.0235942585774	0.0372087345459	0.105306676471	0.135544730117	0.195955296293	0.199526998921	0.0518575360077	0.0960480169547	0.00358902647331	0.0264010488918
ì	0.021206660784	0.0185810365456	0.0152723336286	0.0195673051872	0.0201614456025	0.0220581962591	0.0225839781925	0.0379499558486	0.115356598824	0.142729450039	0.193567615431	0.218141202974	0.0606096695359	0.0635218616516	0.00375282695777	0.0249398942973
c	0.017666316928	0.0166453508485	0.0152432248762	0.0170958293957	0.0177053272008	0.018782837753	0.0195811873975	0.0304185789495	0.091216129608	0.113529840013	0.210475645144	0.259951727658	0.067175712512	0.0672839412172	0.0181746057193	0.0190537882658
h	0.0232342583093	0.0126579586162	0.0114727291587	0.0129670056652	0.0120299923003	0.0140430476843	0.0136755287992	0.0300462103165	0.076706061536	0.112247520004	0.168674981715	0.196494985886	0.0268566097907	0.0683779114057	0.20437894724	0.0161362729219
a	0.0234817237698	0.0101177328721	0.00925161691957	0.0103064277551	0.00869706216677	0.0108183823281	0.00984610759973	0.0256817357722	0.053715811512	0.086323715668	0.109212465238	0.135660315295	0.0724408328836	0.0854241301352	0.282274155747	0.0667477656406
è	0.0156866252566	0.011498281624	0.0111872653065	0.011590545585	0.0112232128889	0.012089187776	0.0120367265332	0.0194998902574	0.0426305778373	0.0609638342227	0.114113923079	0.169719135098	0.170652837628	0.111761920045	0.128577900582	0.0967681278802
g	0.0191140310855	0.0142127838747	0.0110619207688	0.0152933535283	0.015183647963	0.017594011592	0.0162595331777	0.0245836380858	0.0536123106124	0.0728230814076	0.13710443436	0.199674765033	0.141323051409	0.119779650015	0.083894942194	0.0584848342934
g	0.0241553076952	0.0207132032916	0.0163484369229	0.0184450508428	0.0134596248877	0.0167637276307	0.0150652557926	0.0222578385953	0.0440731205375	0.0620904758025	0.09868184312	0.145176733344	0.048423850833	0.0963379731717	0.327207314065	0.0308002187645
u	0.0195464235651	0.0208124767639	0.0190546493076	0.0164019221143	0.00992207086257	0.0115559403102	0.0112804123309	0.0141521100984	0.0243250365125	0.0350847312675	0.0561684877067	0.0968510027813	0.064896688441	0.0814981075572	0.428221241355	0.0902287079215
