 	non	so	cosa	stai	scrivendo	</S>
e	0.99136495	0.0082201753	0.00015674914	0.0002576327695	2.340230175e-07	2.8521215e-07
n	0.752652723333	0.245397161767	0.00184153372	0.000108253426167	1.078715705e-07	1.86805980467e-07
e	0.381419361111	0.467514003922	0.150994743573	7.17714710557e-05	4.07973455e-08	6.69386961223e-08
t	0.18394352837	0.401659287974	0.411849524524	0.00199323014269	0.000510958405207	4.35060892042e-05
s	0.131464817457	0.318077899325	0.492804831508	0.0569122005142	0.000682005713069	5.82516347014e-05
è	0.141520652486	0.432718813108	0.347146040503	0.0783649445047	0.00022948048069	2.00627683338e-05
r	0.124383412829	0.538202517703	0.298716760168	0.0386082078349	7.95484848967e-05	9.56755857793e-06
o	0.10135150461	0.407166685901	0.454775593389	0.0366704866116	2.94841967322e-05	6.25305465931e-06
e	0.117939516537	0.2938168753	0.54583695113	0.0400717308705	0.00200334294101	0.00033158329602
s	0.137161905512	0.258818811767	0.53015930371	0.0530306419568	0.0123924643137	0.00843688813201
ù	0.152332315171	0.242509467256	0.484617567903	0.0915432256523	0.0172995341046	0.0116979251107
t	0.157983855057	0.230265169085	0.475967372634	0.117105705217	0.0106401913682	0.0080377314369
i	0.159999521686	0.213204176362	0.409839584211	0.170021121739	0.0190445364561	0.027891095479
s	0.140082250562	0.167069005454	0.258955004737	0.217879097246	0.0941210798187	0.121893591826
t	0.0715108506207	0.0876648694847	0.172657791579	0.403515642415	0.132804723273	0.131846129909
e	0.0694803306402	0.0773600141616	0.150132050526	0.450997857472	0.0887643564243	0.163265412603
g	0.0767953648801	0.0821344167205	0.115234686842	0.285035122491	0.137278310808	0.303522097534
r	0.03475631456	0.0379383505602	0.0583579669473	0.42286602083	0.213841220269	0.232240088678
à	0.0218199467867	0.0231010211734	0.0359444836491	0.415675346943	0.32605663009	0.177402545726
f	0.0252719212622	0.0264653850578	0.032832317883	0.181116847648	0.412411776697	0.321901755242
i	0.0281861690874	0.0290992383526	0.032461036961	0.0924099528827	0.333150318899	0.484693298414
</S>	0.0317033045437	0.0322369941763	0.0343359249805	0.0675934439414	0.27091589945	0.563214449207
