 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.99225925	0.0029853252	0.00470485918005	4.0476279679e-05	6.5769949605e-06	2.474467471e-06	5.8985478765e-07	3.7029385185e-07
r	0.672184836333	0.304361254733	0.0233648135134	8.1156319679e-05	6.46147229383e-06	1.12109951433e-06	2.01183359317e-07	1.24379427217e-07
t	0.343669598444	0.625914151578	0.0302856052378	0.00011017469656	1.96299747646e-05	7.26282384777e-07	8.4797953439e-08	4.47860501057e-08
e	0.239484241148	0.749568700526	0.0108747110926	5.22445817533e-05	1.97625014692e-05	3.07058689592e-07	4.36695042797e-08	1.87036923019e-08
n	0.132578783383	0.861063083509	0.0062984947442	5.28422801511e-05	6.7141867974e-06	1.07421109697e-07	1.64085135682e-08	7.23319774363e-09
a	0.117249255794	0.807668794503	0.0750103506814	6.9214618717e-05	2.3959977358e-06	4.51663180657e-08	5.80618573107e-09	2.97360085754e-09
i	0.129254391931	0.595188164834	0.271845160227	0.00365977682157	5.18817426219e-05	6.39874765689e-07	7.54200111036e-09	2.15455635192e-08
v	0.10068931351	0.358967891611	0.529640470076	0.00707119420719	0.00357123010087	5.89127512552e-05	8.9068057937e-07	1.01402396506e-07
ò	0.05129171737	0.287644880537	0.639229056692	0.0167515685024	0.00500221668696	7.90929060851e-05	1.21993303312e-06	2.18113008835e-07
s	0.04575229679	0.302507773512	0.622982452231	0.0261981675008	0.00251661058232	4.13757850284e-05	1.04892981771e-06	2.22450671278e-07
t	0.0279819004967	0.417885291171	0.535196804077	0.0175214826336	0.00138415771377	2.88758794761e-05	1.3367039059e-06	1.42539066759e-07
è	0.0421463307322	0.408679867057	0.469611534692	0.0713783963445	0.00811462839092	6.79441736254e-05	1.06371176863e-06	2.71150203586e-07
o	0.0615320925774	0.214201922352	0.411154418231	0.265838732115	0.0470353161303	0.000235881927875	1.00050462288e-06	6.36296487862e-07
s	0.0530249165258	0.127395864117	0.315341952744	0.443956464038	0.0595976933768	0.000670437509292	1.09232092076e-05	1.73624239595e-06
t	0.0356780792986	0.095693528039	0.480047337581	0.356784254679	0.0309906581256	0.000789498083097	1.39584267492e-05	2.68791516532e-06
u	0.0352762868895	0.078948806013	0.480703369194	0.292736664893	0.110338378375	0.00182544007437	0.000116650787263	5.44169558551e-05
d	0.0424037022965	0.068258567671	0.271394039731	0.433435808298	0.177146762792	0.00560856235812	0.000641878012421	0.00111070353529
i	0.0340950450988	0.0549615048903	0.181895486577	0.423990312766	0.290223047597	0.0124634601194	0.00088414060414	0.00148699291176
è	0.0322670440329	0.0445282772968	0.105976598859	0.337571410922	0.463516062532	0.0127376080398	0.00238695230138	0.00101602020392
o	0.0356891846776	0.0418058694323	0.0783272782863	0.288811476974	0.436467847511	0.0745901196799	0.0406077084338	0.00370049016797
n	0.0484652985592	0.0518761344774	0.0706398967621	0.223855962325	0.360362585837	0.171034499893	0.0645490074779	0.00921660672266
a	0.0558629935197	0.0580822188258	0.0684015775874	0.172585434108	0.308071335279	0.237082183298	0.0859116071593	0.0140026645742
g	0.0548215821732	0.0682588669419	0.0820450691958	0.222596771369	0.213592095093	0.243074881099	0.10398675572	0.0116239763581
h	0.0348227861044	0.0761576889806	0.193589369732	0.228584450456	0.229126235031	0.153432800366	0.06805753324	0.016229138286
e	0.0209116687481	0.0599814863269	0.203634234244	0.123252428152	0.28398351501	0.150014306789	0.06576039908	0.0924619994287
t	0.0219551162494	0.040651130109	0.091793351748	0.0918769540507	0.22697886167	0.28773575893	0.0954393846933	0.143569505143
t	0.0130677356998	0.060639194703	0.156376133249	0.123283978017	0.19362731389	0.25229174231	0.108931976564	0.0917819590477
ò	0.0121733488499	0.0645844695677	0.173157172416	0.114316015006	0.171664381297	0.114897040103	0.200238785521	0.148968795016
m	0.0176067186166	0.0357562411892	0.0726594638053	0.058756484002	0.125279940432	0.108790430034	0.318890855174	0.262259861672
e	0.0181376948722	0.0260896693964	0.0388604169351	0.037575001334	0.087544034144	0.106707253345	0.353731598391	0.331354337224
s	0.0165384982907	0.0272183997988	0.032574988645	0.030351655778	0.0589827787147	0.0987074944483	0.409698419464	0.325927789075
s	0.0096037250769	0.0686494442663	0.126263548548	0.0497423105927	0.107608072905	0.0791227848161	0.367550663155	0.191459477358
è	0.00917289200563	0.0775967974221	0.151699525516	0.0537275705309	0.120912330968	0.0560648316054	0.321584571052	0.209241503453
r	0.0140382483352	0.0371065101407	0.062062088172	0.0314996185103	0.0713400903227	0.0747106205351	0.374076850351	0.335165974484
e	0.0152201094451	0.0252488957136	0.0337604743907	0.0250621341701	0.0510090164409	0.0707879721784	0.376586796784	0.402324614828
</S>	0.0157760607226	0.0239309338568	0.0282275991953	0.0241961770851	0.0394271177205	0.0536803390892	0.372812568392	0.441949232414
