 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.986703625	0.01313378975	0.000106797615	3.989976665e-05	1.4298094e-05	8.3523273e-07	5.7126395e-07	7.2442553e-08	1.764958925e-08	2.90674985e-08	1.12707425e-08
m	0.780377041667	0.0817811924167	0.084783069755	0.0457672834633	0.007205768574	8.157554823e-05	3.79845425e-06	2.12950933e-07	1.12035545833e-08	1.78338631667e-08	4.37121556333e-09
à	0.476358727222	0.339512140806	0.113386154385	0.0610177320268	0.009611799408	0.000108420975323	4.75695367667e-06	2.35581017e-07	9.2041868611e-09	1.18777161556e-08	2.26548065111e-09
n	0.332619642407	0.532606313602	0.108902762595	0.0213419825479	0.00449078585267	3.6707174121e-05	1.68578048756e-06	8.95801902333e-08	7.52373457703e-09	4.99633924187e-09	1.5168436207e-09
a	0.236199734136	0.616099261201	0.135678240865	0.00873853958263	0.00327082285089	1.2780209287e-05	5.9294929552e-07	3.10500444111e-08	2.62260251568e-09	1.75278725396e-09	5.66183567233e-10
m	0.156776394712	0.496423347067	0.227032793622	0.111059640928	0.0078287893503	0.000874994381242	2.14247076284e-06	1.93658481724e-06	3.19884537189e-09	1.83102590132e-09	2.95302405744e-10
u	0.103964948237	0.258180859022	0.382588081207	0.237107486976	0.0167598614501	0.00139352920708	2.69398404428e-06	2.58677546775e-06	3.81262589063e-09	1.95126541377e-09	2.96646105248e-10
c	0.0627725884123	0.175175038007	0.378987870402	0.261305005659	0.11545754815	0.00628773681569	1.86253560476e-06	1.23572333513e-05	5.43778558969e-08	3.27911138459e-09	6.07135111749e-10
e	0.0396372324708	0.109837157669	0.305495380134	0.232333928553	0.28866584605	0.0240122586052	2.45251933492e-06	1.57130351671e-05	7.1666748099e-08	3.73209126153e-09	7.13446380583e-10
o	0.0374395181569	0.078904308223	0.230126570045	0.196271979518	0.398266088683	0.0589720442017	8.54522657831e-06	1.0854660439e-05	1.07130148833e-07	4.87542052051e-09	6.03006117019e-09
c	0.0526248693856	0.0732832450743	0.180903670015	0.229265886506	0.384633562894	0.0784070080672	0.000119643220526	0.000756009966813	6.03327562961e-06	8.74570863402e-08	1.06902692567e-08
i	0.0519582911285	0.0635076283581	0.143854834672	0.221542152169	0.343719444298	0.174048566022	0.000164629145175	0.00119627582227	8.07335742987e-06	1.1389521178e-07	1.89840899522e-08
ù	0.0324655443762	0.0438658994527	0.116008969557	0.180765680723	0.342614618099	0.282865758674	0.000128330990058	0.00128041247409	4.36520512996e-06	1.1840625026e-07	3.12142322317e-07
r	0.0250580964587	0.0377931164842	0.118041353186	0.196607250241	0.335828459366	0.277831482891	0.00600885304002	0.0027785466247	5.15252934767e-05	8.18338246753e-07	4.70537290772e-07
i	0.0317824898196	0.0406443568281	0.098390586062	0.17144342008	0.294903436455	0.328793680964	0.0102334042467	0.0237013873082	0.000105693301159	1.07383038225e-06	4.62228880257e-07
m	0.0432856542732	0.042702960276	0.085401140354	0.14341868336	0.188886169818	0.283317591321	0.177882393649	0.0319222061027	0.00302738348039	0.000148285911094	7.57398942675e-06
u	0.0457417880911	0.0416394547587	0.0766311974513	0.124724337787	0.125598867606	0.23533425144	0.275664771216	0.0696497590342	0.00479097249346	0.000202296630698	2.23722474756e-05
