 	è	che	stanno	ancora	alzati	</S>
è	0.957589475	0.038945159	0.0029903097	0.00047000294785	3.372687915e-06	1.61695417e-06
n	0.785337008333	0.159131369667	0.0553284189	0.00017108092185	2.9225269915e-05	2.89196610333e-06
a	0.437754774444	0.304479923222	0.257607142967	0.00011689796795	3.7832991489e-05	3.41857446778e-06
s	0.202255543148	0.302276524407	0.476748780989	0.0162450933427	0.00165425729868	0.000819782436723
t	0.156609394383	0.296878371469	0.521455683663	0.0215942285076	0.00219425360263	0.00126804414557
a	0.125032634794	0.298610547156	0.558991484554	0.0159754832292	0.000760503647277	0.000629330791857
s	0.0893455149313	0.275478692385	0.580645028185	0.0306551074097	0.00122249915909	0.0226531510073
ù	0.0840389416438	0.233124014128	0.531429426062	0.11724951247	0.00165548183303	0.0325026053358
n	0.0781796438813	0.169593448043	0.536755992021	0.195096250823	0.00309437005768	0.0172802847786
e	0.0603925312938	0.122919938014	0.422207980674	0.323123963608	0.0504725430192	0.0208830595929
a	0.0427382594313	0.0695311646713	0.227886913558	0.448380434536	0.183593711006	0.0278695338643
n	0.0636943021438	0.0749075202238	0.152648297853	0.339595608179	0.205340463669	0.163813798621
k	0.147140550715	0.182269905408	0.121976164618	0.15770968096	0.0961781595563	0.29472553954
ò	0.141386752238	0.185443009803	0.0857278448727	0.131730978553	0.145597414852	0.310114019847
r	0.102705286079	0.114541671268	0.115411559624	0.209983742851	0.169757856951	0.287599896616
a	0.10839598036	0.108645993756	0.134092998208	0.201096957617	0.079210824317	0.368557232205
o	0.0667479547867	0.0673207135853	0.0804001094027	0.128611352539	0.170064688106	0.486855160735
r	0.0398374279289	0.0404222135284	0.0464705724676	0.0793326408463	0.251844866035	0.542092273578
t	0.0386278483096	0.0518157078428	0.0658160898225	0.0432927009821	0.148584865678	0.651862777859
ì	0.0363847997699	0.0535468196143	0.0699973642742	0.028220437694	0.160019672226	0.65183089262
</S>	0.0311631768849	0.0398141003072	0.0486878966371	0.034367203847	0.243712311113	0.60225529631
