 	hai	già	mangiato	</S>
è	0.98017328	0.019681587	0.000137682627	7.404371e-06
c	0.748388296667	0.222512281667	0.028474824337	0.000624598821667
h	0.674244215556	0.286950470556	0.0379758497723	0.000829466249889
i	0.632749705185	0.347124443519	0.0193029989174	0.00082280419263
g	0.565406621728	0.40181228784	0.0194585663058	0.0133224807975
i	0.516886653909	0.34265107928	0.102187198102	0.0382750669325
à	0.239987330303	0.320708768427	0.360322916034	0.0789809806442
f	0.145890402434	0.175543928142	0.497581032011	0.180984633548
a	0.115580541811	0.108150222714	0.39294801067	0.383321217849
m	0.229956401604	0.143328004238	0.239322760223	0.387392812616
è	0.262855150535	0.148677696079	0.193431053408	0.395036077539
n	0.124092110178	0.0931135733597	0.341213617803	0.441580702513
a	0.0881298600593	0.0836571444532	0.348919152601	0.479293860838
</S>	0.0746341200297	0.0730987322266	0.2500510963	0.602216055419
