 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.99177868	0.0043556618	0.0026067709155	0.00096362270563	0.000219939009782	4.8051480845e-05	2.11151886325e-05	4.5466505343e-06	7.505469094e-07	9.2196677095e-07
M	0.81359158	0.0587107004	0.127098992382	0.00050012400563	7.33808064253e-05	1.61691499183e-05	7.04249782937e-06	1.51922463483e-06	2.52222375067e-07	3.08030438393e-07
a	0.678339016667	0.151116980133	0.170161246127	0.000349692594877	2.45208052698e-05	5.55353760777e-06	2.35242022299e-06	5.10280423477e-07	8.52904981557e-08	1.02998584574e-07
r	0.631041452222	0.134993354378	0.227917457376	0.00603108059129	1.22604345746e-05	3.18534433092e-06	9.09921070663e-07	2.85615852492e-07	2.95652835186e-08	3.49893604913e-08
ì	0.614252740741	0.116828525793	0.260689159125	0.0082176523071	8.76699092487e-06	2.44691605364e-06	4.53810166888e-07	2.30837908831e-07	1.18893116395e-08	1.36207016304e-08
a	0.503351890247	0.358794781931	0.132016393042	0.0058262845457	9.13431904162e-06	1.17569472788e-06	1.88160385296e-07	1.0165385171e-07	5.36598969983e-09	6.09876922347e-09
à	0.240319081749	0.519215483977	0.217390231014	0.0230644275152	9.90456828054e-06	7.38112772627e-07	8.28339560987e-08	4.23322090033e-08	2.40788875328e-09	2.94073492116e-09
r	0.136739768916	0.360462301326	0.455910623671	0.0468137405051	6.99308423602e-05	2.21533632088e-06	8.42746813366e-07	5.93534637334e-07	4.82786141776e-09	9.31032764039e-09
t	0.083736273972	0.188043630442	0.691574354557	0.0364764375884	0.000159282330787	5.02405597363e-06	2.42870310446e-06	2.50175471244e-06	8.81864054726e-08	1.11423981801e-08
e	0.0844227889907	0.167802933481	0.714805371519	0.0326058919495	0.000264983033596	9.30480756579e-05	2.29604298815e-06	2.60090316548e-06	1.14103703824e-07	7.28167536003e-09
n	0.111507482997	0.251283517827	0.582424197173	0.0541165073165	0.000535896761199	0.000130447039886	9.5689123605e-07	9.37817989827e-07	3.96961921947e-08	5.54469938668e-09
a	0.086850250999	0.222602413942	0.423841825724	0.259147219106	0.0017211179304	0.00583562489463	1.10167243202e-06	3.91578449942e-07	1.34554948282e-08	3.63421556223e-09
s	0.0508022726663	0.103092011647	0.301556891908	0.522736839702	0.0128704133101	0.00883868089821	5.27645658107e-05	4.99756542633e-05	1.67585267861e-08	9.38271330207e-08
t	0.0264685645221	0.038756394749	0.413272307303	0.440538869901	0.0737477391034	0.00557615066607	0.00125781466194	0.000381722621421	2.24556915595e-07	1.85738997674e-07
e	0.0294649318074	0.0425062834497	0.427655652434	0.3916648133	0.0949047250345	0.0117028149887	0.00164723385065	0.000453046194807	3.04915921865e-07	1.65100427558e-07
m	0.0367602036025	0.0469928074832	0.277544024145	0.522106237767	0.101143340345	0.0135595404296	0.00137186571355	0.000519830819269	1.02997447062e-06	1.08491653085e-06
b	0.0191628937008	0.0197737668611	0.380482398048	0.469685189256	0.102481593448	0.0064371410432	0.00137981891452	0.00059398557309	1.26908716687e-06	1.93097757695e-06
r	0.00915956506693	0.0100856886537	0.396716876016	0.530385039752	0.049827660816	0.00290676020107	0.00064718498484	0.000269260509363	4.48688313623e-07	1.50792694232e-06
ò	0.0132638583556	0.0341637578846	0.263991128672	0.603631926584	0.0262922219387	0.0552719431204	0.00312706106495	0.000256548261454	2.19563125874e-07	1.31831499744e-06
s	0.136423807452	0.104480879295	0.198907812891	0.374673375528	0.107001029313	0.0732822350401	0.00485632035498	0.000366229937151	5.96948568196e-06	2.29433436581e-06
e	0.171700572484	0.111857096432	0.11476688763	0.179242606843	0.218498619771	0.18544096568	0.0165885134517	0.00189308745572	8.94843239399e-06	2.63233762194e-06
m	0.0738205974947	0.052906611144	0.0877831925433	0.184685503948	0.304017333257	0.235461742893	0.0497791211506	0.0101558933186	0.000486875846965	0.000903091167241
è	0.0463164344982	0.0294216967147	0.0678662728478	0.176089067983	0.316282321086	0.229028925298	0.11207926705	0.0208652787729	0.000724960095655	0.00132575158241
n	0.0289903118327	0.0247002402382	0.0411925086159	0.124785229328	0.284027393695	0.310761615099	0.16039369235	0.0242030522576	0.000356292895218	0.000589603152137
a	0.0228894242776	0.0229353754127	0.031474752872	0.096500599776	0.233532051232	0.309564435033	0.19748479745	0.0817132580859	0.000841492415073	0.00306375998205
m	0.0279267300925	0.0202024394709	0.0403546319573	0.0766544899253	0.169908633744	0.230328290678	0.227961912483	0.182195222695	0.00441428047169	0.0200533456607
a	0.0300641140308	0.0203264884903	0.0443316839858	0.0685791453084	0.138847561248	0.175868012559	0.234565687494	0.250149500898	0.00728808299056	0.0299796928869
s	0.0197679641436	0.0178087904968	0.0313099569953	0.0451305957695	0.094762140416	0.146429598186	0.216325495831	0.292898130299	0.0433363151635	0.0922309732956
t	0.0092686753912	0.00866733098893	0.0672631546651	0.0391784049232	0.0958229101387	0.0683407643953	0.15617560361	0.362170756766	0.0572772257212	0.135835134432
e	0.0068303013404	0.0101215834863	0.0799359888884	0.0368513203077	0.0900066000462	0.0966902024651	0.14329226287	0.385025118922	0.0259129797737	0.125333628144
p	0.00621380541347	0.0122201278288	0.0441500736295	0.0332536101026	0.0640638733487	0.099412059155	0.142245197623	0.369320012974	0.0850376971246	0.144083589381
l	0.00412358500449	0.00608723574293	0.0676229912098	0.0448189490342	0.0457652417829	0.0442558360517	0.130373532541	0.361559024325	0.109440222375	0.18595343646
ò	0.00778523723483	0.00730810138098	0.0714899742366	0.0454520253447	0.041268953261	0.0798436866839	0.127393957514	0.306962744775	0.115792884125	0.196702462153
n	0.00950912157828	0.0162244464603	0.0416837352455	0.0373819601149	0.0601517447537	0.136914275561	0.111108861171	0.341162798258	0.114653211375	0.131209856051
n	0.00905335635943	0.0144300279668	0.0611593400818	0.0885018960383	0.0565721092512	0.0983039804537	0.0836349957237	0.386342812753	0.0447618712583	0.157239610684
i	0.00711705417648	0.00749669680227	0.0616893383606	0.0981970706794	0.0361840084171	0.0600111937512	0.0646637952412	0.322367937584	0.0656982378861	0.276574650228
</S>	0.00398251067324	0.00755389690114	0.0410376291803	0.0603020433397	0.0329259082086	0.0678384493756	0.0713155726206	0.280666688792	0.105142238943	0.329235035114
