 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.55887795	0.434984405	0.00469183505	0.00143173165	1.23784285e-05	8.7046453482e-07	3.1208349144e-07	4.22476207213e-07	4.37867787175e-08	4.8892315573e-08
ì	0.329780193333	0.640304968333	0.0287677368833	0.00114220763667	4.30154306333e-06	2.9712792582e-07	1.2381015344e-07	1.49645816547e-07	1.98865147175e-08	1.64189942597e-08
s	0.255242864444	0.681794356111	0.0585489522944	0.00441195209889	1.66052396778e-06	1.14469416273e-07	6.124078498e-08	5.88220600823e-08	1.19396612825e-08	5.59429462923e-09
o	0.238633388148	0.64384573537	0.111756950765	0.00576307593296	7.85274352593e-07	4.7505505591e-08	2.11066574933e-08	1.99917641941e-08	4.7365045375e-09	1.93786309241e-09
n	0.156136976049	0.51242161179	0.314289850255	0.0167923135443	0.000358995443764	2.4168295203e-07	8.37936476443e-09	7.1388373847e-09	2.34602565583e-09	7.20483875137e-10
t	0.34297639535	0.281051752597	0.350891573418	0.0245777795148	0.000501390167921	1.10767535068e-06	4.22558812148e-09	6.3299365149e-09	1.20949326194e-09	3.12206906046e-10
a	0.384484811783	0.153831546199	0.296609997806	0.163981844838	0.00109027107597	1.53015875023e-06	2.26799309738e-08	1.13688398383e-08	1.41674305398e-09	1.86839998682e-10
e	0.155008157261	0.093884683733	0.316919755935	0.400690541613	0.033461323992	3.44089252834e-05	1.05506101032e-06	1.05892827279e-07	1.10336386847e-08	2.74072142894e-10
k	0.310119025754	0.090491052911	0.207575845312	0.343158628204	0.0483448089973	0.000297018148428	1.01550781701e-05	3.44850766909e-06	3.48172375616e-08	3.38729395763e-09
i	0.360628500918	0.0879929963037	0.173264955104	0.329907657068	0.0477193306658	0.000468272182809	1.36821248234e-05	4.5568360297e-06	4.12165775205e-08	7.49280398588e-09
a	0.143723654639	0.0584513817679	0.176341621701	0.467947175689	0.152711530222	0.00080285581427	1.91734913745e-05	2.56687528323e-06	3.23683651735e-08	7.79356166196e-09
t	0.146277380213	0.0860365849226	0.141981527234	0.36961121523	0.231583576741	0.0151267621714	0.00906860712712	0.000306702339561	7.53850324739e-06	1.21936737221e-07
è	0.148453503404	0.0954127883075	0.113875765745	0.27413440841	0.322099342247	0.0335287533905	0.012076997785	0.000408116026387	1.00534099558e-05	2.73606942407e-07
r	0.0696356878013	0.0538459101025	0.091759396915	0.293836776137	0.426888454082	0.0590654344635	0.00471130753767	0.000252967638662	3.77212429193e-06	2.48193737469e-07
a	0.0546081559338	0.0509437473675	0.090361172305	0.275534355379	0.445454971361	0.0801711448212	0.00270489097922	0.000219508489554	1.74540789064e-06	2.7520955249e-07
m	0.0614299286446	0.0587463284558	0.0787374991017	0.204033965126	0.42314607712	0.12799478494	0.0438544489264	0.00190086424652	0.000153449470324	2.66127352416e-06
