 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.996009885	0.003979347335	7.97726675e-06	2.7133623e-06	5.74384565e-09	9.38042e-09	1.62642782e-09	7.95805063e-10	7.4330237115e-10	7.66889094e-10	6.79712871e-10	6.898112378e-10	7.271816265e-10	6.90491156e-10	6.8208903745e-10
à	0.985205208333	0.014781946445	1.05430525833e-05	2.0313493e-06	3.49226049833e-08	3.56899786667e-08	2.73305997533e-08	2.7229504763e-08	2.32946913378e-08	3.365348794e-09	1.7125930871e-08	1.63636304045e-08	8.05412559833e-10	1.29638038933e-09	5.8327883745e-10
t	0.920637402778	0.0792637634817	6.80473718611e-05	3.04551117333e-05	6.78707996611e-08	4.39878698889e-08	3.63348152511e-08	3.6646188621e-08	3.08227772033e-08	4.24052522733e-09	2.26595587237e-08	2.15994760525e-08	8.37681599278e-10	1.54870027978e-09	5.49633427817e-10
t	0.909950454259	0.0899266080472	8.3188095587e-05	3.96088907011e-05	5.1477778887e-08	1.8324545463e-08	1.53157830837e-08	1.31355729403e-08	1.09077887918e-08	1.45161648378e-09	7.61808956023e-09	7.29157879183e-09	3.15903255759e-10	5.8070128226e-10	1.90117430606e-10
e	0.753092444753	0.246436969569	0.000447754586829	2.27749326904e-05	2.75906799623e-08	1.0118971321e-08	8.9968495279e-09	6.34439934677e-09	5.00251056393e-09	6.38680856593e-10	2.76523274908e-09	3.15584852061e-09	2.58282138586e-10	3.34899723087e-10	1.41462229535e-10
o	0.395684318251	0.591980039856	0.0104645942623	0.00187082614656	2.18796949321e-07	1.40565807737e-08	4.7609142093e-09	4.15398721559e-09	2.58118054131e-09	4.46039122198e-10	1.24061589303e-09	1.87962085687e-09	3.08478399529e-10	3.40089087696e-10	1.92984613178e-10
G	0.284334829417	0.582052856619	0.0596654834208	0.0661052527155	0.00416520047187	0.00363897476112	2.26333761733e-05	1.47820036812e-05	4.10099953377e-09	1.26624349407e-09	1.55639139768e-09	8.6104919229e-10	4.00479553176e-10	2.67186089232e-10	1.49966759059e-10
i	0.249922659806	0.493989032206	0.139479337807	0.106123576572	0.00558279279729	0.00485265802214	3.02010975578e-05	1.97661312604e-05	1.04148168446e-08	1.99752593136e-09	3.01425936589e-09	3.08367468743e-09	4.17263527725e-10	2.87680526411e-10	1.38828224353e-10
o	0.133898649935	0.473633464069	0.198782925936	0.189126534524	0.0028836124391	0.00165703475715	1.06210103526e-05	7.2089408868e-06	1.14314298482e-08	1.73317804379e-09	2.8121089553e-09	4.04610274581e-09	3.07158995908e-10	3.42361892137e-10	2.05944414784e-10
v	0.122116136645	0.325518821356	0.245368591979	0.269256244841	0.0121217426797	0.0244088212337	0.000633792589118	0.000575285552396	5.57804630849e-07	2.11458808479e-08	1.07194750518e-08	2.28559186527e-09	8.30702785303e-10	3.14228227379e-10	1.83407291595e-10
à	0.110702638215	0.216045017119	0.349851853993	0.273449994947	0.0163375875599	0.0320059490212	0.000841682952773	0.000764448311532	7.53670253616e-07	3.67669899493e-08	2.23442216839e-08	6.61846272176e-09	3.7604859951e-09	1.24738478246e-09	3.80294848387e-09
n	0.057714190405	0.16714384904	0.411331084664	0.331629984982	0.0197172998533	0.0119048049504	0.000293823717324	0.000264642649911	2.68139958972e-07	2.19313510598e-08	1.73434277613e-08	7.41613676525e-09	4.1023806937e-09	1.47939952749e-09	4.97881757529e-09
n	0.0682654368017	0.27315744968	0.347080594888	0.284788634994	0.0211100431844	0.0053785636168	0.000116073821108	0.000103119520304	9.21299881573e-08	7.8309589966e-09	6.6075250871e-09	2.69191796308e-09	1.59336569323e-09	5.28621662497e-10	1.66210266253e-09
i	0.0714892556006	0.27030993656	0.287084971629	0.291232734998	0.0688464676281	0.0109142511723	5.59445557027e-05	6.6345261768e-05	8.40349601191e-08	3.98011859887e-09	4.4577370957e-09	2.57304317103e-09	7.8071795441e-10	2.75362974166e-10	5.90146008943e-10
è	0.0405743258669	0.128398102187	0.294515450543	0.393909028333	0.124250649209	0.0181287007241	0.000126302811901	9.71661939227e-05	1.95437536706e-07	5.83340323296e-09	1.27612051319e-08	5.77044872368e-09	2.07427944147e-09	6.05192924722e-10	1.53112406765e-09
s	0.0358455499556	0.083258430729	0.285825873514	0.444991136111	0.12888143307	0.020554011908	0.000385621510634	0.000254559354641	2.3229382689e-06	5.32882530777e-08	9.49336705044e-07	7.60483324123e-09	3.31228501382e-09	1.13797220824e-09	1.86811712922e-09
t	0.178626942319	0.0722662069097	0.193566626505	0.44876774537	0.08977886489	0.015994257036	0.000729536360211	0.000264888089214	3.29076012297e-06	2.40460201026e-07	1.30087575501e-06	3.05261064137e-08	6.68591595379e-08	3.10044310275e-09	9.18497583073e-10
a	0.229448462773	0.0688803289699	0.126031880835	0.39379388179	0.12175561883	0.0543771980787	0.00234863072007	0.00333710871407	2.5392888741e-05	3.13406150342e-07	1.09663647167e-06	4.39565141379e-08	8.81942849126e-08	3.58634646758e-09	1.81675779436e-09
s	0.100446346591	0.0511628396566	0.120502286945	0.330114687263	0.238873222943	0.132232992693	0.0144645358067	0.012144761238	5.6704084247e-05	3.56598083447e-07	1.26824939056e-06	2.67372323793e-08	3.60062657042e-08	1.72944762253e-09	1.88988825045e-09
e	0.0532772948637	0.0395825988855	0.0975760389817	0.237768105754	0.288852714314	0.228655240898	0.0349431116022	0.0191304214127	0.000210813429416	4.11303521149e-07	3.24431479685e-06	2.29643051264e-08	1.83566352347e-08	1.24701327418e-09	3.51174490248e-09
è	0.0377033916212	0.0347213479618	0.0704493379939	0.176611371918	0.308953771438	0.301263576966	0.0336880292007	0.0363423648042	0.000262034999805	6.83673150383e-07	4.07320439895e-06	2.40641400421e-08	1.11457424116e-08	1.49568139139e-09	2.16323243008e-08
s	0.0280335258737	0.0284967663206	0.057131770998	0.151291810639	0.311390743813	0.315782232322	0.0486170340669	0.0582816116014	0.000953476156602	9.01753208346e-06	1.05672914663e-05	1.36419751301e-06	5.75193038039e-08	3.08004830638e-08	3.44218614336e-08
t	0.0682720729579	0.0291997284402	0.0440614629993	0.205431313546	0.222264747938	0.273183054107	0.111686428022	0.0446581372005	0.00119143308353	3.59673896945e-05	1.29256161221e-05	1.91994292434e-06	2.32846361268e-07	5.54849882688e-07	2.78412838112e-08
a	0.0847614983193	0.0322733934801	0.0386104303331	0.208581594515	0.155948665979	0.253006221369	0.174477786007	0.0486177757335	0.00356430449251	5.08759205648e-05	0.000104976731674	1.38753412811e-06	3.11038803756e-07	7.05730766896e-07	5.70623066037e-08
