 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.98374377	0.0162104881	3.8210195e-05	7.19708842e-06	2.513704195e-07	2.4520205e-08	3.0651027e-08	1.9046371e-08	1.54655982e-08	1.494062115e-08
d	0.779458023333	0.2134884837	0.00700533312167	4.58690707533e-05	2.1127402195e-06	3.04173773333e-08	1.14104047e-07	2.46416e-08	7.36098007667e-09	6.76402242667e-09
r	0.662906394444	0.327328771233	0.00970233360722	5.94895052511e-05	2.78722569983e-06	3.44287374444e-08	1.4320236e-07	2.87954163333e-08	3.17028413556e-09	2.31852511222e-09
e	0.610171044815	0.385668053744	0.00413823660241	2.15481762837e-05	1.01495335794e-06	1.70031138148e-08	5.42619113333e-08	1.52049857778e-08	2.18893407852e-09	1.22741346407e-09
f	0.431027818272	0.536292021248	0.0325499233675	0.000102182971628	2.7551003384e-05	2.73019594272e-07	2.20912257444e-07	2.86332182593e-08	1.79178612617e-09	8.52438430023e-10
f	0.452548416091	0.502744973749	0.0445382451225	0.000131371951543	3.63687911126e-05	3.56939040794e-07	2.74447849081e-07	3.23179193198e-08	1.21489117872e-09	3.03315662008e-10
ì	0.430368715364	0.52684132125	0.0416828357075	0.00107327034485	3.33616770221e-05	3.21073412968e-07	1.50754626294e-07	3.23922963399e-08	3.41249589624e-09	1.12486379734e-09
m	0.255877908455	0.523578170417	0.217964855236	0.00252624394828	5.03397323407e-05	3.86629717656e-07	2.01321475543e-06	4.897096878e-08	4.39336425208e-09	1.38705880178e-09
m	0.234521729485	0.483489773472	0.271050949079	0.0108995404828	3.50787083369e-05	2.23283719219e-07	2.61213495181e-06	5.56124929267e-08	3.16600370403e-09	5.3297308326e-10
u	0.226677006495	0.407458511157	0.352440213693	0.0133574793943	6.48515770023e-05	8.80642463073e-07	9.98930670603e-07	4.30197366422e-08	5.32044770134e-09	1.78281677442e-09
f	0.126338908832	0.260373050386	0.547025551231	0.0647830610314	0.001408700459	1.84591059877e-05	4.98475765435e-05	2.39541433455e-06	1.85034210338e-08	2.15523523947e-09
ù	0.0974712112773	0.208689633462	0.59945891041	0.0901723260105	0.00405171948633	7.04617653292e-05	8.21628755145e-05	3.32389074485e-06	1.15661804345e-07	1.18285304528e-07
e	0.101829830426	0.143136181154	0.698546950137	0.0435822860035	0.0108698364954	0.00136764005511	0.000665470548505	1.49944589828e-06	1.36018757782e-07	1.59798316843e-07
p	0.087980614142	0.0840292070513	0.570247923379	0.177758700335	0.0739819608318	0.00454949261837	0.0014376044495	1.41718826494e-05	2.79038658927e-07	5.68654622477e-08
p	0.0714502403807	0.0593159836838	0.280325961126	0.484797660112	0.0985880356106	0.00436643151946	0.00111483259983	4.04750042165e-05	3.44724339642e-07	4.63266007159e-08
ò	0.0864133851269	0.0795758725613	0.307184333709	0.445525755037	0.0655695488702	0.0105085121532	0.00492871701661	0.000287753024739	4.79246323321e-06	1.31031729224e-06
r	0.0751348933756	0.0871784875204	0.351471837903	0.281922620012	0.17124161129	0.0250001357177	0.00754616800554	0.000480681014913	2.16990527444e-05	1.85617594075e-06
k	0.0661946844585	0.0688915808401	0.185435479301	0.437059140004	0.217280562097	0.0208722695859	0.00392775731018	0.000314938074971	2.26992015115e-05	8.8882813025e-07
e	0.0751123604862	0.07241741528	0.105910186434	0.426515723335	0.231618795699	0.0205548072086	0.0676831120784	0.000176581201657	9.9375201005e-06	1.08760951675e-06
t	0.0598824418287	0.0564014384267	0.0886910088113	0.272975431112	0.399304858566	0.0319876127362	0.0902216290261	0.000468447393886	6.58646890335e-05	1.29148701558e-06
e	0.0507629966096	0.0463733348089	0.0711034596038	0.195153147037	0.432096786189	0.0629501599121	0.140343654675	0.0010785448313	0.000115127316344	2.28223531152e-05
e	0.0475095788699	0.0446639902696	0.0585627118679	0.099347033679	0.303453205396	0.196151536637	0.248217694892	0.00129786101043	0.000342838332115	0.000453597449372
t	0.04940858629	0.0392880867565	0.049067441956	0.0822628792263	0.312650378465	0.273978912212	0.189088383297	0.00230855653681	0.00127989127737	0.000666897423124
è	0.04541424743	0.0344757855855	0.0407296373187	0.0820309880754	0.298719716155	0.275427040737	0.213655152766	0.0070222007456	0.00177518872579	0.000750029347708
l	0.0322095064767	0.0285471428618	0.0323652381062	0.0513153643585	0.187251758718	0.321853023579	0.334195057589	0.00956946808187	0.00112872101526	0.00156471268257
i	0.0330105921589	0.0316803752873	0.0341724727021	0.0440922927862	0.131476874239	0.272675331193	0.345113595863	0.0733248375273	0.0198747528118	0.0145788604609
n	0.039335260053	0.0385105630958	0.040233093234	0.0423894705954	0.0911212160797	0.189798000398	0.381655658621	0.111967822509	0.0377455259373	0.0272433621536
a	0.0362876790177	0.0354241423653	0.0370424534113	0.0341671008651	0.0709442060266	0.150291673466	0.36476906954	0.125945757503	0.113104929312	0.0320229760512
d	0.0397439216726	0.0381638491218	0.0375625488038	0.0407960592884	0.0841623393422	0.178788544489	0.276479419847	0.134075047834	0.140963859771	0.0292644020171
i	0.0416894625575	0.0399488090406	0.0385248212679	0.0461274330961	0.0888321364474	0.184265688163	0.237682463282	0.156689831278	0.108720449924	0.057518897339
v	0.0467021285192	0.0419291926802	0.0360356470893	0.0522035576987	0.0736372154825	0.119366476054	0.186324501094	0.241357897093	0.103314922308	0.0991284577797
e	0.0458027865064	0.0400990948934	0.0325982793631	0.0514818675662	0.0645657718275	0.087118816018	0.144148887031	0.249667742364	0.0909339397693	0.193582804593
n	0.0295581288355	0.0275277302978	0.0252997017877	0.0318738825221	0.0408532579425	0.0671646883393	0.14692262901	0.238947290788	0.14493140659	0.246921278198
t	0.0346921836118	0.0224026100993	0.0262742422626	0.079236469174	0.0670192433142	0.0448873404464	0.122084744337	0.305064210263	0.150899692197	0.147439276399
è	0.0347751098706	0.0191093860331	0.0249419494209	0.0934162043913	0.0728079454381	0.0322810474821	0.0930125594457	0.283113163421	0.188833750732	0.157708889133
s	0.0226262369569	0.0169070956777	0.0194650514736	0.0428657017971	0.0394630848127	0.0423341268274	0.108171293149	0.175323767807	0.294316860244	0.238526773044
s	0.0427608349856	0.0325943642259	0.0305566911579	0.162804702932	0.0391643949376	0.0326087188758	0.10010331305	0.127810039269	0.261895543415	0.169701420348
i	0.0498958966619	0.0387596960753	0.0346367270526	0.202732475311	0.0371744199792	0.0194345588919	0.06688488635	0.098409046423	0.234094171138	0.217978156116
m	0.0360056972206	0.0272182620251	0.0301078660175	0.091970041437	0.0381862759931	0.0290941896306	0.05610938045	0.131965775474	0.311004823713	0.248337716039
e	0.0311229814069	0.023098326675	0.0283333610058	0.054789361479	0.0382829336644	0.0321568712102	0.0505165284833	0.138176483158	0.349514364571	0.254008819346
s	0.0273507061356	0.0207598628917	0.0263389186686	0.0388748508263	0.0346884672215	0.0328462434034	0.0497798474944	0.124765365719	0.376839151524	0.267756589782
s	0.0365596720452	0.0322056856306	0.0530406145562	0.0996319249421	0.0289770480738	0.0261004728011	0.0701689124981	0.108842926906	0.417813217175	0.126659486927
è	0.0348586446817	0.0351588985435	0.0572796841854	0.111562492981	0.0179456986913	0.0166009036004	0.067220846166	0.0698138106353	0.417920172392	0.171638819309
r	0.0225255402272	0.0224614658478	0.0300393523951	0.0483179429937	0.0181936632304	0.0224854288668	0.054320126722	0.0892323448784	0.394407054131	0.298017066436
a	0.0200076414091	0.0198173882826	0.0225521221317	0.0288045579979	0.0195200547435	0.0244811416223	0.046661489574	0.0832780796261	0.36254299471	0.372334505479
</S>	0.0211108057045	0.0210101041413	0.0224013305658	0.025541053499	0.0209319428718	0.0236029538112	0.037249253787	0.061333674813	0.345313627355	0.421505227739
