 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.94416945	0.05581169425	1.84039024e-05	3.01157105e-07	2.99787485e-08	2.3258007e-08	2.103907185e-08	2.031665815e-08	1.990846935e-08	2.008856895e-08	2.04334475e-08	1.93665983e-08	1.174312425e-08
l	0.884391083333	0.0673904614167	0.0451542092725	0.0029864480313	6.17276985418e-05	1.46684831547e-05	1.17272040062e-06	1.4034335405e-07	2.031011345e-08	1.91208039633e-08	1.96195079333e-08	1.83847660667e-08	1.069820964e-08
l	0.811216577778	0.123770963806	0.0609209553242	0.00398706516443	8.28584082806e-05	1.97728179316e-05	1.57593474687e-06	1.69340177583e-07	1.10796988167e-08	6.6747184811e-09	7.25905107777e-09	6.5047757989e-09	3.70046297e-09
ò	0.576215075926	0.401350994602	0.0210620185481	0.00133588358948	2.85007772269e-05	6.8627440672e-06	5.75646495623e-07	6.48213200943e-08	8.15033137223e-09	2.60747686037e-09	2.70209079926e-09	2.37790344963e-09	1.55058965667e-09
r	0.386905491975	0.587498618201	0.0250811287227	0.000502027563827	1.01215586756e-05	2.35487033907e-06	2.20990638541e-07	2.93603370314e-08	4.58643545741e-09	1.14165982012e-09	1.04970692309e-09	8.84282372543e-10	7.3684034889e-10
a	0.330377590658	0.6412140594	0.0281738461076	0.000229582171276	4.0020635252e-06	8.25509573023e-07	8.66413660137e-08	1.07221989905e-08	2.04334903247e-09	5.7268911004e-10	5.2826280103e-10	4.33982863514e-10	3.6980609963e-10
f	0.228361370219	0.5906375398	0.166406743903	0.0143406420538	0.000242356244575	1.1124815211e-05	2.40487648505e-07	7.59100997683e-09	1.19566395749e-09	4.10133693347e-10	4.04957253677e-10	3.16154684505e-10	2.43811531877e-10
è	0.16634681674	0.580853609933	0.232164752968	0.0202180232513	0.000399916348192	1.63636660703e-05	4.58540596168e-07	4.85836159923e-08	1.47573666192e-08	5.17449506445e-09	1.59164632789e-09	4.55785568168e-10	8.74861522626e-10
t	0.118166062247	0.630620113311	0.228690025989	0.0221687416504	0.000346432316064	8.08464042343e-06	4.57339578723e-07	6.50133469974e-08	1.93207126731e-08	6.72587385482e-09	1.92878950596e-09	4.89195862723e-10	1.09232125054e-09
i	0.092221138749	0.461875261104	0.411692071996	0.0337846252168	0.000420471138688	6.03378510781e-06	3.93279506241e-07	3.29136456658e-08	7.3672248577e-09	2.45376725161e-09	7.8518642532e-10	2.81757860908e-10	4.87448586513e-10
p	0.085904517583	0.265208955701	0.586678560665	0.0508204784056	0.00714897877956	0.0042168576076	2.03190458021e-05	1.37360991022e-06	5.6097897859e-09	1.12720023387e-09	5.07415841773e-10	2.51792136969e-10	2.92768318171e-10
ò	0.081006215861	0.172020930567	0.632860106888	0.0960950461352	0.0118874772599	0.00609920430253	2.88072297007e-05	2.12101809007e-06	4.69661169286e-08	8.01703290946e-08	1.72298135873e-08	1.31301542899e-09	9.49786530206e-09
r	0.0618828329537	0.146803410189	0.536671568963	0.196525108712	0.05064575342	0.00741501953418	4.91182223336e-05	7.04390475002e-06	6.98150523095e-08	1.06450900438e-07	2.26992717891e-08	1.61959905966e-09	1.25926083807e-08
k	0.128411371985	0.15912735673	0.446274049654	0.197735026237	0.0609806530267	0.00740745692139	5.42272243245e-05	9.73258458334e-06	8.16781474365e-08	4.2260210886e-08	1.42165411897e-08	6.64394566989e-09	4.33336427357e-09
e	0.164969387328	0.159924514243	0.370208476551	0.265368955412	0.0344288428956	0.0050128454838	7.10865716548e-05	1.56408688611e-05	2.01500602479e-07	2.7473754962e-08	1.19021284632e-08	8.5672974233e-09	3.53219849119e-09
t	0.0933062411093	0.0835310109477	0.27939795885	0.463967648471	0.0501785509652	0.0288709995946	0.000520364787218	0.000219343513954	7.83860609416e-06	2.81394029873e-08	7.2670340544e-09	3.17115479443e-09	3.25459599706e-09
e	0.0761108623698	0.0577975345159	0.21185439295	0.504511982824	0.0907002669884	0.0576482931982	0.00101233489574	0.000353420667985	1.08471303314e-05	4.19701276624e-08	7.81126301813e-09	1.59551078481e-09	5.70879763235e-09
è	0.0682492607899	0.0638534448386	0.160478515983	0.475785447608	0.177757912329	0.0525357090661	0.00108843939858	0.000246794659328	4.37682648713e-06	6.59663825541e-08	8.44874133938e-09	2.18816282827e-09	2.76600722108e-08
r	0.0500274585966	0.0433762529462	0.118372680328	0.414270549203	0.29715905411	0.075543031022	0.00100082971953	0.000223588739776	2.59251435724e-05	4.52239560851e-07	5.36311489465e-08	2.16469975942e-09	1.08643967404e-07
k	0.106987084532	0.0851876356487	0.174750723443	0.295164716401	0.244182244703	0.0919100850073	0.00144776599318	0.000332493926592	3.37671406241e-05	1.01481168695e-06	2.28109245298e-06	4.47963885698e-08	1.17050353135e-07
o	0.125485034844	0.10646804755	0.186428989481	0.200237125467	0.167971234901	0.148510313002	0.0572607914977	0.0074616005422	0.000165097789641	8.55708379565e-06	3.04161680433e-06	6.74741605233e-08	8.78590817117e-08
m	0.0684389482813	0.0491395039833	0.0907295381603	0.184783841822	0.199621241634	0.294003204334	0.0904998378326	0.0212257021807	0.00130872757988	0.000245211077599	4.07837558811e-06	9.57454845078e-08	9.20814672372e-08
e	0.0514603637604	0.0311940371278	0.0586994727201	0.163347623941	0.187766747211	0.339606268111	0.130790973278	0.0338103217269	0.00297266325996	0.000346770255866	4.47881613604e-06	1.11183731503e-07	1.93413995746e-07
m	0.0417493155868	0.0249476433093	0.04360871024	0.118701141314	0.17300783907	0.336969932704	0.183513421093	0.0668899805756	0.00633353448665	0.00423491641529	4.18278169853e-05	6.28119140501e-07	1.06395443192e-06
a	0.0349575445289	0.0197188720364	0.0343347304133	0.094487120438	0.154264463023	0.322296847568	0.223495250364	0.101671860192	0.00904359982888	0.0056715997251	5.45225867618e-05	8.170673335e-07	2.73257114397e-06
p	0.0314256241763	0.0186884983455	0.0323641474711	0.0759400934793	0.138740907674	0.285012209189	0.270238956788	0.124565946731	0.0105211566096	0.0123337613284	0.000117913801354	8.45648359783e-06	4.23288505813e-05
à	0.0263914213921	0.0151474371152	0.027520856157	0.0629396861598	0.122020665891	0.25063004973	0.264397925596	0.205374762244	0.0108908192032	0.0144725382828	0.000145274426451	1.30072569659e-05	5.55554272938e-05
l	0.0217838987974	0.0137133691051	0.023073508719	0.0494294023866	0.106545581964	0.208431726577	0.240813435199	0.276280487415	0.0341038560677	0.0248335256009	0.00089995086815	1.36287697553e-05	7.76521411979e-05
e	0.0266641562658	0.0192446637684	0.027430985573	0.0466493307955	0.0906356506547	0.169427775526	0.2186237784	0.308201735805	0.0608765786892	0.0309116602003	0.00117475679772	1.29392386184e-05	0.000146048290399
e	0.0336766804219	0.0308550252561	0.0344773538577	0.0449991449318	0.0712148075516	0.121453516509	0.1990244728	0.292375885268	0.153804879563	0.0171512574001	0.000454506130907	1.61977265728e-05	0.000496329000133
t	0.030178011474	0.0216778872187	0.0279280589526	0.0414513116439	0.0606596955172	0.107291406836	0.160615955933	0.273506881756	0.180522989854	0.0938536188	0.0011186691003	0.000318827975524	0.000876682900044
t	0.0302005418247	0.0173134845396	0.0234690329842	0.032677890548	0.0399100229724	0.114459843612	0.114620408978	0.253894563919	0.110395609951	0.1963351396	0.0632672991668	0.00203983306851	0.00141626070001
ù	0.0354428406082	0.0285554855132	0.0301608319947	0.0311051811827	0.0325246874575	0.105288667537	0.105870961659	0.24544833464	0.148611413317	0.150133085533	0.0831783494389	0.00232168701184	0.00135841175
c	0.0317831212027	0.0293889211711	0.0304763299982	0.0338976773942	0.0421977181525	0.0859863925123	0.135282683886	0.27186657488	0.244465017772	0.0649225491777	0.028295747363	0.000806381522947	0.0006308539
e	0.0335614237342	0.031993014057	0.0333969759994	0.0369008474647	0.0455412113842	0.0743597758374	0.126719361295	0.223433228293	0.311066285924	0.0614818247259	0.014286566621	0.000973352137649	0.00628613386667
t	0.0299375835781	0.0264324947857	0.0284302857331	0.0361674201549	0.0411049557947	0.0575497076125	0.0729995200983	0.156928056098	0.280382355308	0.179828881575	0.036846275207	0.0284094651459	0.0249830032889
r	0.0130337421594	0.0093433358619	0.010860853011	0.0209876936183	0.0220559878649	0.0437087882042	0.0297859180328	0.140776555366	0.195526188436	0.331064960525	0.103493671736	0.053425376382	0.0259369358963
ò	0.0161904950198	0.014674208454	0.015358875037	0.0208905444394	0.021539545555	0.0441355777347	0.0407291043443	0.162086018455	0.206306859479	0.301776950175	0.100273807745	0.0349860995273	0.0210519334321
o	0.0309607810066	0.0304511434847	0.0308086483457	0.0338212781465	0.0370579768517	0.0508253635782	0.0690406614481	0.156282842818	0.280254726493	0.175909843392	0.0558467547483	0.0215519835758	0.0271879838107
