 	tu	le	hai	cucinati	le	verdure	</S>
e	0.4441416915	0.554443145	0.0008516619	0.00052822548	8.9229813e-06	2.63981565e-05	1.12252716e-07
s	0.341270874833	0.617049321667	0.0107896748667	0.03073444088	0.0001355411933	2.02677435e-05	4.74777787567e-08
ù	0.330795251611	0.580142880556	0.0481616949556	0.04071564669	0.00017738167345	7.18083926667e-06	2.94846473422e-08
t	0.17091092387	0.604506866852	0.196342994985	0.0281530352933	7.79556245e-05	8.21603585556e-06	3.04907807807e-08
a	0.108257534623	0.454918308951	0.392498338328	0.0442539600978	6.33764575e-05	8.40421664519e-06	9.34704835936e-08
m	0.0779883298743	0.29514155965	0.389828219443	0.236226861699	0.0007878352775	2.69087485751e-05	2.72364147865e-07
à	0.0610534632914	0.161612669883	0.375213596481	0.395385747233	0.0066860126925	4.14617901917e-05	7.02046554929e-06
r	0.0446104427638	0.118458619961	0.431472248827	0.392601125744	0.0115467443975	0.00129085720073	1.99160395164e-05
e	0.0385298159213	0.0928637316537	0.348897639609	0.380329071915	0.137534273299	0.00180944891358	3.60364855055e-05
t	0.0509709369738	0.0691616088846	0.269849723203	0.405054870638	0.194464522433	0.0103580921512	0.000140295730168
s	0.0462257326579	0.0701044462949	0.184042929734	0.544171923546	0.0901999371443	0.0650859713837	0.000169109144389
e	0.0384257032193	0.0689359320983	0.098839538578	0.460932154515	0.248183260715	0.0839772891279	0.000706171482463
t	0.0473896697398	0.0534391433661	0.094964929526	0.260329884838	0.476527720238	0.061894648376	0.00545402162749
a	0.0539800432466	0.051363607122	0.090804719842	0.183662294946	0.544612193413	0.062105392792	0.0134717615425
l	0.0513896777489	0.0517555480407	0.074431816614	0.120145038315	0.476599251138	0.165049537597	0.0606291618475
à	0.038394697583	0.0393795870136	0.0525417288713	0.0783339514383	0.337295877046	0.197830530866	0.256223660616
c	0.039430799861	0.0323422743379	0.0460972529571	0.0636993558128	0.360137139015	0.146973661955	0.311319523539
h	0.033565706287	0.0998819847793	0.0596454109857	0.0862340286043	0.448863386338	0.126620486318	0.14518897618
a	0.0242234060957	0.123853714926	0.0596698103286	0.0837678882014	0.366071028779	0.0953706244393	0.247043500393
n	0.0380283300319	0.0643367659753	0.0486854034429	0.0612647724005	0.254362572926	0.130915564813	0.402406566798
a	0.0435797680106	0.0442490929918	0.044036564481	0.0520073384668	0.186414500975	0.115221820938	0.514490888933
</S>	0.0388453240053	0.0392350364959	0.0394268622405	0.0436942192334	0.120166690488	0.076648399469	0.641983444467
