 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.00525553	0.0014845661	0.0008479383	0.002209366	0.0049430304	0.014704483	0.028185243	0.11124732	0.19211625	0.11562508	0.001661925	0.046058584	0.12185034	0.033484854	0.037989657	0.011395083	0.27094075
a29	0.0019208334	0.0038980858	0.007220172	0.0026195056	0.00042958945	0.0011194114	0.0013917424	0.1552552	0.09778357	0.3049328	0.10316176	0.021320073	0.0844968	0.12781356	0.08605049	0.0004941358	9.226808e-05
a35	0.052760597	0.0894819	0.19407716	0.18570988	0.08629885	0.007113486	0.0012445945	0.015976027	0.006675412	0.02360445	0.28858194	0.0014452315	0.008019812	0.026667178	0.011972105	0.00013872508	0.00023265382
a31	0.07721287	0.14198336	0.15617625	0.3424734	0.116955936	0.024601461	0.0037442711	0.014092217	0.015813917	0.02531354	0.06379975	0.0018912209	0.0044516805	0.0065976176	0.0037708608	0.00030560946	0.0008161283
a39	0.00023575034	0.0013691833	0.0015789245	0.00069299864	0.00026342474	0.00032544872	0.00015459809	0.009715145	0.011457217	0.15569551	0.6785772	0.004244553	0.0149456	0.050006352	0.07046877	0.00011666427	0.00015255556
a29	0.05057943	0.02184979	0.018688655	0.08354812	0.065882064	0.073562324	0.007466965	0.049387973	0.29692414	0.21217987	0.025167478	0.0059518777	0.01601342	0.018168543	0.01728662	0.0065182643	0.03082443
a11	0.042224526	0.05251475	0.10384731	0.2910543	0.12386652	0.06919292	0.0076568513	0.028063586	0.14475735	0.10629772	0.016267257	0.0022651749	0.0035249693	0.0022280435	0.0019411002	0.0007828556	0.0035148081
a24	0.061923604	0.09311289	0.1462207	0.42056277	0.062130876	0.015310922	0.004982774	0.015742306	0.07118003	0.054826908	0.03282051	0.0041927365	0.005072505	0.0035095995	0.003139364	0.0015538712	0.0037175815
a31	0.019058416	0.012275198	0.04627789	0.09353403	0.052468736	0.04569026	0.004853886	0.03843266	0.37666976	0.24925643	0.027798064	0.0034858424	0.006717721	0.004237391	0.0057342453	0.0014393204	0.012070041
a28	0.090464026	0.25789043	0.26665848	0.050373144	0.0031304862	0.0025329702	0.0015435201	0.02423397	0.10378381	0.070482545	0.0641089	0.0025150543	0.0034153236	0.0031258506	0.044515744	0.0028184226	0.008407261
