 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.0036345636	0.0005133263	0.0005874112	0.0006492482	0.00040069807	0.008370294	0.022403913	0.042445473	0.067979604	0.044050783	0.046390608	0.19507721	0.26663944	0.13893889	0.044962894	0.010032635	0.0019324757	0.0003004045	0.00039773682	0.00073595846	0.03488208	0.06867435
a11	0.00026995555	4.1895768e-05	8.287851e-05	1.530441e-05	4.205261e-05	0.0007411819	0.012107114	0.5293138	0.3528311	0.051234864	0.017189654	0.007600357	0.0034458316	0.00081019604	0.014188494	0.00066955417	0.0007016787	0.00055717904	0.0015178637	0.00046749055	0.0059626987	0.00020878558
a23	0.0074677477	0.056891546	0.00091074273	0.003740553	0.005172378	0.0051392303	0.0016564572	0.013088819	0.00788675	0.0023747599	0.0015778751	0.002771804	0.008536104	0.0010594928	0.0028704961	0.009173196	0.0021892246	0.40243128	0.4585754	0.006123024	0.00026822145	9.48717e-05
a46	0.031927504	0.003261508	0.0019389697	0.00068296236	0.0020212806	0.009202194	0.014350402	0.037503283	0.03135069	0.029296603	0.030791983	0.013833853	0.08180205	0.014366136	0.001096675	0.060974382	0.0035305186	0.029472057	0.5852907	0.011289505	0.0039271237	0.0020896576
a8	0.005175052	0.0011436457	0.00012437323	4.9436974e-05	0.00038527232	0.002956523	0.0048459168	0.012747228	0.010780274	0.01106962	0.008119285	0.00055167027	0.00691258	0.0008418379	0.00012773908	0.0049314336	0.00021669056	0.01371389	0.9126212	0.0012469152	0.00096413336	0.00047526392
a31	0.008770919	0.0007493695	0.0001283777	0.00023504946	0.0019685463	0.008025149	0.04555632	0.27170345	0.24460623	0.19832349	0.06915489	0.0053728577	0.05141954	0.012991242	0.002364268	0.028400116	0.00073903747	0.005173032	0.008200243	0.0031673238	0.023356553	0.009593997
a20	0.0007967496	0.00022164451	8.061467e-05	4.8174326e-05	0.00018664445	0.00060068787	0.020212589	0.07601158	0.045938335	0.02352323	0.014149254	0.0012094174	0.047671698	0.0009929715	0.0007495863	0.15210055	0.0057059876	0.044544075	0.44779828	0.020391334	0.0947914	0.0022751265
a31	0.0013707416	0.0013508885	0.00025287346	0.0030910296	0.0024810086	0.1832601	0.25423473	0.17426835	0.13694312	0.036537655	0.025241641	0.02099498	0.04391507	0.04432091	0.007988183	0.0018695014	0.0015338905	0.0009568059	0.004269133	0.0014149767	0.029493531	0.024210932
a39	0.0009934928	0.00048226345	0.00028858546	0.00028114003	0.0017279283	0.0030405403	0.014152042	0.091701694	0.11551535	0.071823545	0.060233917	0.0041393843	0.010914627	0.002582428	0.0011148218	0.054313637	0.0015618199	0.042583797	0.43210304	0.0040685837	0.08336803	0.0030092811
a10	0.0008163753	0.00052621454	8.78992e-05	0.0011028758	0.0017703787	0.10651087	0.16245584	0.24176319	0.19242148	0.043388765	0.037129298	0.021759557	0.04198899	0.047879267	0.0088138515	0.0027289514	0.00095830834	0.00046409495	0.001355743	0.001091529	0.051518746	0.03346786
a31	0.0064445515	0.0023609085	0.0005234326	0.00069467403	0.0069293156	0.026687581	0.020771787	0.104049385	0.15112482	0.097946346	0.059894126	0.003042246	0.02320823	0.0073966607	0.0008612359	0.018644674	0.00012636521	0.0026367696	0.4506993	0.0006389947	0.012388659	0.0029298821
a8	0.00027532337	0.00070345856	0.00038030624	0.0005180611	0.00071395136	0.0013176936	0.0055307616	0.027765378	0.030719992	0.016359124	0.014929325	0.0012998505	0.01077031	0.0010069221	0.0006771253	0.08189912	0.0032467935	0.043811988	0.4324251	0.020768315	0.30243567	0.0024453849
a31	0.0010590191	0.0006058315	5.6350036e-05	0.00066601567	0.0018403773	0.08408163	0.08193032	0.263804	0.26928633	0.079277925	0.039863143	0.014390859	0.049186256	0.04198782	0.0046944353	0.0046310434	0.00056763215	0.0007815959	0.0015361188	0.000976817	0.040319536	0.0184569
a20	0.00032768585	0.00049947546	0.0004800052	0.0005397353	0.0007804855	0.0019825923	0.005173359	0.012162039	0.009168183	0.0039023424	0.0031169474	0.00046027312	0.00076512614	0.0003735526	0.0007434913	0.0037654939	0.000902622	0.03934684	0.8931111	0.0070272177	0.013872923	0.0014984529
a31	0.001257468	0.00061149703	9.3579925e-05	0.00039701117	0.0017675263	0.078068815	0.14609607	0.2352163	0.29353204	0.08187629	0.027836505	0.02024643	0.07318194	0.01347853	0.0027622923	0.0024388768	0.00027380825	0.0011644128	0.00273904	0.0005244507	0.0113414265	0.005095734
a20	0.00017116021	0.00032135693	0.00034377348	0.00040214005	0.00032410573	0.0010304715	0.003062153	0.013705856	0.008180208	0.0023516347	0.0016006732	0.00040938618	0.00047909815	0.0004760948	0.0038190642	0.0030644522	0.0012012762	0.033651207	0.9179782	0.0031632092	0.0033516225	0.00091281225
a0	0.0005532814	0.00034496377	7.9500795e-05	0.00023073706	0.0014372093	0.03272056	0.08839617	0.3979556	0.34559914	0.046669014	0.01126963	0.016475637	0.04098891	0.0029517252	0.005895936	0.0010094225	0.00023455934	0.0017049615	0.0021495502	0.00026670974	0.0023606708	0.0007060412
a20	0.015503526	0.006146573	0.0008643948	0.0027110938	0.026228065	0.20009561	0.14863902	0.20837112	0.18965694	0.09461416	0.028285481	0.0030060688	0.026726093	0.007400873	0.0013125731	0.0075861835	0.001137199	0.0029740464	0.011752087	0.0035342004	0.01010966	0.0033450096
a28	0.0042108456	0.0034748241	0.00026101922	0.0017373515	0.011866825	0.07296983	0.042653214	0.2195814	0.24599175	0.102937914	0.037176233	0.0049551288	0.022185588	0.020077096	0.0027044103	0.022609483	0.0006205574	0.002885041	0.13742416	0.0021799128	0.03313483	0.008362629
a17	0.0016715825	0.0030429573	0.00019843066	0.0016292174	0.0039336495	0.044845972	0.027047813	0.1105499	0.10732699	0.04082696	0.01571684	0.0032216723	0.011373298	0.015267783	0.0021592209	0.008312484	0.00042751821	0.0020955987	0.5796733	0.0009343254	0.014610932	0.0051335585
a31	0.0014986005	0.0014744103	0.00019758778	0.002610544	0.0115289865	0.11807866	0.063956015	0.2697944	0.17220795	0.051866267	0.043849267	0.008861036	0.029071651	0.049960185	0.0067418404	0.019180585	0.0017637531	0.003932563	0.03499331	0.004470199	0.08250305	0.021459123
a33	0.00037344574	0.006922178	0.0004331592	0.003922723	0.00090288464	0.0035330625	0.027033947	0.034240466	0.02454783	0.00784717	0.006631667	0.0025068866	0.024376085	0.003581274	0.006690943	0.03563115	0.014998291	0.009958046	0.35367575	0.024184497	0.37063098	0.037377536
a8	0.0007316011	0.0004489965	0.00016138967	0.0019340009	0.0037037022	0.35690925	0.33887237	0.081172995	0.03135724	0.0065833735	0.010981297	0.019624954	0.053718943	0.036790267	0.0052751387	0.0012939814	0.0015506676	0.0013839407	0.0041641765	0.0018200096	0.023315437	0.01820632
a20	0.0018545215	0.0011180267	0.0003049847	0.0036522239	0.008700979	0.28588063	0.09774031	0.15662381	0.060201015	0.018772779	0.037863046	0.011096906	0.03111314	0.09110233	0.011770155	0.00888153	0.0029661069	0.0016508775	0.025205176	0.0045994325	0.098943755	0.039958213
a23	0.001978594	0.0012077177	0.0004722342	0.004854299	0.008387317	0.2974335	0.14019488	0.12029979	0.040876463	0.015073246	0.03346315	0.0130855	0.035991564	0.09275856	0.014121543	0.005138087	0.0045992467	0.0016878683	0.030595323	0.0051137134	0.08715082	0.04551661
a31	0.0027545656	0.001536478	0.000832901	0.005757665	0.01125163	0.32365656	0.18562917	0.09360889	0.029120397	0.012905791	0.029721832	0.014218674	0.03999868	0.06721902	0.01587939	0.004092971	0.007382561	0.0017086272	0.01143935	0.0076619913	0.083985075	0.0496378
a28	0.00073720777	0.006160251	0.00062639924	0.0134477075	0.0024572208	0.017271876	0.08292374	0.05583816	0.027893862	0.0044149193	0.0039842585	0.0064916466	0.05403459	0.0045019956	0.0065100966	0.028720496	0.028667875	0.005629336	0.12515667	0.024834668	0.45877394	0.040923
a31	0.00087958004	0.0010339128	0.00040931508	0.0052255057	0.0062814397	0.25993335	0.4681206	0.049125824	0.021154482	0.005572706	0.008412457	0.026901228	0.066755004	0.02305566	0.0053510987	0.0013754034	0.0023566275	0.0023406933	0.009649345	0.0028164445	0.018196207	0.01505308
a38	0.0012785222	0.0084358975	0.002006229	0.03693916	0.004245186	0.05502155	0.12621877	0.031858366	0.016532348	0.0030097885	0.0017998131	0.005963048	0.0358535	0.0033134774	0.0042192256	0.015165583	0.05393223	0.027950445	0.11945732	0.08016345	0.34887862	0.017757474
a31	0.00096701324	0.0013224313	0.00056431314	0.0066661644	0.009974379	0.19172044	0.37685677	0.07721571	0.03592234	0.009837964	0.017369749	0.034397975	0.08162763	0.027400091	0.0072739543	0.0036347774	0.0021599806	0.0029565357	0.018073881	0.003569611	0.06121573	0.02927258
a20	0.0011005686	0.0044045043	0.0015331584	0.024764838	0.0057721576	0.0655689	0.104561195	0.014203765	0.008715141	0.002001134	0.0010783249	0.0067601493	0.008438517	0.004763904	0.005721724	0.0026192116	0.009112369	0.15435585	0.47047538	0.027902497	0.041608077	0.03453861
a24	0.004248143	0.00614244	0.0033139582	0.033218957	0.05689072	0.20827986	0.3401128	0.08492422	0.028672494	0.010660781	0.014182656	0.0150836	0.025184652	0.013960085	0.00988803	0.0058440557	0.007970253	0.006624267	0.035994038	0.012674124	0.050428826	0.025701072
a20	0.0028150391	0.0018225142	0.0014163575	0.005650036	0.013501148	0.3828716	0.31729123	0.018783247	0.007509735	0.0033484998	0.0036206676	0.029760612	0.14076573	0.018341485	0.004133126	0.0017250085	0.0027455941	0.003908183	0.022303788	0.0029422068	0.0067216367	0.008022528
a5	0.0036116522	0.0018266413	0.0013979804	0.0043088677	0.009204031	0.4113288	0.20117463	0.016053539	0.008635691	0.004056649	0.004478155	0.03500642	0.182407	0.037346534	0.004912535	0.0019256009	0.002462059	0.0041845106	0.04602929	0.002228098	0.00767547	0.009745882
a29	0.0035773057	0.0017544912	0.0013551996	0.0038762095	0.008383583	0.41516355	0.21754248	0.016195543	0.008842609	0.0040815016	0.0043924134	0.03374752	0.17437671	0.035373103	0.004809973	0.0018653643	0.002384909	0.0038757143	0.039929066	0.0021041129	0.0071039214	0.00926473
a33	0.0039834054	0.002343059	0.0018653185	0.0050704908	0.01133674	0.33850697	0.2152888	0.016263587	0.009182383	0.0046404474	0.0049845353	0.043517392	0.21433008	0.031436607	0.005534811	0.0022994762	0.003112782	0.005195806	0.05995952	0.0028976104	0.008083326	0.010166802
a27	0.0068191746	0.0045405575	0.003996045	0.007246869	0.0152519345	0.21508606	0.1837726	0.017529475	0.0128850555	0.007889558	0.008174914	0.0784968	0.30318922	0.03096765	0.009068242	0.004440124	0.0058395397	0.008021814	0.04604592	0.005395801	0.011273196	0.014069432
a33	0.009083007	0.0064931526	0.0059442515	0.009372602	0.018204454	0.17692058	0.17316075	0.019421762	0.015555986	0.0103642205	0.010654006	0.09879093	0.30608046	0.03035426	0.011747068	0.00635908	0.008171748	0.009562165	0.035063714	0.007673778	0.014014715	0.0170073
a8	0.013500048	0.010743445	0.010156917	0.013732665	0.023317672	0.1342359	0.15253106	0.022908052	0.020007528	0.014966694	0.015242337	0.11672387	0.28046247	0.031363297	0.016302066	0.010627662	0.012566519	0.013495157	0.035290357	0.012046486	0.018572252	0.021207508
